,precision,recall,f1-score,support
0,0.5923076923076923,0.5310344827586206,0.5599999999999998,290.0
1,0.5,0.392,0.43946188340807174,125.0
2,0.48013245033112584,0.5197132616487455,0.4991394148020654,279.0
3,0.582089552238806,0.6842105263157895,0.6290322580645161,57.0
4,0.3400699572483482,0.6245538900785154,0.4403623553095118,1401.0
5,0.6653061224489796,0.573943661971831,0.6162570888468809,284.0
6,0.27450980392156865,0.11475409836065574,0.16184971098265896,122.0
7,0.43023255813953487,0.2803030303030303,0.33944954128440363,132.0
8,0.37333333333333335,0.224,0.27999999999999997,125.0
9,0.27364864864864863,0.24770642201834864,0.26003210272873195,327.0
10,0.11764705882352941,0.08571428571428572,0.09917355371900827,70.0
11,0.4897435897435897,0.5611045828437132,0.523001095290252,1702.0
12,0.3114754098360656,0.2714285714285714,0.2900763358778626,70.0
13,0.2920353982300885,0.2920353982300885,0.2920353982300885,113.0
14,0.3068181818181818,0.19708029197080293,0.24,137.0
15,0.45918367346938777,0.3383458646616541,0.3896103896103896,133.0
16,0.3114754098360656,0.1919191919191919,0.2375,198.0
17,0.40185676392572944,0.3117283950617284,0.35110081112398617,972.0
18,0.8862433862433863,0.9054054054054054,0.8957219251336898,1480.0
19,0.25,0.038461538461538464,0.06666666666666668,26.0
20,0.4016393442622951,0.30434782608695654,0.3462897526501767,161.0
21,0.18867924528301888,0.1694915254237288,0.17857142857142858,59.0
22,0.38636363636363635,0.23776223776223776,0.29437229437229434,143.0
23,0.5446009389671361,0.4142857142857143,0.4705882352941177,280.0
24,0.5617977528089888,0.3225806451612903,0.4098360655737705,155.0
25,0.3364485981308411,0.23841059602649006,0.2790697674418605,151.0
26,0.10714285714285714,0.08823529411764706,0.0967741935483871,34.0
27,0.4050632911392405,0.24521072796934865,0.30548926014319805,261.0
28,0.359375,0.16083916083916083,0.2222222222222222,143.0
29,0.3394495412844037,0.30578512396694213,0.3217391304347826,121.0
30,0.3625,0.25217391304347825,0.29743589743589743,115.0
31,0.3877551020408163,0.25,0.304,76.0
32,0.6494505494505495,0.676588437321122,0.6627417998317914,1747.0
33,0.4268292682926829,0.28225806451612906,0.33980582524271846,124.0
34,0.23255813953488372,0.30303030303030304,0.2631578947368421,66.0
35,0.5389830508474577,0.37857142857142856,0.44475524475524475,420.0
36,0.31135531135531136,0.19540229885057472,0.2401129943502825,435.0
37,0.2222222222222222,0.22727272727272727,0.22471910112359547,44.0
38,0.9995003258744297,0.9997392381407679,0.9996197677324035,46019.0
accuracy,0.8928784750072529,0.8928784750072529,0.8928784750072529,0.8928784750072529
macro avg,0.41281597860371366,0.3445494400394503,0.36696849760358446,58597.0
weighted avg,0.8930182286499323,0.8928784750072529,0.8907723791895922,58597.0
Total_training_time(s),345.35045198973967,,,
Input_size,24,,,
