,precision,recall,f1-score,support
0,0.6071428571428571,0.46788990825688076,0.528497409326425,327.0
1,0.4017094017094017,0.3197278911564626,0.35606060606060613,147.0
2,0.5451127819548872,0.43283582089552236,0.48252911813643923,335.0
3,0.6875,0.6567164179104478,0.6717557251908397,67.0
4,0.8292658227848101,0.9293009532455743,0.8764381655696474,8812.0
5,0.6776556776556777,0.594855305466238,0.6335616438356164,311.0
6,0.29333333333333333,0.16666666666666666,0.21256038647342995,132.0
7,0.18292682926829268,0.10948905109489052,0.136986301369863,137.0
8,0.44776119402985076,0.20689655172413793,0.2830188679245283,145.0
9,0.32677165354330706,0.21227621483375958,0.2573643410852713,391.0
10,0.14666666666666667,0.1375,0.14193548387096774,80.0
11,0.45004163197335556,0.5512493625701173,0.4955305982122392,1961.0
12,0.25806451612903225,0.32,0.2857142857142857,25.0
13,0.2702702702702703,0.17094017094017094,0.2094240837696335,117.0
14,0.26851851851851855,0.19078947368421054,0.22307692307692306,152.0
15,0.5072463768115942,0.22012578616352202,0.3070175438596492,159.0
16,0.30726256983240224,0.1896551724137931,0.2345415778251599,290.0
17,0.40150801131008484,0.3681936041486603,0.3841298467087466,1157.0
18,0.912004662004662,0.8792134831460674,0.8953089244851259,1780.0
19,0.2,0.16,0.17777777777777778,25.0
20,0.35502958579881655,0.3314917127071823,0.34285714285714286,181.0
21,0.3275862068965517,0.2375,0.2753623188405797,80.0
22,0.2153846153846154,0.2028985507246377,0.208955223880597,138.0
23,0.46835443037974683,0.4192634560906516,0.44245142002989535,353.0
24,0.319672131147541,0.23636363636363636,0.27177700348432055,165.0
25,0.3333333333333333,0.2571428571428571,0.2903225806451613,140.0
26,0.11764705882352941,0.0975609756097561,0.10666666666666667,41.0
27,0.2886178861788618,0.23905723905723905,0.26151012891344383,297.0
28,0.36363636363636365,0.24858757062146894,0.2953020134228188,177.0
29,0.9968912259814136,0.9964628099173554,0.9966769719113199,30250.0
30,0.30578512396694213,0.2569444444444444,0.2792452830188679,144.0
31,0.33962264150943394,0.25,0.28800000000000003,72.0
32,0.6340097970608818,0.6331236897274634,0.6335664335664336,1431.0
33,0.35185185185185186,0.2676056338028169,0.304,142.0
34,0.28,0.3373493975903614,0.30601092896174864,83.0
35,0.49872122762148335,0.3979591836734694,0.4426787741203178,490.0
36,0.35374149659863946,0.31137724550898205,0.3312101910828026,501.0
37,0.38461538461538464,0.28846153846153844,0.32967032967032966,52.0
38,0.9991328978553674,0.9993639780283319,0.9992484245822976,17295.0
accuracy,0.8955119419089557,0.8955119419089557,0.8955119419089557,0.8955119419089557
macro avg,0.4270357957328144,0.3664829680458799,0.389711319126357,68582.0
weighted avg,0.8889090228379469,0.8955119419089557,0.8909779806358459,68582.0
Total_training_time(s),396.038528716017,,,
Input_size,78,,,
