Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
74.125.133.16-10.8.8.234-993-51055-6,74.125.133.16,993,10.8.8.234,51055,6,2015-06-08 14:24:57.344933,119926406,1441,1117,976739.0,10656.0,1308.0,0.0,677.8202637057608,551.2215956705083,47.0,0.0,9.539838854073396,17.87018795471198,8233.341037502616,21.32974784552453,46901.214704732105,84655.17240809389,693814.0,8.0,1.19926406E8,83282.22638888883,126951.22905348553,835985.0,18.0,1.1956953E8,107141.15591397847,152538.72052756755,693814.0,25.0,934,248,0,0,0,0,46112,35744,12.015702363331059,9.314045482193471,0.0,1308.0,386.00273651290104,530.2398402806986,281154.2882209007,0,0,0,1182,2558,0,0,0,0.7751561415683553,386.0027365129007,677.8202637057599,9.53983885407341,8040,8,956367,0,0,0,0,381,0,4,350,2127,1192,32,0,0,0,0,0,0,0,0,119926406,0
10.8.8.234-74.125.133.16-51039-993-6,10.8.8.234,51039,74.125.133.16,993,6,2015-06-08 14:25:10.558566,117588438,124,158,3649.0,4062.0,539.0,0.0,29.427419354838705,52.778132541678076,159.0,0.0,25.70886075949367,27.72850720954269,65.57617509980021,2.398194965392771,418464.1921708184,1772612.836347896,1.9066453E7,9.0,1.17588438E8,956003.5609756099,2594256.2405232745,1.9066453E7,35.0,1.17408626E8,747825.6433121014,2361036.172875283,1.9207068E7,18.0,72,86,0,0,0,0,3968,5056,1.0545254457755446,1.3436695196172264,0.0,539.0,27.343971631205672,40.64837653745675,1652.2905151308642,0,0,0,158,282,0,0,0,1.2741935483870968,27.343971631205672,29.427419354838708,25.70886075949367,0,0,0,486,5,5225806,0,12,0,14,417,358,71,32,2895418.1999999997,2105832.9801746598,8882230.0,2077750.0,8648115.999999998,4130829.021093466,1.9066453E7,5451500.0,117588438,0
74.125.133.16-10.8.8.234-993-51040-6,74.125.133.16,993,10.8.8.234,51040,6,2015-06-08 14:25:51.774444,94400338,62,45,2042.0,1117.0,225.0,0.0,32.93548387096772,37.20385621108578,197.0,0.0,24.822222222222223,33.02223003928833,33.46386323320156,1.1334705178703914,890569.2264150946,4725192.486967028,3.0032871E7,9.0,9.4359568E7,1546878.1639344261,6174249.331754576,3.0036053E7,18.0,9.4400294E7,2145461.227272727,7197195.09601174,3.0032905E7,41.0,38,24,0,0,0,0,1984,1440,0.6567773094202268,0.4766932084501646,0.0,225.0,29.5233644859813,35.57196951236378,1265.3650149885384,0,0,0,62,107,0,0,0,0.7258064516129032,29.523364485981308,32.935483870967744,24.822222222222223,454,4,6135135,0,0,0,0,19,0,10,341,437,37,32,2194567.6666666665,122928.79509022016,2325558.0,2081716.0,2.8341622E7,2897656.8016228215,3.0032871E7,2.4995763E7,94400338,0
74.125.133.16-10.8.8.234-993-51055-6,74.125.133.16,993,10.8.8.234,51055,6,2015-06-08 14:26:57.480259,111852189,384,296,241979.0,3107.0,1308.0,0.0,630.153645833333,554.6333155450743,56.0,0.0,10.496621621621617,18.583206982870546,2191.159620488071,6.079451873758144,164730.76435935206,2350942.6462508608,6.0035552E7,8.0,1.11813446E8,291941.11227154045,3130192.8703559074,6.007228E7,20.0,1.11852156E8,379159.8508474578,3560760.3565521897,6.0035596E7,26.0,284,72,0,0,0,0,12288,9472,3.433102234592834,2.6463496391653094,0.0,1308.0,360.42058823529396,517.872238057856,268191.6549510527,0,0,0,356,680,0,0,0,0.7708333333333334,360.42058823529413,630.1536458333334,10.496621621621621,7272,8,663343,0,0,0,0,355,0,4,350,2127,311,32,1.0825345666666668E7,1.524669737828807E7,2.843062E7,1972532.0,2.5780162E7,2.9697679933167152E7,6.0035552E7,7281925.0,231987515,0
10.8.8.234-74.125.133.16-51039-993-6,10.8.8.234,51039,74.125.133.16,993,6,2015-06-08 14:27:15.221523,114893753,115,160,2953.0,3603.0,66.0,0.0,25.678260869565232,20.026976467319727,71.0,0.0,22.518750000000008,21.271817323965312,57.06141394824138,2.39351568574838,419320.2664233577,3136555.103046201,4.9131359E7,10.0,1.14893753E8,1007839.9385964908,4817407.685382503,4.9131359E7,354.0,1.14713832E8,721470.641509434,4120176.8996124594,4.9309498E7,19.0,73,87,0,0,0,0,3680,5120,1.000924741312959,1.3925909444354212,0.0,71.0,23.84,20.781884306493165,431.88671532846695,0,0,0,160,275,0,0,0,1.391304347826087,23.84,25.678260869565218,22.51875,0,0,0,0,0,0,0,10,0,13,458,358,72,32,4309407.666666667,4437964.372156481,1.3300417E7,1989106.0,1.4530497833333332E7,1.70932495821574E7,4.9131359E7,5434141.0,239556710,0
74.125.133.16-10.8.8.234-993-51040-6,74.125.133.16,993,10.8.8.234,51040,6,2015-06-08 14:28:35.592819,119881479,115,74,8341.0,1689.0,801.0,0.0,72.5304347826087,119.69495744403187,46.0,0.0,22.824324324324323,20.14560566524125,83.66596811839467,1.5765571260594808,637667.4414893622,4261286.631818468,5.0040066E7,2.0,1.19740997E8,1050359.6228070178,5448762.375184363,5.0078302E7,17.0,1.1973496E8,1640204.9315068498,6747538.601158,5.00401E7,888.0,73,42,0,0,0,0,3680,2368,0.959280790988573,0.6172763350709078,0.0,801.0,53.06878306878309,97.14373277876474,9436.904818192052,0,0,0,115,189,0,0,0,0.6434782608695652,53.06878306878307,72.5304347826087,22.824324324324323,846,4,1230523,0,0,0,0,44,0,8,0,907,73,0,4622583.5,4087134.0683451607,1.0749953E7,2435693.0,2.50669425E7,1.777182414509894E7,5.0040066E7,9990068.0,283699854,0
74.125.133.16-10.8.8.234-993-51055-6,74.125.133.16,993,10.8.8.234,51055,6,2015-06-08 14:28:59.322425,116489339,155,105,5878.0,2348.0,435.0,0.0,37.922580645161304,55.58234040345545,48.0,0.0,22.361904761904757,20.7249031776173,70.61590417299904,2.231963905297806,449765.78764478775,2232551.4028197844,2.0012414E7,9.0,1.16450097E8,756169.4610389608,2866357.275124398,2.0051825E7,19.0,1.1648929E8,1120089.3269230775,3429397.112737519,2.0012502E7,46.0,98,57,0,0,0,0,4960,3360,1.3305938666198458,0.9013700386779601,0.0,435.0,31.63846153846152,45.47450451990171,2067.930561330561,0,0,0,155,260,0,0,0,0.6774193548387096,31.638461538461538,37.92258064516129,22.36190476190476,736,4,819599,0,0,0,0,22,0,9,350,2127,97,32,4853204.166666667,5708000.796219406,1.6492911E7,2109485.0,1.4220422166666668E7,3785450.2266152916,2.0012414E7,9994013.0,358466831,0
10.8.8.234-74.125.71.16-56529-993-6,10.8.8.234,56529,74.125.71.16,993,6,2015-06-08 14:29:54.861681,119918846,217,288,6542.0,11534.0,540.0,0.0,30.147465437788,44.22843066619482,1308.0,0.0,40.0486111111111,123.73481421546373,150.73527308626703,4.211181285050058,237934.2182539682,850896.7202161398,7897995.0,0.0,1.19918846E8,555179.8425925932,1246526.165963584,7897995.0,30.0,1.19674134E8,416983.04529616714,1134926.351809985,8077519.0,19.0,133,156,0,0,0,0,6952,9224,1.8095571066452725,2.4016241784047856,0.0,1308.0,35.79405940594059,97.88151427953699,9580.790837655204,0,2,0,289,504,0,0,0,1.327188940092166,35.794059405940594,30.147465437788018,40.048611111111114,0,0,0,0,0,0,0,12,0,22,29200,358,133,32,1.1041328E7,1.0999776796843398E7,3.2321461E7,1638729.0,6081870.833333334,978882.5434907736,7897995.0,5311885.0,119918846,0
74.125.133.16-10.8.8.234-993-51040-6,74.125.133.16,993,10.8.8.234,51040,6,2015-06-08 14:30:35.744763,119586863,170,104,9437.0,2294.0,483.0,0.0,55.51176470588234,85.9819878092884,46.0,0.0,22.057692307692307,20.188349482239193,98.09605926363334,2.2912215700482084,438047.1172161173,2382804.102779548,2.4990792E7,-1.0,1.19546052E8,707373.0887573963,3009541.353133981,2.5031725E7,18.0,1.19586129E8,1161030.3786407765,3785019.8911594474,2.4990929E7,29.0,113,57,0,0,0,0,5440,3328,1.4215608281321002,0.8696607419161083,0.0,483.0,42.813868613138695,70.67429050293018,4994.855338092566,0,0,0,170,274,0,0,0,0.611764705882353,42.81386861313869,55.51176470588236,22.057692307692307,722,4,135840,0,0,0,0,34,0,8,350,1275,112,32,4495982.333333333,5509144.938465739,1.5680274E7,1124622.0,1.5017040166666666E7,6322141.823044828,2.4990792E7,9976095.0,403557182,0
10.8.8.234-74.125.133.16-51054-993-6,10.8.8.234,51054,74.125.133.16,993,6,2015-06-08 14:28:33.564779,1142031,6,9,124.0,563.0,48.0,0.0,20.666666666666668,22.940502755316125,225.0,0.0,62.55555555555556,78.3758749729646,601.5598525784326,13.134494597782371,81573.64285714286,96603.30975904035,300821.0,17.0,1142031.0,228406.2,202101.17314528383,443417.0,3621.0,963574.0,120446.75,109943.50471784524,300821.0,31.0,3,6,0,0,0,0,192,288,5.2537978391129485,7.880696758669423,0.0,225.0,45.8,64.41517123872516,4149.314285714286,0,0,0,9,15,0,0,0,1.5,45.8,20.666666666666668,62.55555555555556,0,0,0,486,4,546681,0,8,0,37,296,350,2,32,0,0,0,0,0,0,0,0,1142031,0
