,precision,recall,f1-score,support
0,0.48951048951048953,0.4827586206896552,0.4861111111111111,290.0
1,0.5882352941176471,0.24,0.3409090909090909,125.0
2,0.430327868852459,0.3763440860215054,0.40152963671128106,279.0
3,0.7959183673469388,0.6842105263157895,0.7358490566037734,57.0
4,0.27822460530235327,0.6666666666666666,0.39260193358554013,1401.0
5,0.5777777777777777,0.5492957746478874,0.5631768953068592,284.0
6,0.20833333333333334,0.040983606557377046,0.0684931506849315,122.0
7,0.125,0.06818181818181818,0.08823529411764705,132.0
8,0.3333333333333333,0.088,0.13924050632911392,125.0
9,0.18248175182481752,0.0764525993883792,0.10775862068965515,327.0
10,0.1875,0.08571428571428572,0.11764705882352938,70.0
11,0.4357099329677026,0.4200940070505288,0.4277594974573736,1702.0
12,0.35,0.2,0.2545454545454545,70.0
13,0.1,0.008849557522123894,0.016260162601626015,113.0
14,0.21428571428571427,0.021897810218978103,0.039735099337748346,137.0
15,0.5423728813559322,0.24060150375939848,0.3333333333333333,133.0
16,0.3013698630136986,0.1111111111111111,0.16236162361623616,198.0
17,0.3323216995447648,0.22530864197530864,0.2685469037400368,972.0
18,0.805421686746988,0.9033783783783784,0.8515923566878981,1480.0
19,0.07692307692307693,0.038461538461538464,0.05128205128205129,26.0
20,0.21176470588235294,0.11180124223602485,0.14634146341463414,161.0
21,0.18181818181818182,0.06779661016949153,0.09876543209876544,59.0
22,0.17391304347826086,0.027972027972027972,0.04819277108433735,143.0
23,0.41409691629955947,0.3357142857142857,0.37080867850098614,280.0
24,0.28,0.13548387096774195,0.1826086956521739,155.0
25,0.3018867924528302,0.10596026490066225,0.15686274509803924,151.0
26,0.26666666666666666,0.11764705882352941,0.163265306122449,34.0
27,0.23809523809523808,0.1532567049808429,0.18648018648018647,261.0
28,0.1,0.013986013986013986,0.024539877300613498,143.0
29,0.4117647058823529,0.17355371900826447,0.2441860465116279,121.0
30,0.1935483870967742,0.05217391304347826,0.08219178082191779,115.0
31,0.3333333333333333,0.05263157894736842,0.09090909090909091,76.0
32,0.45936532507739936,0.6794504865483686,0.5481413068575386,1747.0
33,0.5625,0.14516129032258066,0.2307692307692308,124.0
34,0.22413793103448276,0.19696969696969696,0.20967741935483872,66.0
35,0.4971751412429379,0.20952380952380953,0.2948073701842546,420.0
36,0.2864583333333333,0.12643678160919541,0.17543859649122806,435.0
37,0.18181818181818182,0.13636363636363635,0.15584415584415584,44.0
38,0.9997174834293165,0.9996305873660879,0.9996740335093551,46019.0
accuracy,0.877297472566855,0.877297472566855,0.877297472566855,0.877297472566855
macro avg,0.3505925139276469,0.24025190031061128,0.26298648780717215,58597.0
weighted avg,0.8744267512991816,0.877297472566855,0.8701391371060727,58597.0
Total_training_time(s),294.5853154564975,,,
Input_size,83,,,
