Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
131.202.240.87-131.202.6.26-38037-13111-6,131.202.240.87,38037,131.202.6.26,13111,6,2015-05-04 18:14:27.044503,276619,5,5,120.0,192.0,120.0,0.0,24.0,53.665631459994955,192.0,0.0,38.4,85.86501033599193,1127.9051692038508,36.150806705251625,30735.444444444445,70990.76811831084,212145.0,49.0,276619.0,69154.75,136768.2025530179,274307.0,669.0,275896.0,68974.0,99800.36497261253,212145.0,472.0,1,1,0,0,0,0,112,112,18.075403352625813,18.075403352625813,0.0,192.0,31.2,67.9293750891321,4614.4,2,2,0,2,9,0,0,0,1.0,31.2,24.0,38.4,0,0,0,0,0,0,0,12,0,19,8192,516,1,20,0,0,0,0,0,0,0,0,-1,-1,276619,normal
131.202.240.87-224.0.0.252-60084-5355-17,131.202.240.87,60084,224.0.0.252,5355,17,2015-05-04 18:14:28.792156,413734,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0,0,0,0,106.34852344743241,4.83402379306511,413734.0,0.0,413734.0,413734.0,413734.0,413734.0,0.0,413734.0,413734.0,0,0,0,0,0,0,0,0,0,0,0,16,0,4.83402379306511,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,22.0,22.0,0.0,0,0,0,0,0,0,1,22,0,0,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0,normal
131.202.240.87-131.202.240.242-38038-22-6,131.202.240.87,38038,131.202.240.242,22,6,2015-05-04 18:14:31.333685,1682,3,2,43.0,0.0,43.0,0.0,14.333333333333334,24.826061575153908,0.0,0.0,0.0,0.0,25564.803804994055,2972.651605231867,420.5,410.454625994153,901.0,67.0,781.0,390.5,423.556961930742,690.0,91.0,1059.0,1059.0,0.0,1059.0,1059.0,1,0,0,0,0,1,72,52,1783.5909631391203,1189.0606420927468,0.0,43.0,8.6,19.23018460649819,369.8,0,2,1,1,4,0,0,0,0.6666666666666666,8.6,14.333333333333334,0.0,0,0,0,0,0,0,0,8,0,0,65535,0,1,20,0,0,0,0,0,0,0,0,-1,-1,1682,normal
131.202.240.87-131.202.243.255-137-137-17,131.202.240.87,137,131.202.243.255,137,17,2015-05-04 18:14:21.070868,18797771,12,0,600.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,31.9186780177288,0.638373560354576,1708888.2727272727,2728205.775285621,8036869.0,27253.0,1.8797771E7,1708888.2727272727,2728205.775285621,8036869.0,27253.0,0,0,0,0,0,0,0,0,0,0,0,96,0,0.638373560354576,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,300,6,195,0,0,0,1,50,0,0,0,0,11,8,1504380.5,1778.373554684167,1505638.0,1503123.0,7126836.0,1286981.0108070748,8036869.0,6216803.0,-1,-1,0,normal
131.202.240.87-131.202.240.242-38040-22-6,131.202.240.87,38040,131.202.240.242,22,6,2015-05-04 18:14:41.455848,1449,3,2,43.0,0.0,43.0,0.0,14.333333333333334,24.826061575153908,0.0,0.0,0.0,0.0,29675.638371290544,3450.655624568668,362.25,370.79228237204,860.0,69.0,589.0,294.5,289.20667350529794,499.0,90.0,1019.0,1019.0,0.0,1019.0,1019.0,1,0,0,0,0,1,72,52,2070.3933747412007,1380.2622498274673,0.0,43.0,8.6,19.23018460649819,369.8,0,2,1,1,4,0,0,0,0.6666666666666666,8.6,14.333333333333334,0.0,0,0,0,0,0,0,0,8,0,0,65535,0,1,20,0,0,0,0,0,0,0,0,-1,-1,1449,normal
131.202.240.87-224.0.0.252-51220-5355-17,131.202.240.87,51220,224.0.0.252,5355,17,2015-05-04 18:14:28.791758,414068,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0,0,0,0,106.26273945342311,4.830124520610141,414068.0,0.0,414068.0,414068.0,414068.0,414068.0,0.0,414068.0,414068.0,0,0,0,0,0,0,0,0,0,0,0,16,0,4.830124520610141,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,22.0,22.0,0.0,0,0,0,0,0,0,1,22,0,0,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0,normal
131.202.240.87-131.202.240.242-38043-22-6,131.202.240.87,38043,131.202.240.242,22,6,2015-05-04 18:14:56.631845,3949,3,2,43.0,0.0,43.0,0.0,14.333333333333334,24.826061575153908,0.0,0.0,0.0,0.0,10888.832615852114,1266.1433274246644,987.25,1535.963839635122,3270.0,68.0,679.0,339.5,351.4320702497141,588.0,91.0,3429.0,3429.0,0.0,3429.0,3429.0,1,0,0,0,0,1,72,52,759.6859964547987,506.4573309698658,0.0,43.0,8.6,19.23018460649819,369.8,0,2,1,1,4,0,0,0,0.6666666666666666,8.6,14.333333333333334,0.0,0,0,0,0,0,0,0,8,0,0,65535,0,1,20,0,0,0,0,0,0,0,0,-1,-1,3949,normal
131.202.240.87-131.202.240.242-38046-22-6,131.202.240.87,38046,131.202.240.242,22,6,2015-05-04 18:15:06.733158,2018,3,2,43.0,0.0,43.0,0.0,14.333333333333334,24.826061575153908,0.0,0.0,0.0,0.0,21308.22596630327,2477.7006937561946,504.5,528.8115606401459,1032.0,37.0,1131.0,565.5,712.0565286548533,1069.0,62.0,986.0,986.0,0.0,986.0,986.0,1,0,0,0,0,1,72,52,1486.6204162537167,991.0802775024778,0.0,43.0,8.6,19.23018460649819,369.8,0,2,1,1,4,0,0,0,0.6666666666666666,8.6,14.333333333333334,0.0,0,0,0,0,0,0,0,8,0,0,65535,0,1,20,0,0,0,0,0,0,0,0,-1,-1,2018,normal
131.202.240.87-131.202.6.26-38035-13111-6,131.202.240.87,38035,131.202.6.26,13111,6,2015-05-04 18:14:23.333004,277295,5,5,120.0,192.0,120.0,0.0,24.0,53.665631459994955,192.0,0.0,38.4,85.86501033599193,1125.1555202942714,36.0626769325087,30810.555555555555,71432.24578947366,214168.0,41.0,277295.0,69323.75,136449.19428948636,273997.0,808.0,276503.0,69125.75,100730.17132708221,214168.0,45.0,1,1,0,0,0,0,112,112,18.03133846625435,18.03133846625435,0.0,192.0,31.2,67.9293750891321,4614.4,2,2,0,2,9,0,0,0,1.0,31.2,24.0,38.4,0,0,0,0,0,0,0,12,0,19,8192,516,1,20,0,0,0,0,0,0,0,0,-1,-1,277295,normal
131.202.240.87-131.202.240.242-38049-22-6,131.202.240.87,38049,131.202.240.242,22,6,2015-05-04 18:15:21.930155,1237,3,2,43.0,0.0,43.0,0.0,14.333333333333334,24.826061575153908,0.0,0.0,0.0,0.0,34761.519805982214,4042.037186742118,309.25,240.27675015836772,630.0,64.0,607.0,303.5,130.8147545195113,396.0,211.0,905.0,905.0,0.0,905.0,905.0,1,0,0,0,0,1,72,52,2425.222312045271,1616.8148746968473,0.0,43.0,8.6,19.23018460649819,369.8,0,2,1,1,4,0,0,0,0.6666666666666666,8.6,14.333333333333334,0.0,0,0,0,0,0,0,0,8,0,0,65535,0,1,20,0,0,0,0,0,0,0,0,-1,-1,1237,normal
131.202.240.87-224.0.0.252-54106-5355-17,131.202.240.87,54106,224.0.0.252,5355,17,2015-05-04 18:14:38.333579,441956,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0,0,0,0,99.55742200581052,4.525337363900479,441956.0,0.0,441956.0,441956.0,441956.0,441956.0,0.0,441956.0,441956.0,0,0,0,0,0,0,0,0,0,0,0,16,0,4.525337363900479,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,22.0,22.0,0.0,0,0,0,0,0,0,1,22,0,0,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0,normal
