Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
10.152.152.11-10.152.191.255-57621-57621-17,10.152.152.11,57621,10.152.191.255,57621,17,2015-07-21 16:06:00.257608,90066763,4,0,176.0,0.0,44.0,44.0,44.0,0.0,0,0,0,0,1.9541059780287653,0.044411499500653755,3.0022254333333332E7,34566.606563753594,3.0062165E7,3.0001847E7,9.0066763E7,3.0022254333333332E7,34566.606563753594,3.0062165E7,3.0001847E7,0,0,0,0,0,0,0,0,0,0,0,32,0,0.044411499500653755,0.0,44.0,44.0,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,44.0,44.0,0.0,0,0,0,0,0,0,1,44,0,0,0,0,3,8,0,0,0,0,3.0022254333333332E7,34566.606563753594,3.0062165E7,3.0001847E7,-1,-1,0,normal
10.152.152.11-194.132.197.178-55157-4070-6,10.152.152.11,55157,194.132.197.178,4070,6,2015-07-21 16:05:36.756233,106990275,56,61,3764.0,32065.0,393.0,0.0,67.21428571428574,119.45767059898274,1460.0,6.0,525.6557377049178,624.6851709793742,334.8809038952372,1.0935573350007746,922329.9568965515,4162571.5961183785,3.3439816E7,0.0,1.06987187E8,1945221.581818182,5905455.480315164,3.3439853E7,14.0,1.06989911E8,1783165.1833333333,5675961.656524665,3.3439816E7,3.0,26,19,0,0,0,0,1120,1220,0.5234120577781486,0.5701452772226261,0.0,1460.0,306.23076923076917,511.37875471046965,261508.2307692307,0,0,0,45,117,0,0,0,1.0892857142857142,306.2307692307692,67.21428571428571,525.655737704918,0,0,0,15486,14,34431,0,32,0,274,6220,2640,25,20,3277838.4,2981058.5010686726,6678432.0,37.0,1.8119599E7,1.017018976424747E7,3.3439816E7,6437762.0,-1,-1,106990275,normal
10.152.152.11-10.152.191.255-57621-57621-17,10.152.152.11,57621,10.152.191.255,57621,17,2015-07-21 16:08:00.326499,90015538,4,0,176.0,0.0,44.0,44.0,44.0,0.0,0,0,0,0,1.9552179980305178,0.04443677268251176,3.0005179333333332E7,2572.4271288674695,3.000735E7,3.0002338E7,9.0015538E7,3.0005179333333332E7,2572.4271288674695,3.000735E7,3.0002338E7,0,0,0,0,0,0,0,0,0,0,0,32,0,0.04443677268251176,0.0,44.0,44.0,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,44.0,44.0,0.0,0,0,0,0,0,0,1,44,0,0,0,0,3,8,0,0,0,0,3.0005179333333332E7,2572.4271288674695,3.000735E7,3.0002338E7,-1,-1,0,normal
10.152.152.11-194.132.197.178-55157-4070-6,10.152.152.11,55157,194.132.197.178,4070,6,2015-07-21 16:08:11.137595,87985946,76,93,3184.0,76654.0,526.0,0.0,41.89473684210526,106.23440484103925,1460.0,6.0,824.2365591397852,628.5150269354617,907.3949150924626,1.920761299764851,523725.8690476193,3304480.320265503,3.4697224E7,0.0,8.7984809E7,1173130.7866666664,4885911.126939794,3.4697224E7,0.0,8.7985705E7,956366.3586956521,4430829.0346694775,3.4697424E7,0.0,19,35,0,0,0,0,1520,1860,0.8637743123202881,1.056986987444563,0.0,1460.0,472.4142011834319,611.3369083503889,373732.81551141175,0,0,0,54,169,0,0,0,1.2236842105263157,472.41420118343194,41.89473684210526,824.236559139785,0,0,0,37716,34,69755,0,18,0,453,6220,2640,18,20,2355296.75,2719251.3308398416,4744760.0,44.0,1.96409055E7,1.0246989744356291E7,3.4697224E7,1.1708814E7,-1,-1,242367308,normal
10.152.152.11-10.152.191.255-57621-57621-17,10.152.152.11,57621,10.152.191.255,57621,17,2015-07-21 16:10:00.343123,90023168,4,0,176.0,0.0,44.0,44.0,44.0,0.0,0,0,0,0,1.9550522816526519,0.044433006401196636,3.0007722666666668E7,8515.24564139716,3.0017261E7,3.0000886E7,9.0023168E7,3.0007722666666668E7,8515.24564139716,3.0017261E7,3.0000886E7,0,0,0,0,0,0,0,0,0,0,0,32,0,0.044433006401196636,0.0,44.0,44.0,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,44.0,44.0,0.0,0,0,0,0,0,0,1,44,0,0,0,0,3,8,0,0,0,0,3.0007722666666668E7,8515.24564139716,3.0017261E7,3.0000886E7,-1,-1,0,normal
10.152.152.11-194.132.197.178-55157-4070-6,10.152.152.11,55157,194.132.197.178,4070,6,2015-07-21 16:10:19.052616,116184335,103,126,5236.0,98324.0,477.0,0.0,50.83495145631068,113.10190590507467,1460.0,6.0,780.3492063492065,622.6131937883785,891.3421934204813,1.9710058158873138,509580.4166666668,3846586.2634053966,5.3254453E7,0.0,1.16183565E8,1139054.5588235296,5703663.531081022,5.3254453E7,0.0,1.16183493E8,929467.9440000003,5166723.046932302,5.3255443E7,0.0,31,48,0,0,0,0,2060,2520,0.8865222665344686,1.084483549352845,0.0,1460.0,452.22707423580795,592.0573636864505,350531.9218953498,0,0,0,79,229,0,0,0,1.2233009708737863,452.22707423580783,50.83495145631068,780.3492063492064,0,0,0,48184,43,76034,0,22,0,429,6220,2640,30,20,3756315.2,4137444.091722896,9930943.0,44.0,1.94803978E7,1.9232767585023694E7,5.3254453E7,7541584.0,-1,-1,398480718,normal
10.152.152.11-10.152.191.255-57621-57621-17,10.152.152.11,57621,10.152.191.255,57621,17,2015-07-21 16:12:00.405560,90061224,4,0,176.0,0.0,44.0,44.0,44.0,0.0,0,0,0,0,1.9542261606393447,0.04441423092362147,3.0020408E7,18240.639160950475,3.0037955E7,3.0001545E7,9.0061224E7,3.0020408E7,18240.639160950475,3.0037955E7,3.0001545E7,0,0,0,0,0,0,0,0,0,0,0,32,0,0.04441423092362147,0.0,44.0,44.0,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,44.0,44.0,0.0,0,0,0,0,0,0,1,44,0,0,0,0,3,8,0,0,0,0,3.0020408E7,18240.639160950475,3.0037955E7,3.0001545E7,-1,-1,0,normal
10.152.152.11-194.132.197.178-55157-4070-6,10.152.152.11,55157,194.132.197.178,4070,6,2015-07-21 16:12:28.566748,109787745,116,148,4366.0,135432.0,393.0,0.0,37.63793103448275,95.14285794683097,1460.0,6.0,915.081081081081,611.5999371951034,1273.347949718796,2.404639971428505,417443.8973384029,3831045.9194859406,5.9389411E7,0.0,1.09787359E8,954672.686956522,5763215.799874936,5.9389661E7,14.0,1.0978616E8,746844.6258503401,5108715.544517492,5.9390043E7,0.0,28,50,0,0,0,0,2320,2960,1.0565842298701007,1.3480557415584042,0.0,1460.0,529.5378787878793,635.1379587905482,403400.22669662413,0,0,0,78,264,0,0,0,1.2758620689655173,529.5378787878788,37.63793103448276,915.081081081081,0,0,0,44685,38,79951,0,16,0,513,6473,2640,27,20,2786802.2,2586911.7573916586,5311892.0,36.0,1.91706696E7,2.2570494670459036E7,5.9389411E7,5865141.0,-1,-1,521598260,normal
10.152.152.11-68.232.34.151-45412-80-6,10.152.152.11,45412,68.232.34.151,80,6,2015-07-21 16:07:00.489713,35088627,1869,3089,2764.0,3592891.0,396.0,0.0,1.4788657035848032,24.12647811090597,1460.0,0.0,1163.1243120751046,406.30257342727714,102473.51656136331,141.2993446566034,7078.601371797449,180901.96666239452,1.261071E7,0.0,3.508842E7,18783.950749464664,294413.4325303881,1.2611158E7,0.0,3.5088322E7,11362.798575129518,229154.21051364887,1.2611541E7,0.0,7,1234,0,0,0,0,37392,61792,53.26512205792492,88.03422259867848,0.0,1460.0,725.222872125857,648.1132270202422,420050.75503859203,2,2,0,1241,4957,0,0,0,1.6527554842161585,725.2228721258572,1.4788657035848047,1163.1243120751053,0,0,0,513268,440,160312,0,0,0,724,14600,1382,7,20,2.2477262E7,0.0,2.2477262E7,2.2477262E7,1.261071E7,0.0,1.261071E7,1.261071E7,-1,-1,35088627,normal
10.152.152.11-10.152.152.10-49967-53-17,10.152.152.11,49967,10.152.152.10,53,17,2015-07-21 16:10:23.445690,337436,1,1,38.0,54.0,38.0,38.0,38.0,0.0,54.0,54.0,54.0,0.0,272.64429402908996,5.9270498701976075,337436.0,0.0,337436.0,337436.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.9635249350988038,2.9635249350988038,38.0,54.0,46.0,11.313708498984761,128.0,0,0,0,0,0,0,0,0,1.0,46.0,38.0,54.0,0,0,0,0,0,0,0,19,0,27,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,normal
