Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
23.235.40.143-131.202.240.150-443-54394-6,23.235.40.143,443,131.202.240.150,54394,6,2015-04-01 17:29:05.929823,119731011,4727,1875,2.5554462E7,0.0,42816.0,0.0,5406.063465199921,5191.977676246214,0.0,0.0,0.0,0.0,213432.2744506016,55.140267712263785,18138.314043326725,53800.28672547237,1842770.0,0.0,1.19691923E8,25326.263859500617,71531.63984570655,1889848.0,2.0,1.19691938E8,63869.7641408752,89315.96039446813,1842770.0,6.0,349,0,0,0,0,0,151264,60904,39.48016441621795,15.660103296045834,0.0,42816.0,3870.715237806727,5024.286444322414,2.5243454274601966E7,0,0,0,349,6602,0,0,0,0.39665749947112333,3870.7152378067253,5406.063465199915,0.0,25551274,4708,221478,0,0,0,0,3870,0,0,33,3,4709,32,0,0,0,0,0,0,0,0,-1,-1,119731011,normal
131.202.240.150-23.203.88.184-33049-443-6,131.202.240.150,33049,23.203.88.184,443,6,2015-04-01 17:29:09.097569,105180615,15,8,6819.0,2499.0,981.0,0.0,454.59999999999997,503.1853961087731,357.0,0.0,312.375,126.21856044179873,88.59046888060124,0.21867147287549135,4780937.045454545,1.0062316616681911E7,4.5094574E7,22.0,1.05143263E8,7510233.071428571,1.189526295060384E7,4.5094574E7,38085.0,1.0514248E8,1.5020354285714285E7,1.3277982029180914E7,4.5131987E7,9999416.0,7,7,0,0,0,0,480,256,0.14261183013619003,0.07605964273930134,0.0,981.0,405.1304347826087,413.51006411274875,170990.5731225296,0,0,0,14,23,0,0,0,0.5333333333333333,405.1304347826087,454.6,312.375,0,0,0,0,0,0,0,296,0,108,631,1320,6,32,38556.42857142857,432.99648079511235,39178.0,38085.0,1.4981909714285715E7,1.327843691561219E7,4.5094574E7,9960857.0,-1,-1,105180615,normal
131.202.240.150-199.127.194.212-41858-443-6,131.202.240.150,41858,199.127.194.212,443,6,2015-04-01 17:29:11.109897,119975878,24,12,13080.0,2872.0,1338.0,0.0,545.0000000000001,497.85216943254915,487.0,0.0,239.33333333333334,249.99066649243795,132.96006052149917,0.3000603171247474,3427882.2285714285,7624392.202906989,1.9964754E7,4.0,1.19975878E8,5216342.52173913,8949085.491585018,1.9964754E7,4.0,9.9961589E7,9087417.181818182,1.0438881890992366E7,2.0006014E7,46.0,14,6,0,0,0,0,768,384,0.20004021141649825,0.10002010570824912,0.0,1338.0,443.1111111111112,451.5247677293195,203874.6158730159,0,0,0,20,36,0,0,0,0.5,443.1111111111111,545.0,239.33333333333334,0,0,0,0,0,0,0,363,0,79,472,166,17,32,47218.166666666664,2523.5014893331577,51047.0,44358.0,1.9948748666666668E7,16443.986337462615,1.9964754E7,1.9918477E7,-1,-1,119975878,normal
131.202.240.150-131.202.244.3-0-0-1,131.202.240.150,0,131.202.244.3,0,1,2015-04-01 17:29:33.655245,59843469,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.05013078369504281,2.99217345E7,8141181.29420298,3.5678419E7,2.416505E7,5.9843469E7,2.99217345E7,8141181.29420298,3.5678419E7,2.416505E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05013078369504281,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.99217345E7,8141181.29420298,3.5678419E7,2.416505E7,3,3,0,normal
131.202.240.150-74.125.226.1-59584-443-6,131.202.240.150,59584,74.125.226.1,443,6,2015-04-01 17:29:06.015849,103385937,31,37,14181.0,11325.0,2676.0,0.0,457.4516129032259,826.0521306676991,1583.0,0.0,306.08108108108115,512.5393956879141,246.7066676582909,0.6577296871623846,1543073.6865671643,7845619.404244889,4.5042314E7,3.0,1.03361015E8,3445367.166666667,1.1555188227556957E7,4.506722E7,12.0,1.0336093E8,2871136.9444444445,1.0597122843872067E7,4.5067209E7,3.0,16,20,0,0,0,0,992,1184,0.2998473573828518,0.35788232977953277,0.0,2676.0,375.0882352941177,672.647159403469,452454.2010535558,0,0,0,36,68,0,0,0,1.1935483870967742,375.0882352941176,457.4516129032258,306.0810810810811,4348,5,4195561,5025,7,252645,0,208,0,166,547,877,20,32,141666.66666666666,104179.3773178422,225085.0,24895.0,3.4312005E7,1.85757754976237E7,4.5042314E7,1.2862548E7,-1,-1,103385937,normal
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2015-04-01 17:29:36.687519,33,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,60606.0606060606,33.0,0.0,33.0,33.0,33.0,33.0,0.0,33.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60606.0606060606,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,normal
131.202.240.150-74.125.22.188-60044-5228-6,131.202.240.150,60044,74.125.22.188,5228,6,2015-04-01 17:29:32.192838,90153309,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06655329756115774,1.80306618E7,2.4635923215420835E7,4.501812E7,37936.0,9.0111999E7,4.50559995E7,79.90306627407988,4.5056056E7,4.5055943E7,9.0115373E7,4.50576865E7,2023.0325009747125,4.5059117E7,4.5056256E7,0,0,0,0,0,0,96,96,0.03327664878057887,0.03327664878057887,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,445,366,0,32,38036.0,141.4213562373095,38136.0,37936.0,4.50179635E7,221.32442251138937,4.501812E7,4.5017807E7,-1,-1,90153309,normal
131.202.240.150-184.25.67.181-49290-443-6,131.202.240.150,49290,184.25.67.181,443,6,2015-04-01 17:29:39.744869,90134696,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06656704095390747,1.80269392E7,2.465325049755822E7,4.5034314E7,21647.0,9.0111937E7,4.50559685E7,10.606601717798213,4.5055976E7,4.5055961E7,9.0113049E7,4.50565245E7,2312.946281261197,4.505816E7,4.5054889E7,0,0,0,0,0,0,96,96,0.03328352047695374,0.03328352047695374,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,542,610,0,32,22746.5,1554.927811829218,23846.0,21647.0,4.5033222E7,1544.3212101114198,4.5034314E7,4.503213E7,-1,-1,90134696,normal
131.202.240.150-23.45.42.244-49478-443-6,131.202.240.150,49478,23.45.42.244,443,6,2015-04-01 17:29:40.512863,90151091,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06655493498131931,1.80302182E7,2.4636892292346895E7,4.5018653E7,37367.0,9.0111987E7,4.50559935E7,37.476659402887016,4.505602E7,4.5055967E7,9.0113634E7,4.5056817E7,1329.3607486307094,4.5057757E7,4.5055877E7,0,0,0,0,0,0,96,96,0.03327746749065966,0.03327746749065966,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,338,540,0,32,37412.0,63.63961030678928,37457.0,37367.0,4.50185815E7,101.1162697096763,4.5018653E7,4.501851E7,-1,-1,90151091,normal
131.202.240.150-72.21.91.187-58110-443-6,131.202.240.150,58110,72.21.91.187,443,6,2015-04-01 17:29:47.392842,90183857,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06653075394635206,1.80367714E7,2.464300367995911E7,4.5047979E7,39817.0,9.014404E7,4.507202E7,22570.848455474596,4.508798E7,4.505606E7,9.0143856E7,4.5071928E7,23245.428324726563,4.5088365E7,4.5055491E7,0,0,0,0,0,0,96,96,0.03326537697317603,0.03326537697317603,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,422,35,0,32,40193.5,272.2361107568208,40386.0,40001.0,4.50318265E7,22843.084566231417,4.5047979E7,4.5015674E7,-1,-1,90183857,normal
131.202.240.150-173.194.204.154-46300-443-6,131.202.240.150,46300,173.194.204.154,443,6,2015-04-01 17:29:47.424875,90150622,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06655528122701139,1.80301244E7,2.4635864663927656E7,4.5017466E7,38594.0,9.0112028E7,4.5056014E7,83.43860018001261,4.5056073E7,4.5055955E7,9.0111925E7,4.50559625E7,137.88582233137677,4.505606E7,4.5055865E7,0,0,0,0,0,0,96,96,0.033277640613505695,0.033277640613505695,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,245,442,0,32,38652.0,63.63961030678928,38697.0,38607.0,4.5017362E7,147.07821048680188,4.5017466E7,4.5017258E7,-1,-1,90150622,normal
131.202.240.150-192.0.80.240-41202-443-6,131.202.240.150,41202,192.0.80.240,443,6,2015-04-01 17:29:48.348850,90303490,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06644261478709185,1.8060698E7,2.46275776661799E7,4.5080873E7,75129.0,9.0228012E7,4.5114006E7,59391.3127654205,4.5156002E7,4.507201E7,9.0228361E7,4.51141805E7,59254.8411566515,4.515608E7,4.5072281E7,0,0,0,0,0,0,96,96,0.033221307393545924,0.033221307393545924,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,624,64,0,32,75168.0,55.154328932550705,75207.0,75129.0,4.5038838E7,59446.46709435305,4.5080873E7,4.4996803E7,-1,-1,90303490,normal
131.202.240.150-192.0.77.2-41823-443-6,131.202.240.150,41823,192.0.77.2,443,6,2015-04-01 17:29:48.368825,90225433,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.19950028945829498,0.06650009648609834,1.80450866E7,2.466327262157501E7,4.5102717E7,33330.0,9.0192017E7,4.50960085E7,56622.989717075165,4.5136047E7,4.505597E7,9.0192103E7,4.50960515E7,57547.88538686717,4.5136744E7,4.5055359E7,0,0,0,0,0,0,60,60,0.03325004824304917,0.03325004824304917,0.0,6.0,3.0,3.286335345030997,10.8,0,0,0,0,6,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,3,789,85,0,20,33678.5,492.8534264870236,34027.0,33330.0,4.506233E7,57115.84314356219,4.5102717E7,4.5021943E7,-1,-1,90225433,normal
131.202.240.150-50.31.164.175-40579-443-6,131.202.240.150,40579,50.31.164.175,443,6,2015-04-01 17:29:48.916892,119913389,8,7,3210.0,234.0,1338.0,0.0,401.25,569.6767880624441,117.0,0.0,33.42857142857143,57.09015426748919,28.720729425802485,0.12509028495558575,8565242.07142857,1.632567428751671E7,4.5049423E7,12.0,1.19851976E8,1.712171085714286E7,2.01806003321018E7,4.5049423E7,28.0,1.19852117E8,1.9975352833333336E7,2.0555633105367653E7,4.5110848E7,202.0,2,2,0,0,0,0,256,224,0.06671481864297907,0.05837546631260668,0.0,1338.0,229.59999999999997,446.9235792775827,199740.68571428576,0,0,0,4,15,0,0,0,0.875,229.6,401.25,33.42857142857143,0,0,0,0,0,0,0,214,0,15,40140,8681,3,32,61950.5,667.0954454449027,62869.0,61272.0,2.99010435E7,1.747033623878498E7,4.5049423E7,1.4684901E7,-1,-1,119913389,normal
131.202.240.150-209.148.205.35-56435-443-6,131.202.240.150,56435,209.148.205.35,443,6,2015-04-01 17:29:50.112839,90137166,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06656521683852364,1.80274332E7,2.465587592906445E7,4.5038552E7,21213.0,9.0115953E7,4.50579765E7,2824.8915908402573,4.5059974E7,4.5055979E7,9.0115819E7,4.50579095E7,2624.073264983278,4.5059765E7,4.5056054E7,0,0,0,0,0,0,96,96,0.03328260841926182,0.03328260841926182,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20831,553,0,32,21384.5,53.033008588991066,21422.0,21347.0,4.5036592E7,2771.8585822512664,4.5038552E7,4.5034632E7,-1,-1,90137166,normal
131.202.240.150-131.202.6.3-0-0-1,131.202.240.150,0,131.202.6.3,0,1,2015-04-01 17:30:09.316715,24232599,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08253345008515182,2.4232599E7,0.0,2.4232599E7,2.4232599E7,2.4232599E7,2.4232599E7,0.0,2.4232599E7,2.4232599E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08253345008515182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4232599E7,0.0,2.4232599E7,2.4232599E7,3,3,0,normal
23.235.40.143-131.202.240.150-443-54394-6,23.235.40.143,443,131.202.240.150,54394,6,2015-04-01 17:31:05.972045,119936852,6043,2483,3.18444E7,0.0,44154.0,0.0,5269.634287605491,4573.299216166068,0.0,0.0,0.0,0.0,265509.72006502224,71.08740856396665,14068.838944281522,32891.9559358373,330576.0,1.0,1.19898037E8,19844.09748427677,47394.16324768578,358274.0,3.0,1.19936783E8,48322.63618049954,52783.93319619148,330640.0,4.0,338,0,0,0,0,0,193376,80764,50.38484751959306,20.702561044373585,0.0,44154.0,3734.975369458134,4533.862420725597,2.0555908450067773E7,0,0,0,338,8526,0,0,0,0.4108886314744332,3734.975369458128,5269.634287605494,0.0,31844400,6041,265595,0,0,0,0,3734,0,0,33,2,6040,32,0,0,0,0,0,0,0,0,-1,-1,239979074,normal
131.202.240.150-23.203.88.184-33049-443-6,131.202.240.150,33049,23.203.88.184,443,6,2015-04-01 17:31:09.107827,105120570,6,4,1962.0,714.0,981.0,0.0,327.0,506.58622168393015,357.0,0.0,178.5,206.11404610069638,25.456482969983895,0.09512886012699512,1.1680063333333334E7,1.952395883952374E7,4.5031166E7,38.0,1.05073064E8,2.10146128E7,2.2750324915189337E7,4.5031166E7,38533.0,1.05079743E8,3.5026581E7,1.7398679554444037E7,4.5078761E7,1.4936318E7,2,2,0,0,0,0,192,128,0.05707731607619707,0.03805154405079805,0.0,981.0,267.59999999999997,403.2537662564356,162613.59999999998,0,0,0,4,10,0,0,0,0.6666666666666666,267.6,327.0,178.5,0,0,0,0,0,0,0,196,0,71,777,1320,1,32,38620.666666666664,2201.809331739089,40865.0,36464.0,3.4985734E7,1.7396597132505655E7,4.5031166E7,1.4897874E7,-1,-1,225130828,normal
131.202.240.150-199.127.194.212-41858-443-6,131.202.240.150,41858,199.127.194.212,443,6,2015-04-01 17:31:11.128986,119999846,18,11,8847.0,2385.0,1338.0,0.0,491.49999999999994,504.1611845431974,477.0,0.0,216.8181818181818,249.1051256726036,93.60012012015414,0.24166697680595356,4285708.785714285,9952628.330390787,3.9953146E7,3.0,1.19955039E8,7056178.764705882,1.2099428912042668E7,3.9953146E7,3.0,1.19999846E8,1.19999846E7,1.3982221701356215E7,3.9996581E7,635.0,10,5,0,0,0,0,576,352,0.15000019250024704,0.09166678430570652,0.0,1338.0,387.3103448275862,441.4549890862743,194882.50738916252,0,0,0,15,29,0,0,0,0.6111111111111112,387.3103448275862,491.5,216.8181818181818,0,0,0,0,0,0,0,305,0,82,0,166,13,0,38210.0,20814.473558079724,53165.0,1488.0,2.3953086E7,8944305.8855561,3.9953146E7,1.9949168E7,-1,-1,240018935,normal
131.202.240.150-131.202.244.5-0-0-1,131.202.240.150,0,131.202.244.5,0,1,2015-04-01 17:29:32.875477,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,normal
131.202.240.150-131.202.244.3-0-0-1,131.202.240.150,0,131.202.244.3,0,1,2015-04-01 17:31:34.194849,60668004,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.032966306259226856,6.0668004E7,0.0,6.0668004E7,6.0668004E7,6.0668004E7,6.0668004E7,0.0,6.0668004E7,6.0668004E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032966306259226856,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0668004E7,0.0,6.0668004E7,6.0668004E7,3,3,0,normal
131.202.240.150-74.125.22.188-60044-5228-6,131.202.240.150,60044,74.125.22.188,5228,6,2015-04-01 17:31:47.360841,90149952,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06655577586996386,1.80299904E7,2.4636010269446295E7,4.5017658E7,37986.0,9.0111966E7,4.5055983E7,1.4142135623730951,4.5055984E7,4.5055982E7,9.0111628E7,4.5055814E7,1005.5058428472706,4.5056525E7,4.5055103E7,0,0,0,0,0,0,96,96,0.03327788793498193,0.03327788793498193,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,445,366,0,32,38595.5,383.9589821842953,38867.0,38324.0,4.50173875E7,382.54476862192223,4.5017658E7,4.5017117E7,-1,-1,225317955,normal
