,precision,recall,f1-score,support
0,0.5335820895522388,0.5355805243445693,0.5345794392523365,267.0
1,0.49333333333333335,0.3008130081300813,0.37373737373737376,123.0
2,0.6067961165048543,0.4734848484848485,0.5319148936170213,264.0
3,0.625,0.7547169811320755,0.6837606837606838,53.0
4,0.35412217001281504,0.6042274052478134,0.4465391866415298,1372.0
5,0.6504065040650406,0.5925925925925926,0.6201550387596899,270.0
6,0.2073170731707317,0.14285714285714285,0.16915422885572137,119.0
7,0.2972972972972973,0.1864406779661017,0.22916666666666669,118.0
8,0.26,0.09774436090225563,0.14207650273224043,133.0
9,0.3105590062111801,0.15060240963855423,0.20283975659229206,332.0
10,0.23333333333333334,0.11290322580645161,0.15217391304347824,62.0
11,0.4309949564419991,0.5683192261185006,0.4902216427640157,1654.0
12,0.28735632183908044,0.3787878787878788,0.32679738562091504,66.0
13,0.3125,0.1834862385321101,0.23121387283236994,109.0
14,0.15942028985507245,0.08333333333333333,0.10945273631840796,132.0
15,0.4777777777777778,0.34959349593495936,0.40375586854460094,123.0
16,0.2717391304347826,0.12077294685990338,0.16722408026755856,207.0
17,0.3272058823529412,0.28374070138150903,0.3039271485486625,941.0
18,0.919661733615222,0.9081419624217119,0.9138655462184874,1437.0
19,0.09090909090909091,0.05555555555555555,0.06896551724137931,18.0
20,0.36904761904761907,0.19135802469135801,0.25203252032520324,162.0
21,0.18181818181818182,0.11320754716981132,0.13953488372093023,53.0
22,0.35294117647058826,0.1232876712328767,0.18274111675126903,146.0
23,0.4959349593495935,0.4326241134751773,0.4621212121212121,282.0
24,0.34545454545454546,0.2602739726027397,0.296875,146.0
25,0.2804878048780488,0.14935064935064934,0.19491525423728814,154.0
26,0.11764705882352941,0.10256410256410256,0.1095890410958904,39.0
27,0.3333333333333333,0.1678082191780822,0.22323462414578585,292.0
28,0.3409090909090909,0.11538461538461539,0.1724137931034483,130.0
29,0.30952380952380953,0.19548872180451127,0.23963133640552994,133.0
30,0.36904761904761907,0.2605042016806723,0.30541871921182273,119.0
31,0.21153846153846154,0.15492957746478872,0.17886178861788618,71.0
32,0.5774058577405857,0.6338582677165354,0.60431654676259,1524.0
33,0.5625,0.22131147540983606,0.3176470588235294,122.0
34,0.3191489361702128,0.234375,0.2702702702702703,64.0
35,0.4812680115273775,0.40240963855421685,0.43832020997375326,415.0
36,0.2329059829059829,0.25,0.24115044247787612,436.0
37,0.43283582089552236,0.6041666666666666,0.5043478260869565,48.0
38,0.9996815286624203,0.9999019872093308,0.999791745782852,40811.0
accuracy,0.8796343513324646,0.8796343513324646,0.8796343513324646,0.8796343513324646
macro avg,0.38878825396931577,0.3204230504662543,0.33935217620332114,52947.0
weighted avg,0.8780993841435053,0.8796343513324646,0.8761071194759633,52947.0
Total_training_time(s),390.79872452444397,,,
Input_size,33,,,
