Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,2015-07-27 14:52:39.833091,119981872,3614,4581,1835287.0,867255.0,1460.0,0.0,507.8270614277815,163.81483281482826,1420.0,0.0,189.31565160445328,344.50992328505345,22524.58604746557,68.30198481984011,14642.649743714928,17792.061753979917,124955.0,9.0,1.19962361E8,33202.97841129246,18230.482003041234,125120.0,91.0,1.19981748E8,26196.888209607027,17653.376492170293,125163.0,9.0,3325,1248,0,0,0,0,72280,91620,30.121216978511555,38.18076784132857,0.0,1460.0,329.7793776693097,321.2233919739281,103184.46755123582,0,0,0,4573,8195,0,0,0,1.2675705589374655,329.7793776693106,507.82706142778085,189.31565160445317,2811,5,25216,0,0,0,0,223,0,105,65535,65535,3338,20,0,0,0,0,0,0,0,0,119981872,normal
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,2015-07-27 14:54:39.854386,119949331,3228,4074,1585681.0,810398.0,1460.0,0.0,491.22707558860037,184.79144816865036,1420.0,0.0,198.9194894452626,341.40047266833574,19975.759598025605,60.875704258825756,16429.16463498152,19651.973352271034,121659.0,9.0,1.19949148E8,37170.48280136358,19738.484282171514,121914.0,69.0,1.19944997E8,29448.808494966932,19414.54971599924,121882.0,15.0,2871,1197,0,0,0,0,64560,81480,26.91136309880711,33.96434116001864,0.0,1460.0,328.1400986031213,318.1072890070679,101192.24731942623,0,0,0,4068,7302,0,0,0,1.262081784386617,328.14009860312245,491.22707558859975,198.91948944526263,2804,4,20686,0,0,0,0,217,0,110,65535,65535,2883,20,0,0,0,0,0,0,0,0,239970626,normal
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,2015-07-27 14:56:39.865274,119947461,2707,3464,1222153.0,823130.0,1460.0,0.0,451.47875877354943,232.1720644849633,1420.0,0.0,237.6241339491911,346.8473250363881,17051.49056885831,51.44752501263866,19440.43128038902,22416.011038275934,118804.0,12.0,1.19947175E8,44326.376570583845,22431.05471033063,121593.0,67.0,1.19947243E8,34636.80132832803,22059.265647312564,118937.0,15.0,2193,1269,0,0,0,0,54140,69280,22.56821426174248,28.879310750896177,0.0,1460.0,331.4346135148278,320.0403839911128,102425.8473851789,0,0,0,3462,6171,0,0,0,1.2796453638714445,331.4346135148274,451.47875877355006,237.62413394919167,3442,5,16805,0,0,0,0,198,0,133,65535,65535,2209,20,0,0,0,0,0,0,0,0,359979644,normal
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,2015-07-27 14:58:39.871855,119984190,2694,3442,1198385.0,816440.0,1460.0,0.0,444.8348181143277,226.5390532045918,1420.0,0.0,237.19930273097015,343.27490746884024,16792.42073476514,51.14007103769255,19557.325183374138,22110.685084659566,114313.0,11.0,1.19983958E8,44554.01336799102,22187.83622972343,114527.0,67.0,1.19983863E8,34868.89363557111,21734.32038700993,114556.0,15.0,2171,1269,0,0,0,0,53880,68840,22.45295817723985,28.6871128604527,0.0,1460.0,328.3613102998708,315.02339364758745,99239.73854524283,0,0,0,3440,6136,0,0,0,1.2776540460282109,328.3613102998696,444.83481811432813,237.19930273097037,3180,5,17502,0,0,0,0,195,0,133,65535,65535,2181,20,0,0,0,0,0,0,0,0,480022954,normal
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,2015-07-27 15:00:39.902011,119951256,2693,3393,1197784.0,808751.0,1460.0,0.0,444.7768288154473,227.4098019143637,1420.0,0.0,238.35867963454163,354.5635440189998,16727.919881055685,50.73727614823808,19712.613968775666,22806.77649903262,116315.0,9.0,1.19934388E8,44552.15007429416,23050.901522470907,117992.0,54.0,1.19951256E8,35362.9882075471,22405.55308917739,132950.0,15.0,2168,1219,0,0,0,0,53860,67860,22.450786176011363,28.28648997222672,0.0,1460.0,329.6968452185324,321.6674964223629,103469.97825463083,0,0,0,3387,6086,0,0,0,1.25993316004456,329.69684521853435,444.77682881544746,238.35867963454172,2838,4,15862,0,0,0,0,196,0,132,0,65535,2179,0,0,0,0,0,0,0,0,0,600020176,normal
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,2015-07-27 15:02:39.904299,119998112,3030,3738,1435660.0,840403.0,1460.0,0.0,473.81518151815214,215.72655840945004,1420.0,0.0,224.8269127875871,380.20547907492187,18967.490088510724,56.400887373961346,17732.837594207194,50404.06912965323,3561285.0,6.0,1.19959766E8,39603.75239352928,71549.0287722695,3561285.0,69.0,1.19998112E8,32110.814021942744,65023.78495790231,3561775.0,6.0,2572,1147,0,0,0,0,60600,74760,25.25039727291709,31.150490101044255,0.0,1460.0,336.2977245862876,340.575989455525,115992.00459360988,0,0,0,3719,6768,0,0,0,1.2336633663366336,336.29772458628844,473.8151815181518,224.82691278758693,3679,6,19436,4132,5,14267,0,212,0,124,0,65535,2589,0,0,0,0,0,0,0,0,0,720069320,normal
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,2015-07-27 15:04:39.956749,119989734,3666,4625,1795938.0,1049300.0,1460.0,0.0,489.89034369885326,182.88198351892515,1420.0,0.0,226.87567567567552,400.11200354303253,23712.34525780347,69.09757796446152,14474.03305186973,17940.220438714437,110887.0,6.0,1.19988718E8,32739.07721691678,18514.31347873153,111026.0,50.0,1.19952455E8,25941.27487024221,18027.093420833822,112385.0,6.0,3262,1342,0,0,0,0,73320,92500,30.552613776108547,38.54496418835298,0.0,1460.0,343.1718731154257,348.0604518991119,121146.07817621401,0,0,0,4604,8291,0,0,0,1.2615930169121659,343.17187311542637,489.89034369885434,226.87567567567567,3081,5,21588,4486,4,1196692,0,216,0,126,0,65535,3274,0,0,0,0,0,0,0,0,0,840113392,normal
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,2015-07-27 15:06:39.959427,119989508,3622,4582,1765920.0,1070651.0,1460.0,0.0,487.5538376587521,194.17990545164184,1420.0,0.0,233.66455696202505,399.78994086666745,23640.15860453399,68.3726447149029,14627.515299280689,17837.836594893022,130103.0,0.0,1.19989295E8,33137.06020436348,18238.480229988723,130103.0,70.0,1.19989373E8,26192.834097358656,17909.23754171978,130473.0,8.0,3184,1387,0,0,0,0,72440,91640,30.185972593537095,38.18667212136581,0.0,1460.0,345.7546318868854,348.99760867889245,121799.33086358535,0,0,0,4571,8204,0,0,0,1.2650469353948095,345.75463188688445,487.55383765875206,233.66455696202533,2979,5,22658,4557,4,6811659,0,215,0,130,65535,65535,3202,20,0,0,0,0,0,0,0,0,960115844,normal
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,2015-07-27 15:08:39.962277,119992144,3654,4623,1779242.0,1069701.0,1460.0,0.0,486.9299397920083,191.27919411828915,1420.0,0.0,231.3867618429589,397.841154019587,23742.746025106444,68.97951585897157,14498.809086515195,17713.981113569203,96033.0,9.0,1.19991821E8,32847.4735833561,18419.46788589545,117934.0,63.0,1.19992144E8,25961.086975335336,17778.667208514507,111870.0,14.0,3218,1393,0,0,0,0,73080,92460,30.451993590513727,38.527522268457844,0.0,1460.0,344.19995167331194,347.3452411353703,120648.71653938857,0,0,0,4611,8277,0,0,0,1.2651888341543513,344.1999516733116,486.9299397920088,231.38676184295912,2848,5,22860,0,0,0,0,214,0,129,0,65535,3233,0,0,0,0,0,0,0,0,0,1080121330,normal
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,2015-07-27 15:10:39.990885,119975595,3650,4690,1802989.0,1100857.0,1460.0,0.0,493.9695890410968,184.68310769268413,1420.0,0.0,234.72430703624784,401.84986796681034,24203.639081764923,69.5141374377014,14387.28804413004,17517.360552268463,103293.0,12.0,1.19944659E8,32870.55604275142,17877.865528279817,115452.0,16.0,1.19975595E8,25586.605886116486,17680.49072543428,103460.0,15.0,3257,1421,0,0,0,0,73000,93800,30.422853914581545,39.09128352311985,0.0,1460.0,348.1829736211036,349.67044817469014,122269.42232668867,0,0,0,4678,8340,0,0,0,1.284931506849315,348.18297362110314,493.9695890410959,234.72430703624732,2836,4,23242,0,0,0,0,216,0,131,0,65535,3272,0,0,0,0,0,0,0,0,0,1200133389,normal
