Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.4-192.168.1.5-49245-445-6,192.168.1.4,49245,192.168.1.5,445,6,01/01/1970 08:00:22 AM,119984549,92724,104151,1.13982387E8,1.24502413E8,1460.0,0.0,1229.2652064190506,512.4509809811998,1460.0,0.0,1195.4029534041815,548.827519510787,1987629.2571637703,1640.836271343571,609.4484238649987,95382.39185958952,3.9610668E7,0.0,1.19984549E8,1294.0106446081227,139107.75151343097,3.9610668E7,0.0,1.19983652E8,1152.0273835813716,131989.56953214918,3.9828581E7,0.0,0,0,0,0,1854536,2083028,772.7995043761842,868.0367669673867,0.0,1460.0,1211.3452122147796,532.2776401388011,283319.48619173106,0,2,0,19499,196874,0,0,0,1.0,1211.351365079365,1229.2652064190502,1195.402953404192,0,0,0,29810582,22163,4448829,11590,14247798,13018,15562801,8192,63575,84837,20,233758.5,23507.76494054677,250381.0,217136.0,2.66421165E7,1.8340301415633947E7,3.9610668E7,1.3673565E7,1
192.168.1.4-192.168.1.5-49245-445-6,192.168.1.4,49245,192.168.1.5,445,6,01/01/1970 08:02:22 AM,119928437,299139,354445,3.72866663E8,4.19358046E8,1460.0,0.0,1246.466234760425,499.19359755959545,1460.0,0.0,1183.139968119133,562.1966398189427,6605812.006038235,5449.783357053173,183.4938133335802,5371.017279558544,1527117.0,0.0,1.19926901E8,400.90827979059566,8917.399160326308,1733000.0,0.0,1.19927108E8,338.3527665865529,7315.653367563423,1527117.0,0.0,1,0,0,0,5982780,7088900,2494.312504047726,2955.4708530054468,0.0,1460.0,1212.1224339604198,535.2145740926973,286454.6403212273,0,0,0,54091,653584,0,0,0,1.0,1212.124288538275,1246.4662347604292,1183.1399681191722,0,0,0,99028088,72475,7129598,74784,93216665,88611,104839511,63195,64240,273449,20,0,0,0,0,0,0,0,0,1
192.168.1.4-192.168.1.5-49245-445-6,192.168.1.4,49245,192.168.1.5,445,6,01/01/1970 08:04:22 AM,119758487,240712,269055,2.91902627E8,3.05965998E8,1460.0,0.0,1212.6633778124883,522.6490182453988,1460.0,0.0,1137.1875564475768,590.0105964555504,4992286.058189763,4256.625252788974,234.92835340136574,6590.948566967889,3640067.0,0.0,1.19758087E8,497.51813170149967,10133.096934750829,3641054.0,0.0,1.19758438E8,445.10930147851263,9150.28556313392,3640067.0,0.0,0,0,0,0,4814240,5381100,2009.9786330800923,2246.646619708881,0.0,1460.0,1172.8278059823606,560.4815441046086,314139.5612818863,0,0,0,59754,509767,0,0,0,1.0,1172.8301066958043,1212.6633778124897,1137.1875564475665,0,0,0,298934312,226857,5148805,240712,291902627,269055,305965998,64240,64240,221087,20,0,0,0,0,0,0,0,0,1
192.168.1.4-192.168.1.5-49245-445-6,192.168.1.4,49245,192.168.1.5,445,6,01/01/1970 08:06:22 AM,119967213,273113,325189,3.34467484E8,3.87861166E8,1460.0,0.0,1224.6487131699846,518.3502357698829,1460.0,0.0,1192.7253566387556,552.980568735151,6021050.5181945,4987.212631171152,200.51314137867303,5116.08564232768,2299890.0,0.0,1.19967213E8,439.26013137466265,8242.23339566943,2518685.0,0.0,1.19966943E8,368.91565186907394,7022.460243424045,2299890.0,0.0,0,0,0,0,5462260,6503780,2276.563680778347,2710.648950392804,0.0,1460.0,1207.2981582910961,537.6837722667377,289103.83895898913,0,0,0,54231,598302,0,0,0,1.0,1207.3001761652142,1224.6487131700067,1192.7253566387546,0,0,0,361164325,266427,6150163,273113,334467484,325189,387861166,64240,63655,247618,20,0,0,0,0,0,0,0,0,1
192.168.1.4-192.168.1.5-49245-445-6,192.168.1.4,49245,192.168.1.5,445,6,01/01/1970 08:08:22 AM,67385522,164854,200715,2.04851573E8,2.35462261E8,1460.0,0.0,1242.6242190059272,503.8872856890975,1460.0,0.0,1173.1174102583252,570.858289943526,6534249.805173283,5425.037740302732,184.3310191263999,6405.865834234015,2559906.0,0.0,6.7385085E7,408.75862131717633,10164.782521226178,2774004.0,0.0,6.7384039E7,335.7216686429413,8858.682563544382,2559906.0,0.0,0,0,0,0,3297080,4014300,2446.4305552162973,2978.6071850864346,0.0,1460.0,1204.4623300599346,542.7853101470718,294615.89291145286,0,0,1,28877,365568,0,0,0,1.0,1204.4656248204853,1242.6242190059083,1173.1174102583266,0,0,0,146771278,107084,7030098,82427,102425786,100357,117731130,64240,0,149908,20,0,0,0,0,0,0,0,0,1
192.168.1.4-192.168.1.5-49258-445-6,192.168.1.4,49258,192.168.1.5,445,6,01/01/1970 08:09:29 AM,119970278,269659,314930,3.33217942E8,3.94329981E8,1460.0,0.0,1235.7011707378806,507.5731635214075,1460.0,0.0,1252.1194582923258,496.41169149332205,6064401.409489107,4872.781906865299,205.2219306588526,5094.312958089272,1058607.0,0.0,1.19970278E8,444.89790030335155,8476.72284378538,1272656.0,0.0,1.19969431E8,380.94119944495316,6985.572799533357,1058607.0,0.0,0,0,0,0,5403200,6314656,2247.7150548905124,2625.066851974787,0.0,1460.0,1244.543907696054,501.6596621705671,251662.4166490875,0,2,0,53688,584588,0,0,0,1.0,1244.546036617179,1235.7011707378579,1252.119458292319,0,0,0,121257987,89340,6354922,134829,166608971,157465,197164990,8192,251,246611,20,0,0,0,0,0,0,0,0,1
192.168.1.4-192.168.1.5-49258-445-6,192.168.1.4,49258,192.168.1.5,445,6,01/01/1970 08:11:30 AM,119999997,255954,302728,3.12700954E8,3.81017119E8,1460.0,0.0,1221.7076271517426,520.8649523366589,1460.0,0.0,1258.6120841150907,489.62385063490945,5780984.08619127,4655.683449725419,214.79161990473392,6118.76114340368,1439713.0,0.0,1.1999909E8,468.83252003297525,9594.308049216866,1440651.0,0.0,1.1999994E8,396.3965553122139,8566.742734715535,1646534.0,0.0,0,0,0,0,5123964,6069488,2132.9500533237515,2522.7333964016684,0.0,1460.0,1241.7051046837134,504.5113219819235,254531.6740079481,0,0,0,51443,558682,0,0,0,1.0,1241.7073272451948,1221.7076271517537,1258.6120841151132,0,0,0,86714759,63913,6233761,63988,78175238,75682,95254279,251,13249,231896,20,0,0,0,0,0,0,0,0,1
192.168.1.4-192.168.1.5-49258-445-6,192.168.1.4,49258,192.168.1.5,445,6,01/01/1970 08:13:30 AM,119925461,272147,297408,3.38537094E8,3.72327403E8,1460.0,0.0,1243.9493876471192,501.6037837486721,1460.0,0.0,1251.9078269582265,497.28362095963274,5927552.757124694,4749.241697724222,210.56029981353743,6234.302135441066,1625269.0,0.0,1.19924903E8,440.66384587684155,9430.348698042691,1836281.0,0.0,1.19925173E8,403.2358787789046,8695.109883250103,1625269.0,0.0,0,0,0,0,5447728,5963112,2269.301262056437,2479.9404356677856,0.0,1460.0,1248.105466363245,499.367586051743,249367.98599914496,0,0,0,49278,569555,0,0,0,1.0,1248.1076577327915,1243.9493876471172,1251.9078269582526,0,0,0,118477416,86834,6282035,54429,67707418,59481,74465480,13249,252,248333,20,0,0,0,0,0,0,0,0,1
192.168.1.4-192.168.1.5-49258-445-6,192.168.1.4,49258,192.168.1.5,445,6,01/01/1970 08:15:30 AM,119999830,259711,285354,3.17994909E8,3.51407684E8,1460.0,0.0,1224.4183303749267,515.9358579851552,1460.0,0.0,1231.4797900152532,514.4372705385941,5578362.844347362,4542.214768137588,220.15732097515723,5178.955756812248,1225576.0,0.0,1.1999983E8,462.0531746948536,8323.069700372595,1426506.0,0.0,1.19998598E8,420.526849200808,7270.323938720681,1225576.0,0.0,1,0,0,0,5198432,5724404,2164.2613993703158,2377.9533687672724,0.0,1460.0,1228.1137531968398,515.16404019099,265393.988305904,0,0,0,56977,545065,0,0,0,1.0,1228.1160063478667,1224.4183303749166,1231.4797900152091,0,0,0,133880518,99949,5816956,129855,158997454,142677,175703842,252,255,237718,20,0,0,0,0,0,0,0,0,1
192.168.1.5-192.168.1.4-49261-445-6,192.168.1.5,49261,192.168.1.4,445,6,01/01/1970 08:19:02 AM,36671017,22,14,1591.0,1289.0,238.0,0.0,72.31818181818181,75.00818137194952,223.0,0.0,92.07142857142857,61.82788054904368,78.5361365898306,0.9817017073728825,1047743.3428571428,2924856.7967909127,1.3819855E7,155.0,3.6671017E7,1746238.904761905,3641965.72461418,1.3819855E7,322.0,3.667012E7,2820778.4615384615,4503503.238973958,1.4122478E7,775.0,0,0,0,0,452,292,0.5999288211723172,0.38177288620056543,0.0,238.0,77.83783783783784,70.20031398850068,4928.084084084085,0,2,1,24,35,0,0,0,0.0,80.0,72.31818181818181,92.07142857142857,0,0,0,1014,8,1841,4,318,2,257,8192,251,12,20,2709060.0,4251790.779273952,7618307.0,207583.0,9499514.333333334,4211428.117825274,1.3819855E7,5406181.0,1
