Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.240.87-224.0.0.252-51325-5355-17,131.202.240.87,51325,224.0.0.252,5355,17,30/04/2015 01:07:51 AM,410944,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0,0,0,0,107.07054975860459,4.866843170845663,410944.0,0.0,410944.0,410944.0,410944.0,410944.0,0.0,410944.0,410944.0,0,0,0,0,0,0,0,0,0,16,0,4.866843170845663,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,normal
131.202.240.87-131.202.243.255-137-137-17,131.202.240.87,137,131.202.243.255,137,17,30/04/2015 01:11:30 AM,1500492,3,0,150.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,99.96721075487241,1.999344215097448,750246.0,592.5554826343268,750665.0,749827.0,1500492.0,750246.0,592.5554826343268,750665.0,749827.0,0,0,0,0,0,0,0,0,0,24,0,1.999344215097448,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,66.66666666666667,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,normal
131.202.240.87-131.202.244.3-13976-53-17,131.202.240.87,13976,131.202.244.3,53,17,30/04/2015 01:05:28 AM,215230,1,1,33.0,511.0,33.0,33.0,33.0,0.0,511.0,511.0,511.0,0.0,2527.5286902383496,9.292384890582168,215230.0,0.0,215230.0,215230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.646192445291084,4.646192445291084,33.0,511.0,192.33333333333334,275.97342867264115,76161.33333333334,0,0,0,0,0,0,0,0,1.0,288.5,33.0,511.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,normal
131.202.240.87-224.0.0.252-58992-5355-17,131.202.240.87,58992,224.0.0.252,5355,17,30/04/2015 01:01:16 AM,415406,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0,0,0,0,105.92047298305754,4.814566953775342,415406.0,0.0,415406.0,415406.0,415406.0,415406.0,0.0,415406.0,415406.0,0,0,0,0,0,0,0,0,0,16,0,4.814566953775342,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,normal
131.202.240.87-224.0.0.252-61432-5355-17,131.202.240.87,61432,224.0.0.252,5355,17,30/04/2015 01:11:30 AM,411629,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0,0,0,0,106.89237152873096,4.858744160396862,411629.0,0.0,411629.0,411629.0,411629.0,411629.0,0.0,411629.0,411629.0,0,0,0,0,0,0,0,0,0,16,0,4.858744160396862,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,normal
131.202.240.87-131.202.244.3-49672-53-17,131.202.240.87,49672,131.202.244.3,53,17,30/04/2015 01:01:33 AM,440,1,1,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,931818.1818181818,4545.454545454545,440.0,0.0,440.0,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2272.7272727272725,2272.7272727272725,37.0,373.0,149.0,193.98969044771425,37632.0,0,0,0,0,0,0,0,0,1.0,223.5,37.0,373.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,normal
131.202.240.87-224.0.0.252-63784-5355-17,131.202.240.87,63784,224.0.0.252,5355,17,30/04/2015 01:01:59 AM,410888,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0,0,0,0,107.08514242323943,4.86750647378361,410888.0,0.0,410888.0,410888.0,410888.0,410888.0,0.0,410888.0,410888.0,0,0,0,0,0,0,0,0,0,16,0,4.86750647378361,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,normal
131.202.240.87-131.202.6.26-64883-13000-6,131.202.240.87,64883,131.202.6.26,13000,6,30/04/2015 01:05:24 AM,397,2,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,15113.350125944584,7556.675062972292,198.5,157.6848122046001,310.0,87.0,87.0,87.0,0.0,87.0,87.0,0,0,0,0,0,0,0,0,0,40,20,5037.783375314862,2518.891687657431,0.0,6.0,1.5,3.0,9.0,1,0,0,0,3,0,0,0,0.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,32213,32237,0,20,0,0,0,0,0,0,0,0,normal
131.202.240.87-224.0.0.252-58701-5355-17,131.202.240.87,58701,224.0.0.252,5355,17,30/04/2015 01:02:54 AM,409891,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0,0,0,0,107.3456113942487,4.879345972465851,409891.0,0.0,409891.0,409891.0,409891.0,409891.0,0.0,409891.0,409891.0,0,0,0,0,0,0,0,0,0,16,0,4.879345972465851,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,normal
131.202.240.87-224.0.0.252-49672-5355-17,131.202.240.87,49672,224.0.0.252,5355,17,30/04/2015 01:06:57 AM,411582,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0,0,0,0,106.90457794558557,4.859298997526617,411582.0,0.0,411582.0,411582.0,411582.0,411582.0,0.0,411582.0,411582.0,0,0,0,0,0,0,0,0,0,16,0,4.859298997526617,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,normal
