Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.4-188.120.239.230-49336-80-6,10.0.2.4,49336,188.120.239.230,80,6,01/01/1970 08:03:31 AM,88956,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.72453797382976,44478.0,62685.01615218744,88803.0,153.0,0,0,0,0,0,88803.0,88803.0,0.0,88803.0,88803.0,0,0,0,0,20,40,11.241512657943254,22.483025315886508,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,31375,0,20,0,0,0,0,0,0,0,0,Locky
10.0.2.4-10.0.2.5-49339-5357-6,10.0.2.4,49339,10.0.2.5,5357,6,01/01/1970 08:03:40 AM,8282,4,4,949.0,2358.0,733.0,0.0,237.25,345.82979917872893,1460.0,0.0,589.5,718.3228150815389,399299.6860661676,965.9502535619416,1183.142857142857,1372.044026088015,3143.0,47.0,3899.0,1299.6666666666665,1778.048462031711,3350.0,182.0,5139.0,1713.0,1532.6304185941242,3063.0,47.0,0,0,0,0,92,92,482.9751267809708,482.9751267809708,0.0,1460.0,367.44444444444446,536.9834986084561,288351.27777777775,1,2,0,3,7,0,0,0,1.0,413.375,237.25,589.5,0,0,0,3307,4,724424,0,0,0,0,8192,256,2,20,0,0,0,0,0,0,0,0,Locky
10.0.2.4-10.0.2.5-49340-445-6,10.0.2.4,49340,10.0.2.5,445,6,01/01/1970 08:03:42 AM,13095982,10,7,752.0,730.0,238.0,0.0,75.2,80.89609247533392,223.0,0.0,104.28571428571429,73.40007785126272,113.16448052540085,1.2981080762023038,818498.8750000001,3214750.060647657,1.2872273E7,147.0,1.3095982E7,1455109.1111111112,4281973.277782932,1.2872273E7,253.0,1.3095025E7,2182504.1666666665,5338641.160322444,1.3079959E7,575.0,0,0,0,0,212,152,0.7635929860013553,0.5345150902009487,0.0,238.0,82.33333333333333,77.41560870127054,5993.176470588236,0,2,1,12,16,0,0,0,0.0,87.17647058823529,75.2,104.28571428571429,0,0,0,741,6,96679,10,752,7,730,8192,254,6,20,221971.0,0.0,221971.0,221971.0,1.2872273E7,0.0,1.2872273E7,1.2872273E7,Locky
10.0.2.4-10.0.2.5-49341-139-6,10.0.2.4,49341,10.0.2.5,139,6,01/01/1970 08:03:42 AM,13079369,12,11,973.0,1033.0,214.0,0.0,81.08333333333333,68.43239309159387,334.0,0.0,93.9090909090909,103.58132509816095,153.37131324913304,1.7584946185095016,594516.7727272726,2735982.046906339,1.284243E7,135.0,1.3079083E7,1189007.5454545456,3865529.6770398067,1.284243E7,527.0,1.307863E7,1307863.0,4128503.351066717,1.3057788E7,309.0,0,0,0,0,252,232,0.9174754531353921,0.8410191653741094,0.0,334.0,83.58333333333334,85.22038777636266,7262.514492753622,2,2,0,18,22,0,0,0,0.0,87.21739130434783,81.08333333333333,93.9090909090909,0,0,0,1003,9,90368,12,973,11,1033,8192,253,9,20,231194.0,0.0,231194.0,231194.0,1.284243E7,0.0,1.284243E7,1.284243E7,Locky
10.0.2.4-188.120.239.230-49343-80-6,10.0.2.4,49343,188.120.239.230,80,6,01/01/1970 08:03:52 AM,30687760,5,4,1392.0,0.0,911.0,0.0,278.4,410.4111353265162,0.0,0.0,0.0,0.0,45.360104484654464,0.29327653761630046,3835969.9999999995,1.077502924110269E7,3.0502628E7,55.0,3.0598701E7,7649675.25,1.5235395069452392E7,3.0502683E7,188.0,3.0597972E7,1.0199324E7,1.758432498370981E7,3.0503899E7,6285.0,0,0,0,0,112,84,0.16293140978683357,0.13034512782946686,0.0,911.0,139.2,310.4683916636639,96390.62222222221,2,2,0,2,8,0,0,0,0.0,154.66666666666666,278.4,0.0,0,0,0,0,0,0,5,1392,4,0,8192,31375,2,20,96073.0,0.0,96073.0,96073.0,3.0502628E7,0.0,3.0502628E7,3.0502628E7,Locky
10.0.2.4-10.0.2.5-49344-445-6,10.0.2.4,49344,10.0.2.5,445,6,01/01/1970 08:04:22 AM,14433722,10,7,752.0,730.0,238.0,0.0,75.2,80.89609247533392,223.0,0.0,104.28571428571429,73.40007785126272,102.67621892676054,1.177797383100492,902107.6249999999,3550969.4152148715,1.4216854E7,111.0,1.4433722E7,1603746.8888888888,4730401.838441963,1.4216854E7,164.0,1.4430218E7,2405036.3333333335,5887861.373675459,1.4423583E7,670.0,0,0,0,0,212,152,0.6928219900591129,0.4849753930413791,0.0,238.0,82.33333333333333,77.41560870127054,5993.176470588236,0,2,1,12,16,0,0,0,0.0,87.17647058823529,75.2,104.28571428571429,0,0,0,741,6,219295,10,752,7,730,8192,254,6,20,212213.0,0.0,212213.0,212213.0,1.4216854E7,0.0,1.4216854E7,1.4216854E7,Locky
10.0.2.4-10.0.2.5-49345-139-6,10.0.2.4,49345,10.0.2.5,139,6,01/01/1970 08:04:22 AM,14425657,12,11,973.0,1033.0,214.0,0.0,81.08333333333333,68.43239309159387,334.0,0.0,93.9090909090909,103.58132509816095,139.0577912673232,1.5943814552085913,655711.6818181818,3022738.708074413,1.4187756E7,177.0,1.4425397E7,1311399.7272727273,4271046.816273409,1.4187756E7,480.0,1.4425384E7,1442538.4,4550667.037630545,1.4393956E7,384.0,0,0,0,0,252,232,0.8318511940218737,0.7625302611867175,0.0,334.0,83.58333333333334,85.22038777636266,7262.514492753622,2,2,0,18,22,0,0,0,0.0,87.21739130434783,81.08333333333333,93.9090909090909,0,0,0,1003,9,65295,12,973,11,1033,8192,253,9,20,232910.0,0.0,232910.0,232910.0,1.4187756E7,0.0,1.4187756E7,1.4187756E7,Locky
10.0.2.5-10.0.2.4-445-49163-6,10.0.2.5,445,10.0.2.4,49163,6,01/01/1970 08:03:01 AM,119999684,11445,11346,1.3418848E7,1.2965721E7,1460.0,0.0,1172.4637833114873,549.4259919933958,1460.0,0.0,1142.7570068746702,572.1690186499617,219871.98732956662,189.92550013715035,5265.453444493195,463963.1632881443,6.9392404E7,0.0,1.1999921E8,10485.775078643888,656939.5157466363,6.959665E7,0.0,1.19995724E8,10576.969942706028,657832.4476644001,6.9392404E7,0.0,0,0,0,0,228900,227448,95.37525115482804,94.55024898232232,0.0,1460.0,1157.6241224991202,561.0878385638371,314819.5625842385,0,0,0,3985,22791,0,0,0,0.0,1157.6749155368348,1172.4637833114898,1142.7570068746695,0,0,0,6596142,5300,686844,3815,4472949,3782,4321907,256,4026,10733,20,1798041.0,2251447.7902878406,3390055.0,206027.0,3.9069492E7,4.2883073401045874E7,6.9392404E7,8746580.0,Locky
10.0.2.4-10.0.2.255-137-137-17,10.0.2.4,137,10.0.2.255,137,17,01/01/1970 08:03:40 AM,2291766,4,0,200.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,87.26894456065759,1.7453788912131518,763922.0,29163.41339761174,797146.0,742553.0,2291766.0,763922.0,29163.41339761174,797146.0,742553.0,0,0,0,0,0,0,0,0,0,32,0,1.7453788912131518,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.5,50.0,0.0,0,0,0,200,4,87,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,Locky
10.0.2.5-10.0.2.4-445-49163-6,10.0.2.5,445,10.0.2.4,49163,6,01/01/1970 08:05:01 AM,119828655,99702,102663,1.22287454E8,1.23592423E8,1460.0,0.0,1226.5295982026396,510.52918184727895,1460.0,0.0,1203.8652971372226,529.3934175687316,2051928.8729394483,1688.7863758464118,592.1441313672381,6282.030064242619,465100.0,0.0,1.19828484E8,1201.8784565851945,9052.083820730088,465100.0,0.0,1.19828264E8,1167.2114706512823,9961.666133000055,674271.0,0.0,1,0,0,0,1994040,2055420,832.0380463253969,856.7483295210149,0.0,1460.0,1215.0268375122275,520.3101142244701,270722.61496428115,0,0,0,27783,202365,0,0,0,1.0,1215.0328416475181,1226.529598202644,1203.8652971372355,0,0,0,245879877,189915,2051928,0,0,0,0,1637,1688,94661,20,0,0,0,0,0,0,0,0,Locky
