,precision,recall,f1-score,support
0,0.4970414201183432,0.5185185185185185,0.5075528700906344,324.0
1,0.5,0.3333333333333333,0.4,141.0
2,0.44412607449856734,0.48286604361370716,0.46268656716417916,321.0
3,0.7647058823529411,0.6724137931034483,0.7155963302752292,58.0
4,0.8287615974183138,0.9321687840290381,0.8774289985052316,8816.0
5,0.6666666666666666,0.5544554455445545,0.6054054054054056,303.0
6,0.26804123711340205,0.208,0.2342342342342342,125.0
7,0.3707865168539326,0.2088607594936709,0.26720647773279355,158.0
8,0.45,0.16363636363636364,0.24,165.0
9,0.40772532188841204,0.22565320665083136,0.29051987767584103,421.0
10,0.19318181818181818,0.2328767123287671,0.2111801242236025,73.0
11,0.4181745074386811,0.5330599692465402,0.46867958539882826,1951.0
12,0.34285714285714286,0.3037974683544304,0.32214765100671144,79.0
13,0.3125,0.30701754385964913,0.30973451327433627,114.0
14,0.4673913043478261,0.25443786982248523,0.32950191570881227,169.0
15,0.6612903225806451,0.271523178807947,0.3849765258215963,151.0
16,0.32515337423312884,0.18996415770609318,0.23981900452488686,279.0
17,0.37267080745341613,0.31088082901554404,0.3389830508474576,1158.0
18,0.8998899889988999,0.9078801331853497,0.9038674033149172,1802.0
19,0.19230769230769232,0.18518518518518517,0.18867924528301885,27.0
20,0.5344827586206896,0.3163265306122449,0.3974358974358974,196.0
21,0.19402985074626866,0.19696969696969696,0.19548872180451127,66.0
22,0.2857142857142857,0.1375,0.18565400843881857,160.0
23,0.46963562753036436,0.336231884057971,0.3918918918918919,345.0
24,0.4444444444444444,0.24390243902439024,0.31496062992125984,164.0
25,0.37037037037037035,0.19480519480519481,0.2553191489361702,154.0
26,0.14545454545454545,0.1951219512195122,0.16666666666666666,41.0
27,0.3917525773195876,0.24358974358974358,0.30039525691699603,312.0
28,0.30201342281879195,0.2631578947368421,0.28125,171.0
29,0.9964231304232629,0.9968853545394301,0.9966541888892569,30180.0
30,0.4444444444444444,0.2706766917293233,0.3364485981308411,133.0
31,0.5454545454545454,0.2465753424657534,0.33962264150943394,73.0
32,0.5980046948356808,0.6408805031446541,0.6187006678809958,1590.0
33,0.43010752688172044,0.2631578947368421,0.326530612244898,152.0
34,0.2948717948717949,0.30666666666666664,0.3006535947712418,75.0
35,0.488,0.3485714285714286,0.4066666666666667,525.0
36,0.32142857142857145,0.29327902240325865,0.3067092651757189,491.0
37,0.26229508196721313,0.3333333333333333,0.29357798165137616,48.0
38,0.9994329136894635,0.9995462794918331,0.9994895933760563,44080.0
accuracy,0.9233819083386511,0.9233819083386511,0.9233819083386511,0.9233819083386511
macro avg,0.45901621185450964,0.3749668499367584,0.4028798926358055,95591.0
weighted avg,0.9186154528527155,0.9233819083386511,0.9195042567834426,95591.0
Total_training_time(s),1417.3149137421278,,,
Input_size,26,,,
