Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
131.202.243.27-131.202.240.150-5090-445-6,131.202.243.27,5090,131.202.240.150,445,6,2015-03-31 18:15:18.389282,11708385,17,15,2133.0,1794.0,498.0,0.0,125.47058823529409,123.58151037223308,285.0,0.0,119.60000000000001,77.44103747829239,335.4006551714861,2.7330840248249437,377689.8387096775,2061422.1577663498,1.1483324E7,27.0,1.1708385E7,731774.0625,2867497.6955660013,1.1483324E7,87.0,1.1707847E7,836274.7857142857,3121456.8927443083,1.1681448E7,427.0,13,13,0,0,1,0,352,312,1.4519508881882515,1.2811331366366925,0.0,498.0,122.71875,102.9551215649402,10599.757056451614,0,2,1,26,31,0,0,0,0.8823529411764706,122.71875,125.47058823529412,119.6,0,0,0,0,0,0,0,66,0,56,8192,279,13,20,214749.0,0.0,214749.0,214749.0,1.1483324E7,0.0,1.1483324E7,1.1483324E7,-1,-1,11708385,normal
131.202.240.196-131.202.240.150-56804-445-6,131.202.240.196,56804,131.202.240.150,445,6,2015-04-01 18:46:39.017878,15932440,18,16,2231.0,1894.0,526.0,0.0,123.94444444444446,122.74769542450133,285.0,0.0,118.375,74.97544042329238,258.90572944257127,2.1340108608599815,482801.21212121204,2733954.8460805793,1.5711052E7,27.0,1.593244E7,937202.3529411765,3807432.0723743704,1.5711052E7,89.0,1.5932112E7,1062140.7999999998,4107374.6164526553,1.5909412E7,293.0,14,14,0,0,1,0,372,332,1.129770455749402,1.0042404051105795,0.0,526.0,121.3235294117647,101.6114765017355,10324.892156862745,0,2,1,28,33,0,0,0,0.8888888888888888,121.32352941176471,123.94444444444444,118.375,0,0,0,0,0,0,0,65,0,55,8192,279,14,20,213282.0,0.0,213282.0,213282.0,1.5711052E7,0.0,1.5711052E7,1.5711052E7,-1,-1,15932440,normal
131.202.243.27-131.202.240.150-22679-445-6,131.202.243.27,22679,131.202.240.150,445,6,2015-04-01 18:49:03.328462,10907573,17,16,2133.0,1922.0,498.0,0.0,125.47058823529409,123.58151037223308,285.0,0.0,120.12500000000001,74.84461681822324,371.760060647772,3.025420962115037,340861.65624999994,1887178.344598531,1.0680898E7,18.0,1.0907573E7,681723.3125000001,2666919.6434976365,1.0680898E7,68.0,1.0907163E7,727144.2,2754285.1901548197,1.0681535E7,416.0,13,14,0,0,1,0,364,332,1.558550192604716,1.4668707695103211,0.0,498.0,122.87878787878789,101.33785002892478,10269.359848484848,0,2,1,27,32,0,0,0,0.9411764705882353,122.87878787878788,125.47058823529412,120.125,0,0,0,0,0,0,0,64,0,58,8192,279,13,20,216644.0,0.0,216644.0,216644.0,1.0680898E7,0.0,1.0680898E7,1.0680898E7,-1,-1,10907573,normal
131.202.240.196-131.202.240.150-56874-445-6,131.202.240.196,56874,131.202.240.150,445,6,2015-04-01 19:18:44.139320,10840557,18,17,2231.0,2022.0,526.0,0.0,123.94444444444446,122.74769542450133,285.0,0.0,118.94117647058823,72.63218173460999,392.32301439861436,3.2286163893608046,318839.9117647059,1820452.9109247306,1.0619758E7,7.0,1.0840557E7,637679.8235294118,2572782.5087124603,1.0619758E7,22.0,1.0840221E7,677513.8125,2651859.0731467665,1.0620216E7,204.0,14,15,0,0,1,0,384,352,1.6604312859569854,1.5681851034038194,0.0,526.0,121.51428571428572,100.11239901717863,10022.49243697479,0,2,1,29,34,0,0,0,0.9444444444444444,121.51428571428572,123.94444444444444,118.94117647058823,0,0,0,0,0,0,0,63,0,57,8192,279,14,20,213743.0,0.0,213743.0,213743.0,1.0619758E7,0.0,1.0619758E7,1.0619758E7,-1,-1,10840557,normal
131.202.243.27-131.202.240.150-22790-445-6,131.202.243.27,22790,131.202.240.150,445,6,2015-04-01 19:21:05.410393,14829972,17,15,2133.0,1794.0,498.0,0.0,125.47058823529409,123.58151037223308,285.0,0.0,119.60000000000001,77.44103747829239,264.80157885665596,2.15779234107792,478386.19354838703,2624275.0497246333,1.4617056E7,16.0,1.4829972E7,926873.25,3651059.753400274,1.4617056E7,91.0,1.4829522E7,1059251.5714285716,3960316.85788428,1.4818961E7,336.0,13,13,0,0,1,0,352,312,1.146327181197645,1.0114651598802749,0.0,498.0,122.71875,102.9551215649402,10599.757056451614,0,2,1,26,31,0,0,0,0.8823529411764706,122.71875,125.47058823529412,119.6,0,0,0,0,0,0,0,66,0,56,8192,279,13,20,209888.0,0.0,209888.0,209888.0,1.4617056E7,0.0,1.4617056E7,1.4617056E7,-1,-1,14829972,normal
131.202.240.196-131.202.240.150-56667-445-6,131.202.240.196,56667,131.202.240.150,445,6,2015-04-01 17:42:28.761409,14147919,18,17,2231.0,2022.0,526.0,0.0,123.94444444444446,122.74769542450133,285.0,0.0,118.94117647058823,72.63218173460999,300.60958081538354,2.4738620570276093,416115.2647058824,2387884.168715188,1.3928801E7,21.0,1.4147919E7,832230.5294117646,3375265.6103896312,1.3928801E7,61.0,1.414757E7,884223.1250000001,3479048.8289334276,1.3929284E7,223.0,14,15,0,0,1,0,384,352,1.2722719150427706,1.201590141984839,0.0,526.0,121.51428571428572,100.11239901717863,10022.49243697479,0,2,1,29,34,0,0,0,0.9444444444444444,121.51428571428572,123.94444444444444,118.94117647058823,0,0,0,0,0,0,0,63,0,57,8192,279,14,20,215821.0,0.0,215821.0,215821.0,1.3928801E7,0.0,1.3928801E7,1.3928801E7,-1,-1,14147919,normal
131.202.240.196-131.202.240.150-56459-445-6,131.202.240.196,56459,131.202.240.150,445,6,2015-04-01 16:06:13.367273,11495188,18,16,2231.0,1894.0,526.0,0.0,123.94444444444446,122.74769542450133,285.0,0.0,118.375,74.97544042329238,358.8458057406281,2.957759368528814,348339.0303030303,1962557.9496187412,1.1279035E7,26.0,1.1495188E7,676187.5294117648,2732714.310880624,1.1279035E7,88.0,1.1494872E7,766324.7999999999,2963492.0009541158,1.1478708E7,293.0,14,14,0,0,1,0,372,332,1.5658726068681956,1.3918867616606183,0.0,526.0,121.3235294117647,101.6114765017355,10324.892156862745,0,2,1,28,33,0,0,0,0.8888888888888888,121.32352941176471,123.94444444444444,118.375,0,0,0,0,0,0,0,65,0,55,8192,279,14,20,213389.0,0.0,213389.0,213389.0,1.1279035E7,0.0,1.1279035E7,1.1279035E7,-1,-1,11495188,normal
131.202.243.27-131.202.240.150-5611-445-6,131.202.243.27,5611,131.202.240.150,445,6,2015-04-01 16:09:08.125193,3169,3,2,144.0,144.0,72.0,0.0,48.0,41.569219381653056,72.0,72.0,72.0,0.0,90880.40391290629,1577.784790154623,792.25,1004.012408621859,2291.0,157.0,3169.0,1584.5,1547.8567440173526,2679.0,490.0,2624.0,2624.0,0.0,2624.0,2624.0,2,2,0,0,1,0,60,40,946.6708740927737,631.1139160618492,0.0,72.0,57.6,32.19937887599697,1036.8,0,0,1,4,5,0,0,0,0.6666666666666666,57.6,48.0,72.0,0,0,0,0,0,0,0,28,0,28,16393,279,1,20,0,0,0,0,0,0,0,0,-1,-1,3169,normal
131.202.240.196-131.202.240.150-56529-445-6,131.202.240.196,56529,131.202.240.150,445,6,2015-04-01 16:38:18.520065,12368660,18,17,2231.0,2022.0,526.0,0.0,123.94444444444446,122.74769542450133,285.0,0.0,118.94117647058823,72.63218173460999,343.8529315220889,2.8297325660176607,363784.11764705885,2082688.3985418107,1.214905E7,18.0,1.236866E7,727568.2352941176,2943648.584252087,1.214905E7,48.0,1.2368393E7,773024.5625,3034094.9091965677,1.2149339E7,256.0,14,15,0,0,1,0,384,352,1.4552910339519398,1.3744415320657208,0.0,526.0,121.51428571428572,100.11239901717863,10022.49243697479,0,2,1,29,34,0,0,0,0.9444444444444444,121.51428571428572,123.94444444444444,118.94117647058823,0,0,0,0,0,0,0,63,0,57,8192,279,14,20,216918.0,0.0,216918.0,216918.0,1.214905E7,0.0,1.214905E7,1.214905E7,-1,-1,12368660,normal
131.202.243.27-131.202.240.150-5623-445-6,131.202.243.27,5623,131.202.240.150,445,6,2015-04-01 16:40:55.548524,12606016,17,16,2133.0,1922.0,498.0,0.0,125.47058823529409,123.58151037223308,285.0,0.0,120.12500000000001,74.84461681822324,321.67181130025534,2.6177977245150252,393938.0,2189562.1529892166,1.2391344E7,8.0,1.2606016E7,787876.0000000001,3094660.0939148497,1.2391344E7,117.0,1.2605709E7,840380.6,3196087.4566796017,1.2392054E7,372.0,13,14,0,0,1,0,364,332,1.3485624641441039,1.2692352603709214,0.0,498.0,122.87878787878789,101.33785002892478,10269.359848484848,0,2,1,27,32,0,0,0,0.9411764705882353,122.87878787878788,125.47058823529412,120.125,0,0,0,0,0,0,0,64,0,58,8192,279,13,20,208616.0,0.0,208616.0,208616.0,1.2391344E7,0.0,1.2391344E7,1.2391344E7,-1,-1,12606016,normal
