Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
131.202.240.150-194.68.29.19-40594-4070-6,131.202.240.150,40594,194.68.29.19,4070,6,2015-04-01 18:18:00.168483,78737383,498,502,169423.0,1686160.0,2676.0,0.0,340.2068273092368,775.1289289742521,34788.0,0.0,3358.8844621513954,4233.696191711231,23566.734495099998,12.700447511698478,78816.19919919921,1123372.0761065364,3.3120633E7,2.0,7.8737383E7,158425.31790744467,1596909.990534358,3.3260793E7,2.0,7.8633151E7,156952.39720558884,1592265.18474333,3.3225026E7,3.0,102,107,0,0,0,0,16028,16072,6.324822860825842,6.375624650872636,0.0,34788.0,1855.5829999999987,3401.2146854392236,1.1568261336447436E7,0,2,0,209,999,0,0,0,1.0080321285140563,1855.583,340.2068273092369,3358.8844621513945,11288,5,153658,53316,12,636363,0,169,0,1686,29200,1452,160,32,6913458.666666667,5913988.208321888,1.2862521E7,1035180.0,1.6660355333333332E7,1.4302082323978432E7,3.3120633E7,7270905.0,78737383,NeedManualLabel
131.202.240.150-54.230.53.88-46678-80-6,131.202.240.150,46678,54.230.53.88,80,6,2015-04-01 18:18:05.762426,90231308,6,5,435.0,334.0,435.0,0.0,72.5,177.58800635178042,334.0,0.0,66.8,149.36934089698593,8.522540757139417,0.1219089054987433,9023130.8,1.899535445433473E7,4.5097499E7,4.0,9.0206424E7,1.80412848E7,2.4679874143963806E7,4.5097499E7,61.0,9.0205479E7,2.255136975E7,2.6024425153373186E7,4.5122428E7,897.0,1,1,0,0,0,0,200,168,0.06649576663567816,0.055413138863065134,0.0,435.0,69.9090909090909,157.1689883822216,24702.090909090908,0,2,0,2,10,0,0,0,0.8333333333333334,69.9090909090909,72.5,66.8,0,0,0,0,0,0,0,39,0,30,29200,122,1,32,38949.5,19833.63810550147,52974.0,24925.0,4.50642625E7,47003.50906581337,4.5097499E7,4.5031026E7,90231308,NeedManualLabel
131.202.240.150-54.230.52.103-56180-443-6,131.202.240.150,56180,54.230.52.103,443,6,2015-04-01 18:18:05.899425,90222200,17,19,722.0,17657.0,405.0,0.0,42.470588235294116,107.16524485990013,1338.0,0.0,929.3157894736844,583.9124794228421,203.70817825324588,0.3990148766046494,2577777.142857143,1.0598520219018502E7,4.5031269E7,3.0,9.0197459E7,5637341.1875,1.5374223231093038E7,4.5056019E7,175.0,9.0196746E7,5010930.333333334,1.456751924643088E7,4.505601E7,51.0,3,3,0,0,0,0,552,616,0.18842369172997334,0.21059118487467607,0.0,1338.0,510.5277777777777,618.2352989927338,382214.88492063485,0,2,0,6,35,0,0,0,1.1176470588235294,510.52777777777777,42.470588235294116,929.3157894736842,0,0,0,8687,7,8119158,0,20,0,490,29200,139,3,32,89064.5,90954.43815724443,153379.0,24750.0,4.5009665E7,30552.669801508346,4.5031269E7,4.4988061E7,90222200,NeedManualLabel
131.202.240.150-54.230.52.103-56181-443-6,131.202.240.150,56181,54.230.52.103,443,6,2015-04-01 18:18:05.899457,90222190,17,19,722.0,18217.0,405.0,0.0,42.470588235294116,107.16524485990013,1338.0,0.0,958.7894736842104,570.815652178468,209.91509960022032,0.39901492083045204,2577776.8571428573,1.0598024131353505E7,4.5031265E7,3.0,9.0197448E7,5637340.5,1.5373450410029195E7,4.5056027E7,185.0,9.0196737E7,5010929.833333334,1.4567124329870837E7,4.5056007E7,167.0,3,3,0,0,0,0,552,616,0.18842371261438012,0.2105912082160719,0.0,1338.0,526.0833333333333,622.9455089675638,388061.10714285716,0,2,0,6,35,0,0,0,1.1176470588235294,526.0833333333334,42.470588235294116,958.7894736842105,0,0,0,8967,7,7974655,0,20,0,506,29200,139,3,32,91048.0,93742.56019546298,157334.0,24762.0,4.5007676E7,33359.88372281894,4.5031265E7,4.4984087E7,90222190,NeedManualLabel
131.202.240.150-54.192.55.68-34387-443-6,131.202.240.150,34387,54.192.55.68,443,6,2015-04-01 18:18:05.540171,96597360,125,159,7777.0,446098.0,373.0,0.0,62.21599999999998,137.63893766405755,9366.0,0.0,2805.6477987421395,2016.655459481808,4698.627374495535,2.940038941022819,341333.4275618374,3786555.3793657557,4.504712E7,1.0,9.6572671E7,778811.8629032258,5705064.674336573,4.5071979E7,9.0,9.6569018E7,611196.3164556961,5061808.887513515,4.5071809E7,5.0,22,52,0,0,0,0,4008,5096,1.2940312240417338,1.6460077169810854,0.0,9366.0,1598.151408450704,2034.7128451340454,4140056.362153482,0,2,0,74,283,0,0,0,1.272,1598.1514084507041,62.216,2805.6477987421385,0,0,0,22233,7,819860,0,27,0,1570,29200,298,22,32,3255103.5,4568255.581681097,6485348.0,24859.0,4.5031232E7,22469.025078983734,4.504712E7,4.5015344E7,96597360,NeedManualLabel
131.202.240.150-54.192.55.68-34388-443-6,131.202.240.150,34388,54.192.55.68,443,6,2015-04-01 18:18:05.540451,96597108,139,182,10388.0,565108.0,373.0,0.0,74.73381294964037,148.19046574680374,9366.0,0.0,3104.98901098901,2007.4479441563017,5957.693888723873,3.323080852482664,301865.96249999997,3561323.6035157056,4.5031252E7,3.0,9.6572408E7,699800.0579710146,5410001.940184978,4.5055995E7,26.0,9.6569039E7,533530.6022099447,4730845.570941255,4.5055952E7,4.0,29,61,0,0,0,0,4456,5832,1.4389664750625866,1.8841143774200775,0.0,9366.0,1792.8224299065423,2133.147041988744,4550316.302745329,0,2,0,90,320,0,0,0,1.3093525179856116,1792.822429906542,74.73381294964028,3104.989010989011,0,0,0,21209,6,1149943,0,32,0,1760,29200,331,29,32,3262492.0,4578868.547359926,6500241.0,24743.0,4.5023712E7,10663.170260293136,4.5031252E7,4.5016172E7,96597108,NeedManualLabel
131.202.240.150-54.192.55.68-34384-443-6,131.202.240.150,34384,54.192.55.68,443,6,2015-04-01 18:18:05.538529,96599028,163,182,12253.0,609826.0,373.0,0.0,75.1717791411043,148.68637118594543,11085.0,0.0,3350.692307692309,2369.777802448823,6439.805998876096,3.571464507903744,280811.12790697673,3434645.3554100557,4.503127E7,0.0,9.6574325E7,596137.8086419753,4995732.482914351,4.5055999E7,12.0,9.657191E7,533546.4640883978,4729680.329873169,4.5055973E7,3.0,34,71,0,0,0,0,5224,5832,1.6873875790965516,1.8840769288071926,0.0,11085.0,1803.1275362318854,2376.374942513945,5647157.8674081545,0,2,0,105,344,0,0,0,1.116564417177914,1803.127536231884,75.1717791411043,3350.6923076923076,0,0,0,19862,5,1181297,0,35,0,1767,29200,331,34,32,3265127.0,4582614.799086653,6505525.0,24729.0,4.50220355E7,13059.555141734347,4.503127E7,4.5012801E7,96599028,NeedManualLabel
131.202.240.150-54.192.55.68-34390-443-6,131.202.240.150,34390,54.192.55.68,443,6,2015-04-01 18:18:05.557385,96580178,104,133,7404.0,406969.0,373.0,0.0,71.19230769230771,145.0387344931026,16056.0,0.0,3059.9172932330835,2493.982634155941,4290.455956707804,2.4539196852588114,409238.0423728814,4143863.117810377,4.5031249E7,1.0,9.6555476E7,937431.8058252428,6251763.02290968,4.5055994E7,30.0,9.6552358E7,731457.2575757576,5532143.885871087,4.5055951E7,6.0,21,48,0,0,0,0,3336,4264,1.076825515894162,1.3770941693646495,0.0,16056.0,1748.4092827004215,2386.868240400402,5697139.997032112,0,2,0,69,236,0,0,0,1.2788461538461537,1748.409282700422,71.1923076923077,3059.9172932330825,0,0,0,20907,6,640099,0,31,0,1717,29200,289,21,32,3256483.0,4570367.709636501,6488221.0,24745.0,4.5021255E7,14133.650342356712,4.5031249E7,4.5011261E7,96580178,NeedManualLabel
131.202.240.150-54.192.55.68-34386-443-6,131.202.240.150,34386,54.192.55.68,443,6,2015-04-01 18:18:05.538583,96598978,111,140,7404.0,391231.0,373.0,0.0,66.7027027027027,141.42049450258713,9366.0,0.0,2794.507142857143,1952.314551465076,4126.699973989373,2.5983711753140906,386395.912,4026300.1022393205,4.5031247E7,0.0,9.6574274E7,877947.9454545453,6051300.217733191,4.5055997E7,17.0,9.6569099E7,694741.7194244605,5391549.187389137,4.5055951E7,4.0,21,47,0,0,0,0,3560,4488,1.1490804799197771,1.4492906953943137,0.0,9366.0,1588.187250996015,1992.6741853089814,3970750.4087968124,0,2,0,68,250,0,0,0,1.2612612612612613,1588.187250996016,66.70270270270271,2794.5071428571428,0,0,0,22120,7,629419,0,29,0,1558,29200,289,21,32,3269844.0,4589255.945975557,6514938.0,24750.0,4.5017293E7,19733.936049354168,4.5031247E7,4.5003339E7,96598978,NeedManualLabel
131.202.240.150-54.192.55.68-34385-443-6,131.202.240.150,34385,54.192.55.68,443,6,2015-04-01 18:18:05.538560,96615125,115,143,7404.0,403828.0,373.0,0.0,64.38260869565214,139.45857604224815,8028.0,0.0,2823.97202797203,2173.0077647562434,4256.393602968479,2.6703893412133968,375934.33852140076,3970173.0612254385,4.5009478E7,2.0,9.6590276E7,847283.1228070175,5943627.995381272,4.5023974E7,23.0,9.6588011E7,680197.2605633803,5333453.287970247,4.503439E7,2.0,21,49,0,0,0,0,3688,4584,1.1902898226338785,1.4800995185795185,0.0,8028.0,1593.922480620154,2122.8235331092,4506379.752722228,0,2,0,70,257,0,0,0,1.2434782608695651,1593.922480620155,64.38260869565218,2823.972027972028,0,0,0,20874,7,714242,0,28,0,1565,29200,289,21,32,3290826.5,4618817.959176622,6556824.0,24829.0,4.50043115E7,7306.534370000595,4.5009478E7,4.4999145E7,96615125,NeedManualLabel
