Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17/07/2015 11:43:47 PM,119955471,35135,25345,4.4235012E7,1390557.0,1460.0,0.0,1259.001337697462,345.32207088304875,1420.0,0.0,54.865141053462175,232.10720314216454,380354.21494030894,504.18709122487627,1983.4235189074043,64623.036903175765,1.3807562E7,0.0,1.19955317E8,3414.223174133308,84932.79584284479,1.3807562E7,0.0,1.19955149E8,4733.078795770156,100166.8939360334,1.3844044E7,0.0,1,0,0,0,702700,506900,292.9003546657743,211.286736559102,0.0,1460.0,754.3875266612724,666.9613640955964,444837.4611962587,0,0,0,15118,60480,0,0,0,0.0,754.4,1259.0013376974528,54.865141053462224,0,0,0,15208523,12166,461897,17567,22117506,12672,695278,65535,65535,34869,20,3057984.0,150547.2763553031,3164437.0,2951531.0,1.05512585E7,4605108.5729029775,1.3807562E7,7294955.0,normal
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17/07/2015 11:45:47 PM,119999889,51420,37096,6.4769342E7,2044441.0,1460.0,0.0,1259.6138078568695,343.1632366691292,1420.0,0.0,55.11216842786284,239.22820167757297,556782.0400233871,737.6340156447978,1355.701169293343,11697.072205000608,1940980.0,0.0,1.19999889E8,2333.765514693022,15892.010542797134,1942356.0,0.0,1.19898685E8,3232.2060924652947,18287.700652415442,1940980.0,0.0,1,0,0,0,1028400,741920,428.50039636286664,309.1336192819312,0.0,1460.0,754.8191420856955,667.5325091491774,445599.65077099664,0,0,0,21882,88516,0,0,0,0.0,754.8276695738624,1259.613807856865,55.11216842786284,0,0,0,33406891,26677,565936,51420,64769342,37096,2044441,65535,65535,51060,20,0,0,0,0,0,0,0,0,normal
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17/07/2015 11:47:47 PM,119983215,31415,22651,3.9460425E7,1263564.0,1460.0,0.0,1256.1013846888466,351.49972525805714,1420.0,0.0,55.78402719526736,233.01261725409714,339414.0505403193,450.613029497501,2219.240081383534,60801.05889074121,1.1089935E7,0.0,1.1998308E8,3819.4142738906285,79962.44518950093,1.1089935E7,0.0,1.19982968E8,5297.261280353193,94128.58647001167,1.1090248E7,0.0,0,0,0,0,628300,453020,261.82828989871626,188.7847395987847,0.0,1460.0,753.2134018902392,667.2855793331079,445270.0443859214,0,0,0,13457,54066,0,0,0,0.0,753.2273332593497,1256.101384688843,55.78402719526732,0,0,0,10180997,8146,417366,10471,13153475,7550,421188,65535,65535,31088,20,4.1693958E7,3.739180658914463E7,6.8133958E7,1.5253958E7,9115468.5,2792317.3027513367,1.1089935E7,7141002.0,normal
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17/07/2015 11:49:47 PM,119979531,48555,34996,6.1191788E7,1925043.0,1460.0,0.0,1260.257192874061,345.2103091742017,1420.0,0.0,55.007515144587686,235.0626634569882,526063.3249183146,696.3771178602124,1436.0207181328476,8849.213947870403,297591.0,0.0,1.19979531E8,2471.0534868394116,12747.0904266241,297631.0,0.0,1.19937415E8,3427.2728961280563,14368.51902314966,334338.0,0.0,1,0,0,0,971100,699920,404.694030684284,291.6830871759284,0.0,1460.0,755.4327484680149,667.8250755694431,445990.33155933244,0,0,0,20808,83551,0,0,0,0.0,755.441790044404,1260.2571928740604,55.007515144587956,0,0,0,63116831,50393,526237,0,0,0,0,65535,65535,48163,20,0,0,0,0,0,0,0,0,normal
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17/07/2015 11:51:47 PM,119999038,50955,36772,6.4277125E7,2034786.0,1460.0,0.0,1261.448827396726,343.0107044895022,1420.0,0.0,55.33520069618184,237.56460995822687,552603.6883729018,731.0641940312888,1367.8845268221276,8575.909731689058,583778.0,0.0,1.19998847E8,2355.042724810588,12217.973697797943,621199.0,0.0,1.1999757E8,3263.375214163344,13787.014119973885,583778.0,0.0,1,0,0,0,1019100,735440,424.6284041043729,306.4357899269159,0.0,1460.0,755.8869916104254,667.9563485776672,446165.68360521,0,0,0,21861,87727,0,0,0,0.0,755.8956079656206,1261.4488273967227,55.33520069618188,0,0,0,66311911,52955,552604,0,0,0,0,65535,65535,50634,20,0,0,0,0,0,0,0,0,normal
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17/07/2015 11:53:47 PM,119897574,35689,25753,4.5127063E7,1426175.0,1460.0,0.0,1264.4529967216813,338.2999381724846,1420.0,0.0,55.378984972624394,238.67035543664497,388275.06217932317,512.4540718396854,1951.426148662964,71042.44125818161,1.3583675E7,0.0,1.19897488E8,3359.6023313158503,93275.44328223157,1.3583675E7,0.0,1.19897222E8,4655.8411773842645,109775.02621042015,1.3583902E7,0.0,0,0,0,0,713780,515060,297.6624030774801,214.7916687622053,0.0,1460.0,757.6892078837286,668.0314133274749,446265.96919230354,0,0,0,15354,61442,0,0,0,0.0,757.7015396634224,1264.452996721679,55.37898497262455,0,0,0,9310647,7427,528556,8922,11281765,6438,356543,65535,65535,35520,20,8772054.666666666,5757293.719005687,1.3792748E7,2487995.0,9236133.666666666,3926912.978139614,1.3583675E7,5946653.0,normal
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17/07/2015 11:55:47 PM,119981366,59816,43108,7.5556309E7,2375934.0,1460.0,0.0,1263.1454627524458,339.80396562610986,1420.0,0.0,55.11584856639121,240.99085113806413,649536.2204827707,857.8332071998581,1165.7391059335505,7485.074034584069,380720.0,0.0,1.19981316E8,2005.8733762434292,10424.972170336052,386067.0,0.0,1.19879835E8,2780.98301899922,11762.7572690163,380720.0,0.0,1,0,0,0,1196320,862160,498.54408225357264,359.2891249462854,0.0,1460.0,757.1803351955415,668.3175364907362,446648.3295810465,0,0,0,25591,102924,0,0,0,0.0,757.187691889161,1263.1454627524408,55.11584856639139,0,0,0,77932243,62116,649536,0,0,0,0,65535,65535,59493,20,0,0,0,0,0,0,0,0,normal
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17/07/2015 11:57:47 PM,119999923,78821,56543,9.9369576E7,3143701.0,1460.0,0.0,1260.6992552746085,342.3484305938145,1420.0,0.0,55.59841182816556,248.90211343639368,854277.8564949579,1128.0340571551867,886.5046061331495,6433.428167531657,421482.0,0.0,1.19999923E8,1522.455252473982,9016.5561833239,432785.0,0.0,1.19997591E8,2122.273548866338,10175.720930538517,421482.0,0.0,1,0,0,0,1576420,1130860,656.8420881403399,471.1919690148468,0.0,1460.0,757.3199497654535,668.8482408403652,447357.9692752512,0,0,0,33363,135364,0,0,0,0.0,757.3255444579061,1260.6992552746096,55.59841182816618,0,0,0,102513277,81537,854277,0,0,0,0,65535,65535,78270,20,0,0,0,0,0,0,0,0,normal
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,17/07/2015 11:59:47 PM,119942799,71669,51382,9.0243606E7,2857863.0,1460.0,0.0,1259.172110675466,345.2180914168584,1420.0,0.0,55.61992526565729,248.9403115064164,776215.5775604337,1025.9140275690916,974.7484681023964,11069.784639576887,2900995.0,0.0,1.19942673E8,1673.587556510597,15067.887835592497,2939699.0,0.0,1.19942699E8,2334.3784472859543,17430.611060637457,2900995.0,0.0,1,0,0,0,1433380,1027640,597.5264926075304,428.38753496156113,0.0,1460.0,756.6122452296543,669.0143659385506,447580.22183216084,0,0,0,30256,123051,0,0,0,0.0,756.6183939992361,1259.1721106754665,55.61992526565724,0,0,0,46550734,37016,795455,71669,90243606,51382,2857863,65535,65535,71064,20,0,0,0,0,0,0,0,0,normal
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,18/07/2015 12:01:47 AM,119976208,63131,45347,7.9580058E7,2506306.0,1460.0,0.0,1260.554371069696,343.2759194650049,1420.0,0.0,55.26949963613873,244.2436828496043,684188.6851433078,904.1625986378899,1106.005955179449,7935.497107635691,458480.0,0.0,1.19976143E8,1900.46163472205,11086.728555605016,458840.0,0.0,1.19975575E8,2645.7807744894585,12634.255578638877,458480.0,0.0,1,0,0,0,1262620,906940,526.1959937923692,377.9666048455207,0.0,1460.0,756.712819992809,668.5299121270705,446932.24340862856,0,0,0,26773,108478,0,0,0,0.0,756.7197957189476,1260.5543710696804,55.2694996361391,0,0,0,82086364,65313,684189,0,0,0,0,65535,65535,62645,20,0,0,0,0,0,0,0,0,normal
