Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.4-192.168.1.5-49253-2869-6,192.168.1.4,49253,192.168.1.5,2869,6,01/01/1970 08:00:12 AM,3467,4,6,308.0,5895.0,308.0,0.0,77.0,154.0,1460.0,0.0,982.5,681.1489558092268,1789154.8889529852,2884.338044418806,385.22222222222223,472.738769770837,1534.0,13.0,3243.0,1081.0,729.2105320139034,1923.0,655.0,3132.0,626.4,1066.5612031196335,2519.0,13.0,0,0,0,0,88,128,1153.7352177675223,1730.6028266512835,0.0,1460.0,563.9090909090909,686.1918761608089,470859.29090909084,1,2,0,3,9,0,0,0,1.0,620.3,77.0,982.5,0,0,0,6203,6,2889147,0,0,0,0,8192,64240,1,20,0,0,0,0,0,0,0,0,Shade
192.168.1.4-192.168.1.5-49255-5357-6,192.168.1.4,49255,192.168.1.5,5357,6,01/01/1970 08:00:14 AM,6300,6,11,952.0,13081.0,733.0,0.0,158.66666666666669,294.686047628093,1460.0,0.0,1189.1818181818182,588.2103056189712,2227460.3174603176,2698.4126984126983,393.7500000000001,1043.9380888411597,4289.0,14.0,6044.0,1208.8,1948.6030124168442,4685.0,168.0,5927.0,592.7,1320.4334347310187,4289.0,14.0,0,0,0,0,132,232,952.3809523809524,1746.031746031746,0.0,1460.0,779.6111111111111,713.7542944252298,509445.19281045755,1,2,0,3,16,0,0,0,1.0,825.4705882352941,158.66666666666666,1189.1818181818182,0,0,0,14033,11,2527102,0,0,0,0,8192,256,2,20,0,0,0,0,0,0,0,0,Shade
192.168.1.5-192.168.1.4-49253-2869-6,192.168.1.5,49253,192.168.1.4,2869,6,01/01/1970 08:00:16 AM,4545,4,6,308.0,5895.0,308.0,0.0,77.0,154.0,1460.0,0.0,982.5,681.1489558092268,1364796.4796479647,2200.2200220022,505.0,504.9398479026982,1388.0,0.0,4403.0,1467.6666666666667,887.1867522305173,2392.0,623.0,4115.0,823.0,1052.281806361775,2472.0,0.0,0,0,0,0,88,128,880.0880088008801,1320.13201320132,0.0,1460.0,563.9090909090909,686.1918761608089,470859.29090909084,1,2,0,3,9,0,0,0,1.0,620.3,77.0,982.5,0,0,0,6203,6,2447908,0,0,0,0,8192,64240,1,20,0,0,0,0,0,0,0,0,Shade
192.168.1.4-192.168.1.5-49257-5357-6,192.168.1.4,49257,192.168.1.5,5357,6,01/01/1970 08:00:17 AM,4744,6,11,952.0,13081.0,733.0,0.0,158.66666666666669,294.686047628093,1460.0,0.0,1189.1818181818182,588.2103056189712,2958052.276559865,3583.4738617200674,296.5,627.4018382716666,2567.0,11.0,4553.0,910.6,1408.4941604422788,3424.0,165.0,4428.0,442.7999999999999,822.801555662117,2567.0,11.0,0,0,0,0,132,232,1264.7554806070827,2318.718381112985,0.0,1460.0,779.6111111111111,713.7542944252298,509445.19281045755,1,2,0,3,16,0,0,0,1.0,825.4705882352941,158.66666666666666,1189.1818181818182,0,0,0,14033,11,3396176,0,0,0,0,8192,256,2,20,0,0,0,0,0,0,0,0,Shade
192.168.1.5-192.168.1.4-49252-2869-6,192.168.1.5,49252,192.168.1.4,2869,6,01/01/1970 08:00:12 AM,60010797,6,6,235.0,5876.0,235.0,0.0,39.166666666666664,95.93834825900781,1460.0,0.0,979.3333333333334,685.4113120358218,101.83167539001357,0.1999640164752353,5455527.0,1.8091220861082736E7,6.000261E7,0.0,6.0010797E7,1.20021594E7,2.683306776737979E7,6.000261E7,407.0,7704.0,1540.8,2943.283659452483,6790.0,0.0,0,0,0,0,128,128,0.09998200823761764,0.09998200823761764,0.0,1460.0,470.07692307692304,663.7074482956153,440507.57692307694,0,2,1,3,11,0,0,0,1.0,509.25,39.166666666666664,979.3333333333334,0,0,0,6111,6,860461,6,235,6,5876,8192,64240,1,20,8187.0,0.0,8187.0,8187.0,6.000261E7,0.0,6.000261E7,6.000261E7,Shade
192.168.1.4-192.168.1.5-49254-2869-6,192.168.1.4,49254,192.168.1.5,2869,6,01/01/1970 08:00:12 AM,64261928,6,6,235.0,5876.0,235.0,0.0,39.166666666666664,95.93834825900781,1460.0,0.0,979.3333333333334,685.4113120358218,95.09518606413428,0.18673576055794655,5841993.454545454,1.9374799853760596E7,6.4259213E7,26.0,6.4261928E7,1.28523856E7,2.8737290146101296E7,6.4259213E7,350.0,2199.0,439.8,513.506767238758,1149.0,26.0,0,0,0,0,132,132,0.09336788027897328,0.09336788027897328,0.0,1460.0,470.07692307692304,663.7074482956153,440507.57692307694,0,2,1,3,11,0,0,0,1.0,509.25,39.166666666666664,979.3333333333334,0,0,0,6111,6,3641835,6,235,6,5876,8192,256,1,20,2715.0,0.0,2715.0,2715.0,6.4259213E7,0.0,6.4259213E7,6.4259213E7,Shade
192.168.1.4-66.171.248.178-49267-80-6,192.168.1.4,49267,66.171.248.178,80,6,01/01/1970 08:01:26 AM,339194,3,3,147.0,169.0,147.0,0.0,49.0,84.870489570875,169.0,0.0,56.333333333333336,97.57219549304676,931.6202527167344,17.68899214019116,67838.8,71044.8869778818,168130.0,344.0,168927.0,84463.5,118808.78848174491,168474.0,453.0,171064.0,85532.0,21457.86238188697,100705.0,70359.0,0,0,0,0,72,64,8.84449607009558,8.84449607009558,0.0,169.0,45.14285714285714,77.35724178861898,5984.142857142858,1,2,0,2,5,0,0,0,1.0,52.666666666666664,49.0,56.333333333333336,0,0,0,0,0,0,0,0,0,0,8192,32621,1,20,0,0,0,0,0,0,0,0,Shade
192.168.1.5-192.168.1.4-49254-2869-6,192.168.1.5,49254,192.168.1.4,2869,6,01/01/1970 08:00:16 AM,72334304,6,6,191.0,5615.0,191.0,0.0,31.833333333333336,77.97542347859783,1460.0,0.0,935.8333333333333,673.7852526337057,80.26620398531794,0.16589639128897957,6575845.818181818,2.1808916104289327E7,7.2332202E7,0.0,7.2334304E7,1.44668608E7,3.2347709117076788E7,7.2332202E7,303.0,1680.0,336.0,484.73446339207203,1155.0,0.0,0,0,0,0,132,132,0.08294819564448978,0.08294819564448978,0.0,1460.0,446.61538461538464,643.4327909038025,414005.75641025644,0,2,1,3,11,0,0,0,1.0,483.8333333333333,31.833333333333332,935.8333333333334,0,0,0,5806,6,5631425,6,191,6,5615,8192,256,1,20,2102.0,0.0,2102.0,2102.0,7.2332202E7,0.0,7.2332202E7,7.2332202E7,Shade
134.221.96.0-0.0.1.146-0-0-0,134.221.96.0,0,0.0.1.146,0,0,01/01/1970 08:00:14 AM,118219098,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6005797811111704,1688844.257142857,992635.3112558755,3889397.0,54382.0,1.18219098E8,1688844.257142857,992635.3112558755,3889397.0,54382.0,0,0,0,0,0,0,0,0,0,0,0,0.6005797811111704,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shade
134.221.96.0-0.0.0.104-0-0-0,134.221.96.0,0,0.0.0.104,0,0,01/01/1970 08:00:14 AM,116045760,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.21543225706824617,4835240.000000001,2883325.3879444096,7865251.0,131722.0,1.1604576E8,4835240.000000001,2883325.3879444096,7865251.0,131722.0,0,0,0,0,0,0,0,0,0,0,0,0.21543225706824617,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2049806.8181818181,638666.262076183,2340125.0,131722.0,7607041.416666667,497204.242394586,7865251.0,6050934.0,Shade
