Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
74.125.226.38-10.8.8.138-443-51827-6,74.125.226.38,443,10.8.8.138,51827,6,23/05/2015 03:27:10 AM,331,2,1,63.0,0.0,63.0,0.0,31.5,44.54772721475249,0.0,0.0,0.0,0.0,190332.3262839879,9063.444108761329,165.5,170.41273426595797,286.0,45.0,45.0,45.0,0.0,45.0,45.0,0,0,0,0,0,1,0,0,0,64,32,6042.296072507553,3021.1480362537764,0.0,63.0,31.5,36.373066958946424,1323.0,2,0,0,1,3,0,0,0,0.0,42.0,31.5,0.0,0,0,0,0,0,0,0,0,0,0,341,317,0,32,0,0,0,0,0,0,0,0,0
10.8.8.138-75.101.155.12-47126-22-6,10.8.8.138,47126,75.101.155.12,22,6,23/05/2015 03:27:52 AM,231660,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6333419666753,231660.0,0.0,231660.0,231660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.31667098333765,4.31667098333765,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,41632,8415,0,32,0,0,0,0,0,0,0,0,0
10.8.8.138-74.125.226.56-51143-443-6,10.8.8.138,51143,74.125.226.56,443,6,23/05/2015 03:27:51 AM,10440918,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4788850942034024,2610229.5,4928557.410770857,1.0001434E7,65.0,1.0221076E7,5110538.0,6916771.455356321,1.0001434E7,219642.0,1.0221341E7,1.0221341E7,0.0,1.0221341E7,1.0221341E7,0,0,0,0,104,72,0.28733105652204144,0.19155403768136098,0.0,0.0,0.0,0.0,0.0,2,2,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,2,0,29200,333,0,32,219642.0,0.0,219642.0,219642.0,1.0001434E7,0.0,1.0001434E7,1.0001434E7,0
10.8.8.138-74.125.226.38-51828-443-6,10.8.8.138,51828,74.125.226.38,443,6,23/05/2015 03:27:29 AM,59101196,2,4,0.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,15.75,31.5,1.0659682758365838,0.10152078817491274,1.18202392E7,1.945084488464562E7,4.4998067E7,87.0,4.5203997E7,4.5203997E7,0.0,4.5203997E7,4.5203997E7,5.8895266E7,1.9631755333333336E7,2.319087324333912E7,4.5219869E7,87.0,0,0,0,0,64,128,0.03384026272497091,0.06768052544994183,0.0,63.0,9.0,23.811761799581316,567.0,1,0,0,1,6,0,0,0,2.0,10.5,0.0,15.75,0,0,0,0,0,0,1,0,2,31,317,350,0,32,213866.0,11223.198830992882,221802.0,205930.0,2.93366885E7,2.21485338801584E7,4.4998067E7,1.367531E7,0
10.8.8.138-75.101.155.12-43336-22-6,10.8.8.138,43336,75.101.155.12,22,6,23/05/2015 03:27:30 AM,119555502,818,835,17512.0,995480.0,1308.0,0.0,21.408312958435207,127.09183652953594,1308.0,0.0,1192.191616766465,365.91375282977975,8472.985208158801,13.826214371965918,72370.1585956416,150628.69010212753,2049426.0,4.0,1.19555502E8,146334.76376988986,190977.10181260455,2049426.0,4.0,1.19326121E8,143076.8836930452,193302.31888168558,2330983.0,6.0,1,0,0,0,30744,26756,6.842010499859722,6.984203872106195,0.0,1308.0,612.4909310761785,646.8105421320578,418363.8774131665,0,0,0,160,1653,0,0,0,1.0,612.8614640048397,21.408312958435207,1192.1916167664672,0,0,0,101299,86,9489,102,2189,104,124435,52886,15877,83,32,0,0,0,0,0,0,0,0,0
10.8.8.138-64.233.171.188-45325-5228-6,10.8.8.138,45325,64.233.171.188,5228,6,23/05/2015 03:27:15 AM,90683116,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06616446660258124,1.81366232E7,2.452115230191819E7,4.4999659E7,224274.0,9.0451979E7,4.52259895E7,2908.33019102027,4.5228046E7,4.5223933E7,9.045181E7,4.5225905E7,6916.918533566808,4.5230796E7,4.5221014E7,0,0,0,0,96,96,0.03308223330129062,0.03308223330129062,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,245,358,0,32,227790.0,4972.374885303802,231306.0,224274.0,4.49981995E7,2064.0446942835324,4.4999659E7,4.499674E7,0
10.8.8.138-74.125.226.56-51142-443-6,10.8.8.138,51142,74.125.226.56,443,6,23/05/2015 03:27:51 AM,91264042,12,10,887.0,289.0,517.0,0.0,73.91666666666666,149.30472703552127,153.0,0.0,28.900000000000002,48.763488162535886,12.88568831961223,0.24105879509478662,4345906.761904762,1.3515707466819767E7,4.4999913E7,34.0,9.105547E7,8277770.000000001,1.825885991595936E7,4.5207998E7,169.0,9.1056439E7,1.0117382111111112E7,1.9894463124973483E7,4.5208485E7,38.0,0,0,0,0,392,328,0.13148661550624724,0.10957217958853936,0.0,517.0,51.130434782608695,112.895488414497,12745.391304347826,0,2,0,10,21,0,0,0,0.0,53.45454545454545,73.91666666666667,28.9,0,0,0,1176,10,2722,6,443,5,144,29200,350,6,32,528514.5,453155.74468442966,848944.0,208085.0,4.49992205E7,979.3428919433683,4.4999913E7,4.4998528E7,0
10.8.8.138-75.101.155.12-35968-22-6,10.8.8.138,35968,75.101.155.12,22,6,23/05/2015 03:28:06 AM,77655563,5560,11510,92295.0,1.4652538E7,1308.0,0.0,16.599820143884923,78.6862727524022,1308.0,0.0,1273.0267593397032,204.48745463511315,189874.78076747703,219.81683398522267,4549.508641396688,142696.88184516103,1.5755634E7,0.0,7.7655563E7,13969.340348983646,250359.74054107463,1.5755634E7,3.0,7.7375142E7,6723.011729950469,177991.56386972344,1.6054755E7,7.0,0,0,0,0,183316,370296,71.59821891961559,148.21861506560708,0.0,1308.0,863.7357506883016,613.9672180763172,376955.7448723721,0,2,0,826,17069,0,0,0,2.0,863.7863503222027,16.59982014388489,1273.0267593397045,0,0,0,3686208,3009,298696,1853,30765,3836,4884179,29200,883,691,32,1.7581536E7,1.8874101274499137E7,3.0927541E7,4235531.0,1.241406E7,4725699.270473313,1.5755634E7,9072486.0,0
10.8.8.138-75.101.155.12-35968-22-6,10.8.8.138,35968,75.101.155.12,22,6,23/05/2015 03:30:24 AM,242811,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.236859120880027,242811.0,0.0,242811.0,242811.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.118429560440013,4.118429560440013,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,52886,883,0,32,0,0,0,0,0,0,0,0,0
10.8.8.138-74.125.226.38-51828-443-6,10.8.8.138,51828,74.125.226.38,443,6,23/05/2015 03:28:28 AM,203636,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.821446109725196,203636.0,0.0,203636.0,203636.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.910723054862598,4.910723054862598,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,317,350,0,32,0,0,0,0,0,0,0,0,0
