Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,1970-01-01 00:00:50.579551,54591914,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2564482351727034,4199378.0,1.0712489227417128E7,3.9383791E7,146.0,5.4591914E7,4199378.0,1.0712489227417128E7,3.9383791E7,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2564482351727034,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2178644.5,3080734.84508883,4357053.0,236.0,2.2708326E7,2.3582668761877865E7,3.9383791E7,6032861.0,0,NeedManualLabel
10.0.2.4-10.0.2.5-49157-445-6,10.0.2.4,49157,10.0.2.5,445,6,1970-01-01 00:01:40.353754,119979024,4462,4584,832692.0,1415442.0,507.0,0.0,186.61855670103074,116.90012711001567,1460.0,0.0,308.7787958115185,363.25349708133274,18737.725354391947,75.39651264374346,13264.679270315053,1004297.8862341637,9.5511328E7,0.0,1.1997878E8,26895.041470522305,1430038.8010184537,9.5511328E7,0.0,1.19978814E8,26179.099716343106,1413888.7577191738,9.5716532E7,0.0,4318,4318,0,0,0,0,89252,91692,37.18983411633687,38.206678527406595,0.0,1460.0,248.52244085783795,278.08195556824484,77329.57401265929,0,2,0,8636,9045,0,0,0,1.027341999103541,248.52244085783772,186.61855670103094,308.7787958115183,1021,5,175290,9021,7,24706087,0,92,0,156,8192,253,4318,20,1972104.0,0.0,1972104.0,1972104.0,9.5511328E7,0.0,9.5511328E7,9.5511328E7,119979024,NeedManualLabel
10.0.2.4-172.217.168.163-49160-443-6,10.0.2.4,49160,172.217.168.163,443,6,1970-01-01 00:02:00.313647,762383,9,8,2045.0,6161.0,1173.0,0.0,227.22222222222226,406.29569828444465,1460.0,0.0,770.125,641.5248436342898,10763.618811017559,22.29850350807927,47648.9375,73853.26745871957,204363.0,87.0,762383.0,95297.87500000001,99212.4208978428,248675.0,674.0,543771.0,77681.57142857143,77992.65863711605,204511.0,301.0,4,6,0,0,0,0,192,164,11.805090092512556,10.493413415566716,0.0,1460.0,482.70588235294116,583.6208920080186,340613.3455882353,0,2,0,10,16,0,0,0,0.8888888888888888,482.70588235294116,227.22222222222223,770.125,0,0,0,0,0,0,0,120,0,362,8192,32768,4,20,0,0,0,0,0,0,0,0,762383,NeedManualLabel
10.0.2.4-10.0.2.5-49171-139-6,10.0.2.4,49171,10.0.2.5,139,6,1970-01-01 00:03:17.716058,119997073,38238,40211,7232513.0,1.2444842E7,1460.0,0.0,189.14464668654276,241.34598436418096,1460.0,0.0,309.48849817213915,413.3160797518129,163981.9581265953,653.7576129044414,1529.638397409733,16053.200836232667,3269333.0,0.0,1.19997073E8,3138.2449721474127,24721.56085796383,3534885.0,0.0,1.19987866E8,2984.030489927869,22460.948525232747,3269333.0,0.0,31603,31606,0,0,0,0,764772,804232,318.65777259416984,335.0998403102716,0.0,1460.0,250.82990222947285,345.79146236616646,119571.7354453319,0,2,0,63209,78448,0,0,0,1.0515978869187719,250.82990222947393,189.1446466865422,309.48849817214193,13421,13,2033111,10798,9,4472775,0,92,0,158,8192,2398,32637,20,0,0,0,0,0,0,0,0,119997073,NeedManualLabel
10.0.2.4-10.0.2.5-49157-445-6,10.0.2.4,49157,10.0.2.5,445,6,1970-01-01 00:03:40.355960,119965538,17696,17931,7791240.0,9076941.0,1460.0,0.0,440.2825497287512,520.76733900675,1460.0,0.0,506.21499079805784,559.6608173380528,140608.55543364462,296.97695349809544,3367.3591758827797,27155.14930538144,3909591.0,0.0,1.19751623E8,6767.540152585463,43422.75680392317,4162193.0,0.0,1.1995415E8,6690.136642498613,38796.14802566162,3909591.0,0.0,13374,13428,0,0,0,0,353920,358620,147.50902880125457,149.46792469684087,0.0,1460.0,473.4662194403108,541.6886304821425,293426.5723936191,0,0,0,26802,35627,0,0,0,1.0132798372513563,473.4662194403121,440.28254972875226,506.2149907980592,33836,24,25733478,34352,24,28463098,0,218,0,254,255,255,16793,20,0,0,0,0,0,0,0,0,239967744,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,1970-01-01 00:03:09.712820,50635795,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.05924662583060066,2.53178975E7,3.580478107919701E7,5.0635701E7,94.0,5.0635795E7,2.53178975E7,3.580478107919701E7,5.0635701E7,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05924662583060066,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0635701E7,0.0,5.0635701E7,5.0635701E7,0,NeedManualLabel
10.0.2.5-10.0.2.255-137-137-17,10.0.2.5,137,10.0.2.255,137,17,1970-01-01 00:00:50.579530,108496685,4,0,200.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,1.8433742929565082,0.03686748585913017,3.6165561666666664E7,6.264057816657638E7,1.08496671E8,7.0,1.08496685E8,3.6165561666666664E7,6.264057816657638E7,1.08496671E8,7.0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.03686748585913017,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,0,0,0,0,0,0,1,50,0,0,0,0,3,8,14.0,0.0,14.0,14.0,1.08496671E8,0.0,1.08496671E8,1.08496671E8,0,NeedManualLabel
10.0.2.4-10.0.2.5-49171-139-6,10.0.2.4,49171,10.0.2.5,139,6,1970-01-01 00:05:17.730758,119999382,78191,75096,7.9207158E7,7.5050238E7,1460.0,0.0,1012.9958435113876,626.3829085078169,1460.0,0.0,999.390620006398,643.5639982334789,1285484.9202473394,1277.3982452676298,782.8463264746847,7534.713365203482,762480.0,0.0,1.19999017E8,1534.7105384320218,12402.212945160112,1025024.0,0.0,1.1999921E8,1597.9653771888995,10874.00645918722,762480.0,0.0,19053,19517,0,0,0,0,1564912,1501932,651.595022381032,625.8032228865978,0.0,1460.0,1006.330582502096,634.892459791469,403088.43550006207,0,0,0,38570,153287,0,0,0,0.9604174393472394,1006.3305825021039,1012.9958435114015,999.3906200063918,49097,34,29101795,80824,56,14616619,0,516,0,489,1447,1639,69163,20,0,0,0,0,0,0,0,0,240014082,NeedManualLabel
10.0.2.4-10.0.2.255-137-137-17,10.0.2.4,137,10.0.2.255,137,17,1970-01-01 00:01:32.932307,68508095,61,0,3266.0,0.0,68.0,50.0,53.540983606557376,7.214739012354744,0,0,0,0,47.673198327876435,0.8904057250460694,1141801.5833333335,4057046.894968795,3.1563619E7,159.0,6.8508095E7,1141801.5833333335,4057046.894968795,3.1563619E7,159.0,0,0,0,0,0,0,0,0,0,0,0,488,0,0.8904057250460694,0.0,50.0,68.0,53.540983606557376,7.214739012354744,52.0524590163935,0,0,0,0,0,0,0,0,0.0,53.540983606557376,53.540983606557376,0.0,444,8,153,0,0,0,1,53,0,0,0,0,60,8,1.47260905E7,1.7646178529163547E7,2.7203823E7,2248358.0,1.8346385E7,1.869199157985879E7,3.1563619E7,5129151.0,0,NeedManualLabel
10.0.2.4-10.0.2.5-49157-445-6,10.0.2.4,49157,10.0.2.5,445,6,1970-01-01 00:05:40.426438,119843656,35488,33925,3.7671188E7,3.5675092E7,1460.0,0.0,1061.5190486925321,600.3705393237793,1460.0,0.0,1051.5870891672837,619.316200484692,612016.3757353998,579.1962821961973,1726.5552930329125,13294.784083229513,1145886.0,0.0,1.1984308E8,3377.0980922591407,22739.99677776672,1411073.0,0.0,1.19843216E8,3532.697087607588,19286.8807674796,1145886.0,0.0,8590,8769,0,0,0,0,709760,679592,296.1191370864053,283.07714510979207,0.0,1460.0,1056.664889862125,609.7194376819449,371757.7926871871,0,0,0,17359,69413,0,0,0,0.9559569431920649,1056.6648898621295,1061.5190486925158,1051.5870891672807,64963,45,74907611,83300,58,20657938,0,542,0,513,0,1763,32441,0,0,0,0,0,0,0,0,0,359916340,NeedManualLabel
