Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
186.115.246.60-10.152.152.11-38553-37069-6,186.115.246.60,38553,10.152.152.11,37069,6,2016-02-24 13:48:12.673253,119969568,2785,2284,3007126.0,3390.0,1460.0,0.0,1079.757989228009,479.3680259892004,86.0,0.0,1.4842381786339764,5.327982665884708,25093.997171015904,42.25238187070908,23671.974743488518,52578.64454095515,755558.0,3.0,1.19891806E8,43064.58548850581,68759.50480398728,755580.0,3.0,1.1996951E8,52549.062636881274,69830.12777739669,755588.0,11.0,1517,186,0,0,0,0,55700,45680,23.2142204596419,19.03816141106718,0.0,1460.0,593.9072795423149,643.5301939927792,414131.11058038403,0,0,0,1703,5069,0,0,0,0.8201077199281868,593.907279542316,1079.757989228007,1.4842381786339756,16804,14,31804,0,0,0,0,593,0,0,1278,10561,2655,20,0,0,0,0,0,0,0,0,-1,-1,119969568,NeedManualLabel
10.152.152.11-190.239.206.162-37070-8999-6,10.152.152.11,37070,190.239.206.162,8999,6,2016-02-24 13:48:12.645434,89098556,24,24,2680.0,2577.0,1410.0,0.0,111.66666666666666,287.3775983927261,1400.0,0.0,107.375,302.4746935156581,59.002078552204594,0.5387292696415865,1895713.9574468085,1.1525558957950452E7,7.9026476E7,4.0,8.9098229E7,3873836.04347826,1.6424108366709333E7,7.9026476E7,23.0,8.9098121E7,3873831.347826087,1.64241216897385E7,7.9027264E7,4.0,17,6,0,0,0,0,492,492,0.26936463482079326,0.26936463482079326,0.0,1410.0,109.52083333333331,291.87537340325713,85191.23359929079,0,2,0,23,47,0,0,0,1.0,109.52083333333333,111.66666666666667,107.375,401,5,251882,0,0,0,0,55,0,53,14600,1582,17,20,1.0068691E7,0.0,1.0068691E7,1.0068691E7,7.9026476E7,0.0,7.9026476E7,7.9026476E7,-1,-1,89098556,NeedManualLabel
10.152.152.11-86.26.212.47-48562-32301-6,10.152.152.11,48562,86.26.212.47,32301,6,2016-02-24 13:48:14.676633,97303247,23,22,2752.0,1399.0,1410.0,0.0,119.65217391304348,291.81572776725386,655.0,0.0,63.590909090909086,158.12703123962712,42.660446881078904,0.4624717199827874,2211437.4318181816,9163229.938109528,5.0775009E7,3.0,9.7303247E7,4422874.863636364,1.271550818050821E7,5.0775009E7,35.0,9.7302687E7,4633461.285714285,1.299010308077721E7,5.0775364E7,3.0,16,5,0,0,0,0,472,452,0.23637443465786911,0.2260972853249183,0.0,1410.0,92.24444444444444,235.19181297164425,55315.18888888889,0,2,0,21,44,0,0,0,0.9565217391304348,92.24444444444444,119.65217391304348,63.59090909090909,487,5,649566,0,0,0,0,61,0,31,14600,1515,16,20,1087587.6666666665,1882602.7986073785,3261430.0,11.0,3.1346815E7,2.0906225801631343E7,5.0775009E7,9223881.0,-1,-1,97303247,NeedManualLabel
80.97.59.198-10.152.152.11-51133-32912-6,80.97.59.198,51133,10.152.152.11,32912,6,2016-02-24 13:48:15.816765,99134808,5,5,178.0,259.0,94.0,0.0,35.6,47.21016839622583,140.0,0.0,51.800000000000004,71.31759951092018,4.408138864807203,0.10087274290176665,1.1014978666666666E7,1.7123087905915655E7,4.1166381E7,5.0,9.9134808E7,2.4783702E7,1.808027519845044E7,4.1166653E7,4762083.0,9.9134481E7,2.478362025E7,1.8080075141919874E7,4.1166381E7,4762001.0,3,2,0,0,0,0,100,100,0.050436371450883324,0.050436371450883324,0.0,140.0,43.699999999999996,57.65423758156126,3324.011111111111,0,0,0,5,10,0,0,0,1.0,43.7,35.6,51.8,0,0,0,0,0,0,0,17,0,25,1278,1345,2,20,1587453.3333333333,2749314.2716003447,4762088.0,18.0,3.1457379666666668E7,1.493640013797576E7,4.1166381E7,1.425794E7,-1,-1,99134808,NeedManualLabel
10.152.152.11-43.250.158.35-37234-21258-6,10.152.152.11,37234,43.250.158.35,21258,6,2016-02-24 13:48:13.725482,49241,3,2,68.0,0.0,68.0,0.0,22.666666666666668,39.25981830489455,0.0,0.0,0.0,0.0,1380.9630186226925,101.54139842813915,12310.25,23825.12027776565,48046.0,70.0,48784.0,24392.0,33451.80760437319,48046.0,738.0,48573.0,48573.0,0.0,48573.0,48573.0,1,0,0,0,0,0,72,52,60.92483905688349,40.61655937125566,0.0,68.0,13.6,30.41052449399714,924.8,0,2,0,1,4,0,0,0,0.6666666666666666,13.6,22.666666666666668,0.0,0,0,0,0,0,0,0,13,0,0,14600,913,1,20,0,0,0,0,0,0,0,0,-1,-1,49241,NeedManualLabel
10.152.152.11-95.233.36.55-59959-53723-6,10.152.152.11,59959,95.233.36.55,53723,6,2016-02-24 13:48:14.466067,23021,3,2,68.0,0.0,68.0,0.0,22.666666666666668,39.25981830489455,0.0,0.0,0.0,0.0,2953.8247686894574,217.19299769775424,5755.25,11053.562604427589,22335.0,98.0,22745.0,11372.5,15503.316177515055,22335.0,410.0,22709.0,22709.0,0.0,22709.0,22709.0,1,0,0,0,0,0,72,52,130.31579861865254,86.87719907910169,0.0,68.0,13.6,30.41052449399714,924.8,0,2,0,1,4,0,0,0,0.6666666666666666,13.6,22.666666666666668,0.0,0,0,0,0,0,0,0,13,0,0,14600,913,1,20,0,0,0,0,0,0,0,0,-1,-1,23021,NeedManualLabel
195.154.113.163-10.152.152.11-62413-58363-6,195.154.113.163,62413,10.152.152.11,58363,6,2016-02-24 13:48:13.706643,117929755,5,5,343.0,506.0,234.0,0.0,68.6,102.5514505016872,375.0,0.0,101.2,163.23204342285248,7.199200914137403,0.0847962416270601,1.3103306111111112E7,1.9518784749892928E7,4.991467E7,17.0,1.17929755E8,2.948243875E7,1.9290374731938835E7,4.9915159E7,3760529.0,1.17929261E8,2.948231525E7,1.9289992278729875E7,4.991467E7,3761005.0,3,2,0,0,0,0,100,100,0.04239812081353005,0.04239812081353005,0.0,375.0,84.89999999999998,129.65891150759109,16811.433333333334,0,0,0,5,10,0,0,0,1.0,84.9,68.6,101.2,0,0,0,0,0,0,0,34,0,50,1095,1047,2,20,1253701.3333333333,2171388.6704227626,3761005.0,30.0,3.8056075333333336E7,1.0821209640988264E7,4.991467E7,2.8716664E7,-1,-1,117929755,NeedManualLabel
10.152.152.11-222.210.164.122-45334-35135-6,10.152.152.11,45334,222.210.164.122,35135,6,2016-02-24 13:48:16.474826,37419,3,2,68.0,0.0,68.0,0.0,22.666666666666668,39.25981830489455,0.0,0.0,0.0,0.0,1817.258611935113,133.6219567599348,9354.75,18350.495640445246,36880.0,25.0,37149.0,18574.5,25887.88636602069,36880.0,269.0,37175.0,37175.0,0.0,37175.0,37175.0,1,0,0,0,0,0,72,52,80.17317405596087,53.44878270397392,0.0,68.0,13.6,30.41052449399714,924.8,0,2,0,1,4,0,0,0,0.6666666666666666,13.6,22.666666666666668,0.0,0,0,0,0,0,0,0,13,0,0,14600,913,1,20,0,0,0,0,0,0,0,0,-1,-1,37419,NeedManualLabel
5.136.193.82-10.152.152.11-35691-50693-6,5.136.193.82,35691,10.152.152.11,50693,6,2016-02-24 13:48:21.554316,96917040,5,5,282.0,259.0,158.0,0.0,56.4,76.60809356719432,164.0,0.0,51.8,75.00799957337884,5.58209371644037,0.10318102987874991,1.076856E7,1.822521525614596E7,4.6600732E7,51.0,9.691704E7,2.422926E7,2.1235135060489774E7,4.6601515E7,442678.0,9.6916752E7,2.4229188E7,2.123450635372616E7,4.6600732E7,443465.0,3,2,0,0,0,0,100,100,0.05159051493937496,0.05159051493937496,0.0,164.0,54.1,71.51759690220769,5114.766666666666,0,0,0,5,10,0,0,0,1.0,54.1,56.4,51.8,0,0,0,0,0,0,0,28,0,25,1278,1455,2,20,147858.6666666667,256002.59422578773,443465.0,51.0,3.2157742333333332E7,1.7296930204246715E7,4.6600732E7,1.2989121E7,-1,-1,96917040,NeedManualLabel
24.189.213.215-10.152.152.11-43611-54021-6,24.189.213.215,43611,10.152.152.11,54021,6,2016-02-24 13:48:12.809411,117983754,10,10,4962.0,253.0,1460.0,0.0,496.20000000000005,588.5188187305483,131.0,0.0,25.299999999999997,53.379251066724834,44.201000758121324,0.16951486388541256,6209671.263157895,1.248494916969229E7,4.0884584E7,5.0,1.17983723E8,1.3109302555555556E7,1.5778674725123677E7,4.0884831E7,134766.0,1.17983737E8,1.3109304111111112E7,1.5778573201858537E7,4.0884584E7,134771.0,8,2,0,0,0,0,200,200,0.08475743194270628,0.08475743194270628,0.0,1460.0,260.75,473.0398753638117,223766.72368421048,0,0,0,10,20,0,0,0,1.0,260.75,496.2,25.3,4717,5,4205,0,0,0,0,248,0,12,1278,2640,7,20,224465.0,501584.16324182326,1121726.0,5.0,2.33722796E7,1.420105879438559E7,4.0884584E7,8047795.0,-1,-1,117983754,NeedManualLabel
