,precision,recall,f1-score,support
0,0.515625,0.3626373626373626,0.4258064516129032,273.0
1,0.6521739130434783,0.12605042016806722,0.2112676056338028,119.0
2,0.286144578313253,0.3925619834710744,0.3310104529616725,242.0
3,0.925,0.6379310344827587,0.7551020408163266,58.0
4,0.23788015657934358,0.5766423357664233,0.3368151780004264,1370.0
5,0.4621409921671018,0.6061643835616438,0.5244444444444445,292.0
6,0.0,0.0,0.0,133.0
7,0.0,0.0,0.0,100.0
8,0.0,0.0,0.0,126.0
9,0.29411764705882354,0.014492753623188406,0.027624309392265192,345.0
10,0.13157894736842105,0.07142857142857142,0.09259259259259259,70.0
11,0.28144458281444584,0.40094618568894147,0.3307317073170732,1691.0
12,0.20689655172413793,0.08,0.11538461538461539,75.0
13,0.0,0.0,0.0,136.0
14,0.16666666666666666,0.012903225806451613,0.023952095808383235,155.0
15,0.5384615384615384,0.1510791366906475,0.23595505617977527,139.0
16,0.21875,0.032407407407407406,0.056451612903225805,216.0
17,0.20084566596194503,0.10270270270270271,0.1359084406294707,925.0
18,0.7618768328445747,0.9311827956989247,0.8380645161290323,1395.0
19,0.0,0.0,0.0,25.0
20,0.7647058823529411,0.09420289855072464,0.16774193548387098,138.0
21,0.42857142857142855,0.06382978723404255,0.1111111111111111,47.0
22,0.0,0.0,0.0,136.0
23,0.3466666666666667,0.1918819188191882,0.24703087885985747,271.0
24,0.0,0.0,0.0,158.0
25,0.5,0.019867549668874173,0.038216560509554146,151.0
26,0.1111111111111111,0.030303030303030304,0.047619047619047616,33.0
27,0.8095238095238095,0.06296296296296296,0.11683848797250858,270.0
28,0.15384615384615385,0.015267175572519083,0.027777777777777776,131.0
29,0.3,0.07563025210084033,0.12080536912751677,119.0
30,0.75,0.023076923076923078,0.04477611940298507,130.0
31,0.5,0.04838709677419355,0.08823529411764706,62.0
32,0.3782186576614605,0.5910290237467019,0.4612612612612613,1516.0
33,0.3157894736842105,0.05084745762711865,0.08759124087591241,118.0
34,0.2727272727272727,0.09230769230769231,0.13793103448275862,65.0
35,0.3522727272727273,0.07226107226107226,0.11992263056092843,429.0
36,0.3111111111111111,0.09417040358744394,0.14457831325301204,446.0
37,0.3157894736842105,0.14285714285714285,0.19672131147540983,42.0
38,0.9862467866323907,0.9960407606931914,0.991119578906578,15407.0
accuracy,0.7175001814618567,0.7175001814618567,0.7175001814618567,0.7175001814618567
macro avg,0.3455431699448519,0.18369367813532889,0.19462536083599355,27554.0
weighted avg,0.7123862994850496,0.7175001814618567,0.6925951836516756,27554.0
Total_training_time(s),742.4539711081889,,,
Input_size,78,,,
