,precision,recall,f1-score,support
0,0.3171912832929782,0.49063670411985016,0.3852941176470588,267.0
1,1.0,0.024390243902439025,0.047619047619047616,123.0
2,0.3089005235602094,0.44696969696969696,0.3653250773993808,264.0
3,0.5873015873015873,0.6981132075471698,0.6379310344827586,53.0
4,0.2689265536723164,0.5204081632653061,0.35460640675440774,1372.0
5,0.39267015706806285,0.5555555555555556,0.4601226993865031,270.0
6,1.0,0.008403361344537815,0.016666666666666666,119.0
7,0.0,0.0,0.0,118.0
8,0.2,0.022556390977443608,0.04054054054054054,133.0
9,0.2727272727272727,0.009036144578313253,0.01749271137026239,332.0
10,0.0,0.0,0.0,62.0
11,0.2551268682655544,0.4437726723095526,0.32399028911939964,1654.0
12,0.2857142857142857,0.06060606060606061,0.1,66.0
13,0.0,0.0,0.0,109.0
14,0.0,0.0,0.0,132.0
15,0.5471698113207547,0.23577235772357724,0.3295454545454546,123.0
16,0.375,0.028985507246376812,0.05381165919282511,207.0
17,0.23076923076923078,0.1179596174282678,0.15611814345991562,941.0
18,0.7614035087719299,0.906054279749478,0.8274547187797903,1437.0
19,0.125,0.05555555555555555,0.07692307692307691,18.0
20,0.4583333333333333,0.06790123456790123,0.11827956989247311,162.0
21,0.3333333333333333,0.03773584905660377,0.06779661016949153,53.0
22,0.0,0.0,0.0,146.0
23,0.5137614678899083,0.19858156028368795,0.2864450127877238,282.0
24,0.125,0.0273972602739726,0.0449438202247191,146.0
25,0.0,0.0,0.0,154.0
26,0.3333333333333333,0.05128205128205128,0.08888888888888889,39.0
27,0.37735849056603776,0.0684931506849315,0.11594202898550725,292.0
28,0.3157894736842105,0.046153846153846156,0.08053691275167786,130.0
29,0.45454545454545453,0.07518796992481203,0.12903225806451613,133.0
30,0.10256410256410256,0.03361344537815126,0.05063291139240507,119.0
31,0.4,0.028169014084507043,0.05263157894736842,71.0
32,0.40730203888098626,0.5636482939632546,0.47288742086429947,1524.0
33,0.2692307692307692,0.05737704918032787,0.0945945945945946,122.0
34,0.22115384615384615,0.359375,0.27380952380952384,64.0
35,0.36942675159235666,0.13975903614457832,0.20279720279720279,415.0
36,0.273224043715847,0.11467889908256881,0.1615508885298869,436.0
37,0.38095238095238093,0.16666666666666666,0.2318840579710145,48.0
38,0.9955274220353896,0.9980887505819509,0.9968064409558652,40811.0
accuracy,0.8537216461744763,0.8537216461744763,0.8537216461744763,0.8537216461744763
macro avg,0.3399676236993711,0.1963816563125383,0.19648465039780122,52947.0
weighted avg,0.8506256217328908,0.8537216461744763,0.8418865793153526,52947.0
Total_training_time(s),1426.7460621163482,,,
Input_size,76,,,
