,precision,recall,f1-score,support
0,0.5866666666666667,0.2724458204334365,0.3720930232558139,323.0
1,0.7837837837837838,0.20567375886524822,0.3258426966292135,141.0
2,0.3802469135802469,0.4797507788161994,0.4242424242424242,321.0
3,0.5714285714285714,0.6896551724137931,0.625,58.0
4,0.7734739593055815,0.9398888510831348,0.8485996620756746,8817.0
5,0.6877470355731226,0.5742574257425742,0.6258992805755396,303.0
6,0.21311475409836064,0.104,0.13978494623655913,125.0
7,0.24074074074074073,0.08280254777070063,0.12322274881516586,157.0
8,0.37037037037037035,0.06060606060606061,0.10416666666666666,165.0
9,0.22580645161290322,0.1828978622327791,0.2020997375328084,421.0
10,0.2631578947368421,0.0684931506849315,0.10869565217391304,73.0
11,0.4625191228964814,0.4644137224782386,0.4634644864588656,1953.0
12,0.37254901960784315,0.24050632911392406,0.2923076923076923,79.0
13,0.32857142857142857,0.20175438596491227,0.25,114.0
14,0.3,0.1242603550295858,0.17573221757322174,169.0
15,0.5454545454545454,0.23841059602649006,0.3317972350230415,151.0
16,0.31333333333333335,0.16845878136200718,0.2191142191142191,279.0
17,0.33048433048433046,0.3002588438308887,0.31464737793851716,1159.0
18,0.8803191489361702,0.91842397336293,0.8989679521998913,1802.0
19,0.18181818181818182,0.14814814814814814,0.16326530612244897,27.0
20,0.5238095238095238,0.28061224489795916,0.36544850498338866,196.0
21,0.375,0.13636363636363635,0.19999999999999998,66.0
22,0.2222222222222222,0.05,0.0816326530612245,160.0
23,0.4236111111111111,0.35260115606936415,0.3848580441640379,346.0
24,0.5106382978723404,0.147239263803681,0.2285714285714286,163.0
25,0.29591836734693877,0.18831168831168832,0.23015873015873017,154.0
26,0.20833333333333334,0.12195121951219512,0.15384615384615383,41.0
27,0.48623853211009177,0.16987179487179488,0.2517814726840855,312.0
28,0.30952380952380953,0.15204678362573099,0.20392156862745098,171.0
29,0.9971734503857409,0.9962789461443902,0.996725997573582,30099.0
30,0.33613445378151263,0.30303030303030304,0.3187250996015936,132.0
31,0.21428571428571427,0.03614457831325301,0.061855670103092786,83.0
32,0.4717577948486218,0.6566037735849056,0.5490402313962661,1590.0
33,0.46875,0.10135135135135136,0.16666666666666669,148.0
34,0.3291139240506329,0.3170731707317073,0.3229813664596273,82.0
35,0.4340175953079179,0.30390143737166325,0.357487922705314,487.0
36,0.40825688073394495,0.1816326530612245,0.25141242937853103,490.0
37,0.3157894736842105,0.24489795918367346,0.2758620689655173,49.0
38,0.9993439804551418,0.9995927141079307,0.9994683318062013,44195.0
accuracy,0.9186305582577589,0.9186305582577589,0.9186305582577589,0.9186305582577589
macro avg,0.43952576199646953,0.31293874970006247,0.3438304529665274,95601.0
weighted avg,0.9106080382337134,0.9186305582577589,0.9113044333788515,95601.0
Total_training_time(s),478.61627294530626,,,
Input_size,21,,,
