,precision,recall,f1-score,support
0,0.4057971014492754,0.43209876543209874,0.41853512705530643,324.0
1,0.5471698113207547,0.20567375886524822,0.29896907216494845,141.0
2,0.5275229357798165,0.3582554517133956,0.42671614100185523,321.0
3,0.7735849056603774,0.7068965517241379,0.7387387387387387,58.0
4,0.7486703326422068,0.9420372050816697,0.8342960470139134,8816.0
5,0.568904593639576,0.5313531353135313,0.5494880546075086,303.0
6,0.12,0.024,0.04,125.0
7,0.11805555555555555,0.10759493670886076,0.11258278145695365,158.0
8,0.2127659574468085,0.06060606060606061,0.09433962264150943,165.0
9,0.24521072796934865,0.15201900237529692,0.18768328445747798,421.0
10,0.11538461538461539,0.0410958904109589,0.06060606060606061,73.0
11,0.4023148148148148,0.4454126089185033,0.4227681829238628,1951.0
12,0.3728813559322034,0.27848101265822783,0.3188405797101449,79.0
13,0.47368421052631576,0.07894736842105263,0.13533834586466165,114.0
14,0.22727272727272727,0.029585798816568046,0.05235602094240837,169.0
15,0.5869565217391305,0.17880794701986755,0.27411167512690354,151.0
16,0.2978723404255319,0.1003584229390681,0.15013404825737264,279.0
17,0.36658031088082904,0.24438687392055267,0.2932642487046632,1158.0
18,0.9053680132816824,0.9078801331853497,0.9066223330562484,1802.0
19,0.2,0.2222222222222222,0.2105263157894737,27.0
20,0.40625,0.1989795918367347,0.26712328767123283,196.0
21,0.2,0.13636363636363635,0.16216216216216214,66.0
22,0.3055555555555556,0.06875,0.11224489795918369,160.0
23,0.3783783783783784,0.4057971014492754,0.3916083916083916,345.0
24,0.13636363636363635,0.018292682926829267,0.03225806451612903,164.0
25,0.41379310344827586,0.07792207792207792,0.13114754098360656,154.0
26,0.225,0.21951219512195122,0.22222222222222224,41.0
27,0.4166666666666667,0.11217948717948718,0.17676767676767677,312.0
28,0.2839506172839506,0.13450292397660818,0.18253968253968253,171.0
29,0.9962906537722727,0.996752816434725,0.9965216815185345,30180.0
30,0.20754716981132076,0.16541353383458646,0.18410041841004182,133.0
31,0.2727272727272727,0.0410958904109589,0.07142857142857142,73.0
32,0.4860599684376644,0.5811320754716981,0.5293612145517045,1590.0
33,0.5806451612903226,0.11842105263157894,0.1967213114754098,152.0
34,0.2537313432835821,0.4533333333333333,0.3253588516746412,75.0
35,0.5493562231759657,0.2438095238095238,0.33773087071240104,525.0
36,0.18290258449304175,0.18737270875763748,0.18511066398390344,491.0
37,0.3888888888888889,0.2916666666666667,0.3333333333333333,48.0
38,0.9998865750192822,0.999931941923775,0.999909257956943,44080.0
accuracy,0.9148141561444069,0.9148141561444069,0.9148141561444069,0.9148141561444069
macro avg,0.40769206744404224,0.2948446765739424,0.3170145328614304,95591.0
weighted avg,0.9052054219390543,0.9148141561444069,0.9063154826100088,95591.0
Total_training_time(s),508.6782767608529,,,
Input_size,86,,,
