Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2022-07-26 10:38:16.173254,119935972,208,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.7342586759541998,579400.8309178745,959732.875719262,6428768.0,0.0,1.19935972E8,579400.8309178745,959732.875719262,6428768.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7342586759541998,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1686668333333332E7,1.3723727189242663E7,3.963284E7,1.5839895E7,6185633.666666667,231091.41694648316,6428768.0,5968843.0,-1,-1,0,NeedManualLabel
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,2022-07-26 10:38:27.186928,113993067,7,0,2112.0,0.0,324.0,296.0,301.7142857142857,9.961831921795078,0,0,0,0,18.52744255051932,0.061407243301910636,1.89988445E7,1.8239506816199552E7,4.9339324E7,869.0,1.13993067E8,1.89988445E7,1.8239506816199552E7,4.9339324E7,869.0,0,0,0,0,0,0,0,0,0,0,0,56,0,0.061407243301910636,0.0,296.0,324.0,301.7142857142857,9.961831921795078,99.23809523809543,0,0,0,0,0,0,0,0,0.0,301.7142857142857,301.7142857142857,0.0,0,0,0,0,0,0,1,301,0,0,0,0,6,8,4059879.0,0.0,4059879.0,4059879.0,2.7483297E7,1.6241229218729453E7,4.9339324E7,1.4915008E7,-1,-1,0,NeedManualLabel
192.168.10.100-192.168.10.255-137-137-17,192.168.10.100,137,192.168.10.255,137,17,2022-07-26 10:38:47.333213,101572216,43,0,2438.0,0.0,68.0,50.0,56.697674418604656,8.803502776143608,0,0,0,0,24.00262686008544,0.4233441160720566,2418386.0952380956,1.2019825842639E7,7.8343792E7,8.0,1.01572216E8,2418386.0952380956,1.2019825842639E7,7.8343792E7,8.0,0,0,0,0,0,0,0,0,0,0,0,344,0,0.4233441160720566,0.0,50.0,68.0,56.697674418604656,8.803502776143608,77.5016611295682,0,0,0,0,0,0,0,0,0.0,56.69767441860465,56.69767441860465,0.0,612,10,210,0,0,0,1,56,0,0,0,0,42,8,2.1699727E7,0.0,2.1699727E7,2.1699727E7,7.8343792E7,0.0,7.8343792E7,7.8343792E7,-1,-1,0,NeedManualLabel
192.168.10.1-192.168.10.100-0-0-1,192.168.10.1,0,192.168.10.100,0,1,2022-07-26 10:38:53.042476,117953798,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.25433687179788816,4067372.344827585,8379657.1623499105,3.4351947E7,121.0,1.17953798E8,4067372.344827585,8379657.1623499105,3.4351947E7,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25433687179788816,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2250976E7,7278021.201921509,2.0654911E7,8048959.0,2.4383646666666664E7,1.6594964669158002E7,3.4351947E7,5226720.0,3,3,0,NeedManualLabel
192.168.10.100-192.168.10.255-138-138-17,192.168.10.100,138,192.168.10.255,138,17,2022-07-26 10:38:54.170745,58389034,2,0,402.0,0.0,201.0,201.0,201.0,0.0,0,0,0,0,6.884854440304664,0.03425300716569484,5.8389034E7,0.0,5.8389034E7,5.8389034E7,5.8389034E7,5.8389034E7,0.0,5.8389034E7,5.8389034E7,0,0,0,0,0,0,0,0,0,0,0,16,0,0.03425300716569484,0.0,201.0,201.0,201.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,201.0,201.0,0.0,0,0,0,0,0,0,1,201,0,0,0,0,1,8,0,0,0,0,5.8389034E7,0.0,5.8389034E7,5.8389034E7,-1,-1,0,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2022-07-26 10:40:17.133345,119846071,187,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.560334839846356,644333.7150537632,942868.167158622,6196568.0,0.0,1.19846071E8,644333.7150537632,942868.167158622,6196568.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.560334839846356,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.6079292666666664E7,1.6904627018043738E7,3.9374451E7,7054497.0,5683611.0,512201.18041546916,6196568.0,5172169.0,-1,-1,0,NeedManualLabel
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,2022-07-26 10:40:34.961713,114167585,4,0,1188.0,0.0,298.0,296.0,297.0,1.154700538379246,0,0,0,0,10.405755714286151,0.035036214526216,3.8055861666666664E7,2.022102174474874E7,5.0104599E7,1.4710677E7,1.14167585E8,3.8055861666666664E7,2.022102174474874E7,5.0104599E7,1.4710677E7,0,0,0,0,0,0,0,0,0,0,0,32,0,0.035036214526216,0.0,296.0,298.0,297.0,1.154700538379246,1.3333333333333206,0,0,0,0,0,0,0,0,0.0,297.0,297.0,0.0,0,0,0,0,0,0,1,297,0,0,0,0,3,8,0,0,0,0,3.8055861666666664E7,2.022102174474874E7,5.0104599E7,1.4710677E7,-1,-1,0,NeedManualLabel
192.168.10.1-192.168.10.100-0-0-1,192.168.10.1,0,192.168.10.100,0,1,2022-07-26 10:41:28.501903,101981571,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.24514233066678293,4249232.125,9000528.92124627,3.7816301E7,46834.0,1.01981571E8,4249232.125,9000528.92124627,3.7816301E7,46834.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24514233066678293,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.40934375E7,8547340.600889407,2.013732E7,8049555.0,3.2872569E7,6991492.843137866,3.7816301E7,2.7928837E7,3,3,0,NeedManualLabel
192.168.10.1-192.168.10.100-67-68-17,192.168.10.1,67,192.168.10.100,68,17,2022-07-26 10:38:42.524864,4059681,3,0,900.0,0.0,300.0,300.0,300.0,0.0,0,0,0,0,221.6922955276535,0.7389743184255118,2029840.5,2869459.824151664,4058855.0,826.0,4059681.0,2029840.5,2869459.824151664,4058855.0,826.0,0,0,0,0,0,0,0,0,0,0,0,24,0,0.7389743184255118,0.0,300.0,300.0,300.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,300.0,300.0,0.0,0,0,0,0,0,0,1,300,0,0,0,0,2,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
192.168.10.100-224.0.0.22-0-0-0,192.168.10.100,0,224.0.0.22,0,0,2022-07-26 10:38:46.603635,3849577,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.0781504045769186,549939.5714285715,1098032.7583347803,2996750.0,609.0,3849577.0,549939.5714285715,1098032.7583347803,2996750.0,609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0781504045769186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
