Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
23.45.42.52-131.202.240.150-80-50457-6,23.45.42.52,80,131.202.240.150,50457,6,01/04/2015 02:06:45 AM,681718,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.400646601674006,340859.0,426303.3646688705,642301.0,39417.0,0,0,0,0,0,642301.0,642301.0,0.0,642301.0,642301.0,0,0,0,0,32,64,1.4668822005580018,2.9337644011160036,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,996,317,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
131.202.240.150-184.73.220.127-48078-80-6,131.202.240.150,48078,184.73.220.127,80,6,01/04/2015 02:07:01 AM,14582312,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2057286937764053,7291156.0,1.0230770220956875E7,1.4525403E7,56909.0,0,0,0,0,0,1.4525403E7,1.4525403E7,0.0,1.4525403E7,1.4525403E7,0,0,0,0,32,64,0.06857623125880176,0.13715246251760352,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,438,136,0,32,56909.0,0.0,56909.0,56909.0,1.4525403E7,0.0,1.4525403E7,1.4525403E7,NeedManualLabel
131.202.240.150-23.67.250.97-44615-80-6,131.202.240.150,44615,23.67.250.97,80,6,01/04/2015 02:07:05 AM,16758883,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17900954377448663,8379441.5,1.1798297968520056E7,1.6722098E7,36785.0,0,0,0,0,0,1.6722098E7,1.6722098E7,0.0,1.6722098E7,1.6722098E7,0,0,0,0,32,64,0.05966984792482888,0.11933969584965776,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,237,508,0,32,36785.0,0.0,36785.0,36785.0,1.6722098E7,0.0,1.6722098E7,1.6722098E7,NeedManualLabel
131.202.240.150-54.210.92.215-36527-80-6,131.202.240.150,36527,54.210.92.215,80,6,01/04/2015 02:07:12 AM,14343729,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20915063300484832,7171864.5,1.006556815656148E7,1.4289296E7,54433.0,0,0,0,0,0,1.4289296E7,1.4289296E7,0.0,1.4289296E7,1.4289296E7,0,0,0,0,32,64,0.06971687766828277,0.13943375533656555,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,1140,166,0,32,54433.0,0.0,54433.0,54433.0,1.4289296E7,0.0,1.4289296E7,1.4289296E7,NeedManualLabel
131.202.240.150-54.225.95.177-36933-443-6,131.202.240.150,36933,54.225.95.177,443,6,01/04/2015 02:07:12 AM,19105846,2,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1.6225400330349151,0.26170000532821214,4776461.5,6611302.889399461,1.405E7,77.0,1.4107798E7,1.4107798E7,0.0,1.4107798E7,1.4107798E7,1.9048125E7,9524062.5,6400642.19495298,1.405E7,4998125.0,0,0,0,0,64,96,0.10468000213128484,0.15702000319692727,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,0,1,5,0,0,0,1.0,6.2,0.0,10.333333333333334,0,0,0,0,0,0,1,0,1,15,716,136,0,32,57721.0,0.0,57721.0,57721.0,1.405E7,0.0,1.405E7,1.405E7,NeedManualLabel
131.202.240.150-107.21.98.35-57264-443-6,131.202.240.150,57264,107.21.98.35,443,6,01/04/2015 02:07:12 AM,19188191,2,3,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,1.6155769973313274,0.26057693505343993,4797047.75,6648453.280014551,1.4128003E7,80.0,1.4183299E7,1.4183299E7,0.0,1.4183299E7,1.4183299E7,1.9132975E7,9566487.5,6450957.08507509,1.4128003E7,5004972.0,0,0,0,0,64,96,0.10423077402137595,0.15634616103206395,0.0,31.0,5.166666666666667,12.655697004379753,160.16666666666666,1,0,0,1,5,0,0,0,1.0,6.2,0.0,10.333333333333334,0,0,0,0,0,0,1,0,1,15,382,136,0,32,27648.0,38987.03948750148,55216.0,80.0,9566447.5,6451013.653617585,1.4128003E7,5004892.0,NeedManualLabel
131.202.240.150-23.45.42.52-50459-80-6,131.202.240.150,50459,23.45.42.52,80,6,01/04/2015 02:06:46 AM,87417420,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05719683788425693,2.1854355E7,2.51821470863967E7,4.499716E7,63201.0,4.5068057E7,4.5068057E7,0.0,4.5068057E7,4.5068057E7,8.7346523E7,4.36732615E7,1961654.925260939,4.5060361E7,4.2286162E7,0,0,0,0,64,96,0.022878735153702773,0.03431810273055416,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,342,996,0,32,67049.0,5441.89378801167,70897.0,63201.0,4.3641661E7,1916965.069583168,4.499716E7,4.2286162E7,NeedManualLabel
131.202.240.150-216.58.219.206-33267-443-6,131.202.240.150,33267,216.58.219.206,443,6,01/04/2015 02:07:16 AM,59728960,3,4,0.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,15.75,31.5,1.054764723845853,0.117196080427317,9954826.666666668,1.8151844061873306E7,4.5028115E7,8.0,5.9728952E7,2.9864476E7,2.1484056445489246E7,4.5055998E7,1.4672954E7,5.9701077E7,1.9900359E7,2.298242040680422E7,4.5054968E7,85.0,0,0,0,0,96,128,0.050226891611707285,0.06696918881560972,0.0,63.0,7.875,22.273863607376246,496.125,1,0,0,1,7,0,0,0,1.0,9.0,0.0,15.75,0,0,0,0,0,0,1,0,2,31,237,350,0,32,27368.0,728.3199846221439,27883.0,26853.0,2.98370695E7,2.1483382572726775E7,4.5028115E7,1.4646024E7,NeedManualLabel
131.202.240.150-176.32.103.135-56399-443-6,131.202.240.150,56399,176.32.103.135,443,6,01/04/2015 02:07:07 AM,74795624,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.24065579023714007,0.08021859674571336,1.49591248E7,2.111957714789784E7,4.5000985E7,54818.0,7.4740575E7,3.73702875E7,1.0869166729108745E7,4.5055949E7,2.9684626E7,7.474066E7,3.737033E7,1.0868900149852239E7,4.5055803E7,2.9684857E7,0,0,0,0,60,60,0.04010929837285668,0.04010929837285668,0.0,6.0,2.571428571428571,3.2071349029490928,10.285714285714286,2,0,0,0,6,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,9,392,32768,0,20,54891.0,103.23759005323593,54964.0,54818.0,3.73153965E7,1.0869063491518691E7,4.5000985E7,2.9629808E7,NeedManualLabel
131.202.240.150-72.21.194.87-58995-80-6,131.202.240.150,58995,72.21.194.87,80,6,01/04/2015 02:07:07 AM,79486720,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.2264529219472133,0.07548430731573777,1.5897344E7,2.2018607954924986E7,4.5000268E7,55004.0,7.9431148E7,3.9715574E7,7552533.99074827,4.5056022E7,3.4375126E7,7.9430966E7,3.9715483E7,7551602.024010667,4.5055272E7,3.4375694E7,0,0,0,0,60,60,0.037742153657868885,0.037742153657868885,0.0,6.0,2.571428571428571,3.2071349029490928,10.285714285714286,2,0,0,0,6,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,1,0,1,9,1452,127,0,20,55379.0,530.3300858899106,55754.0,55004.0,3.9660195E7,7552003.660662381,4.5000268E7,3.4320122E7,NeedManualLabel
