Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.15-195.154.107.23-36629-443-6,10.0.2.15,36629,195.154.107.23,443,6,25/02/2016 11:37:53 PM,119771304,1771,1360,1142484.0,469461.0,1460.0,0.0,645.1067193675887,644.7753398564713,1420.0,0.0,345.1919117647064,509.2198052796628,13458.524255526181,26.141487112806253,38265.59233226837,604869.9597154795,2.6766842E7,0.0,1.19771228E8,67667.3604519774,803415.1545917899,2.6767225E7,22.0,1.19771029E8,88131.7358351729,916254.6076619477,2.6766842E7,0.0,1,0,0,0,35420,27200,14.786513470705804,11.354973642100449,0.0,1460.0,514.8429118773955,608.0062255709277,369671.57033300574,0,0,0,1346,3131,0,0,0,0.0,515.0073458958799,645.1067193675889,345.1919117647059,0,0,0,402714,500,27921,354,228496,272,93892,65535,65535,1493,20,1.360239525E7,2.5835946082423497E7,5.2328378E7,108.0,1.516946425E7,8499205.566525865,2.6766842E7,7677484.0,NeedManualLabel
10.0.2.15-195.154.107.23-36629-443-6,10.0.2.15,36629,195.154.107.23,443,6,25/02/2016 11:39:53 PM,119967807,4990,3554,3353988.0,1235605.0,1460.0,0.0,672.1418837675341,671.3053769405537,1420.0,0.0,347.6660101294304,517.4652184806115,38256.87169558747,71.21910630574418,14042.819501346103,32299.35281348803,1102254.0,0.0,1.19967407E8,24046.383443575876,41597.110984968735,1105499.0,27.0,1.1980211E8,33718.57866591618,44707.57067684354,1102254.0,0.0,1,0,0,0,99800,71080,41.59449209570031,29.624614210043866,0.0,1460.0,537.1721474546528,632.5129347031911,400072.6125668433,0,0,0,3526,8544,0,0,0,0.0,537.2350187265918,672.1418837675351,347.66601012943164,0,0,0,1529864,1873,38960,2495,1676994,1777,617802,65535,65535,4312,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-195.154.107.23-36629-443-6,10.0.2.15,36629,195.154.107.23,443,6,25/02/2016 11:41:53 PM,119991844,5220,3743,3528079.0,1300654.0,1460.0,0.0,675.8772030651357,672.1343599836997,1420.0,0.0,347.4897141330496,518.9632187180003,40242.17679328271,74.69674355533698,13388.958268243681,25146.76505098076,548662.0,12.0,1.19987703E8,22990.554320751085,31853.276839072798,549080.0,25.0,1.19991548E8,32066.15392838053,32459.572985554332,548662.0,13.0,0,0,0,0,104400,74860,43.50295675096051,31.193786804376472,0.0,1460.0,538.8434850513157,633.8908346473106,401817.59024986415,0,0,0,3703,8963,0,0,0,0.0,538.9036037041169,675.8772030651342,347.4897141330484,0,0,0,4828733,5910,40242,0,0,0,0,65535,65535,4523,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-195.154.107.23-36629-443-6,10.0.2.15,36629,195.154.107.23,443,6,25/02/2016 11:43:53 PM,119977799,4858,3491,3256441.0,1205426.0,1460.0,0.0,670.325442568959,671.3784989376426,1420.0,0.0,345.2953308507605,514.0293566683474,37189.10529438867,69.58787433665123,14372.041087685624,33542.616005390446,839772.0,1.0,1.19977321E8,24701.93967469627,43331.78846712112,840810.0,27.0,1.19964776E8,34373.86131805165,46437.44027219611,839772.0,8.0,0,0,0,0,97160,69820,40.49082447328443,29.097049863366802,0.0,1460.0,534.355329341319,631.1966502219324,398409.2112513885,0,0,0,3463,8349,0,0,0,0.0,534.4193316564858,670.3254425689585,345.2953308507591,0,0,0,4461867,5489,37193,0,0,0,0,65535,65535,4183,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-195.154.107.23-36629-443-6,10.0.2.15,36629,195.154.107.23,443,6,25/02/2016 11:45:53 PM,119973783,4503,3269,2999137.0,1129930.0,1460.0,0.0,666.0308683100155,670.23552566568,1420.0,0.0,345.65004588559196,510.35405596464415,34416.41079201445,64.78081965624106,15438.654355938745,34684.19230914358,757601.0,10.0,1.1997037E8,26648.238560639777,44854.71845870043,757819.0,25.0,1.19968432E8,36710.04651162781,47689.8277685001,758512.0,10.0,1,0,0,0,90060,65380,37.533200065884394,27.24761959035667,0.0,1460.0,531.3423388653014,628.316418391821,394781.5216207258,0,0,0,3242,7772,0,0,0,0.0,531.4107050952136,666.0308683100155,345.6500458855919,0,0,0,4129067,5096,34416,0,0,0,0,65535,65535,3845,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-195.154.107.23-36629-443-6,10.0.2.15,36629,195.154.107.23,443,6,25/02/2016 11:47:53 PM,119986783,5033,3627,3385532.0,1240490.0,1460.0,0.0,672.6667991257681,669.2228381629455,1420.0,0.0,342.0154397573759,514.7968639414298,38554.42978248696,72.17461609917486,13856.886822958753,28294.028564651442,657511.0,0.0,1.19964999E8,23840.421104928526,36647.1430966593,694039.0,27.0,1.19977135E8,33088.01296194147,38043.1270707606,657511.0,14.0,0,0,0,0,100660,72540,41.94628670059435,30.22832939858051,0.0,1460.0,534.1210021937441,630.7480310387971,397843.07865931926,0,0,0,3581,8660,0,0,0,0.0,534.1826789838337,672.6667991257699,342.01543975737525,0,0,0,4626022,5698,38557,0,0,0,0,65535,65535,4362,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-195.154.107.23-36629-443-6,10.0.2.15,36629,195.154.107.23,443,6,25/02/2016 11:49:53 PM,119983886,5408,3860,3665958.0,1302949.0,1460.0,0.0,677.8768491124224,672.4320431055203,1420.0,0.0,337.55155440414535,512.7489028284905,41413.11942505346,77.24370587563733,12947.435631811763,23333.925453482472,810882.0,0.0,1.1996404E8,22186.802293323508,29417.95439300959,811318.0,27.0,1.19964705E8,31086.992744234263,29484.871355495652,811396.0,13.0,0,0,0,0,108160,77200,45.07271918164078,32.17098669399656,0.0,1460.0,536.0780019419575,633.5966294788707,401444.68888698536,0,0,0,3828,9268,0,0,0,0.0,536.1358437634873,677.876849112426,337.55155440414507,0,0,0,4968907,6118,41419,0,0,0,0,65535,65535,4707,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-195.154.107.23-36629-443-6,10.0.2.15,36629,195.154.107.23,443,6,25/02/2016 11:51:53 PM,119883650,1589,1180,1033626.0,417538.0,1460.0,0.0,650.4883574575209,664.8454854650123,1420.0,0.0,353.84576271186427,514.3918252628171,12104.769916498204,23.097394849089095,43310.56719653177,473290.7434739589,1.3235859E7,11.0,1.1988365E8,75493.48236775819,623234.8530666538,1.3235859E7,28.0,1.19866976E8,101668.34266327399,722051.6142105464,1.3236048E7,44.0,0,0,0,0,31780,23600,13.254518026436465,9.84287682265263,0.0,1460.0,523.885920577618,622.7162688134067,387775.551444891,0,0,0,1172,2769,0,0,0,0.0,524.075117370892,650.4883574575205,353.8457627118644,0,0,0,359940,445,31861,144,93966,107,37958,65535,65535,1334,20,1.0517553666666668E7,1.5718867828091813E7,4.1956062E7,822731.0,9353223.333333334,2926119.8133750204,1.3235859E7,5529283.0,NeedManualLabel
10.0.2.15-195.154.107.23-36629-443-6,10.0.2.15,36629,195.154.107.23,443,6,25/02/2016 11:53:53 PM,118905838,16,22,5973.0,5973.0,543.0,0.0,373.3125,259.9414597558458,543.0,0.0,271.4999999999999,277.8891094355033,100.46605112862498,0.3195806079765402,3213671.2972972975,7921372.255983657,2.8808462E7,38.0,1.18905661E8,7927044.066666666,1.101566393967606E7,2.8810139E7,953.0,1.18905673E8,5662174.904761905,9920588.097680904,2.8808462E7,1037.0,1,0,0,0,320,440,0.1345602559901222,0.18502035198641803,0.0,543.0,320.2307692307692,270.58245766634826,73214.86639676114,0,0,0,22,38,0,0,0,1.0,328.6578947368421,373.3125,271.5,0,0,0,0,0,0,1,597,2,597,65535,65535,10,20,1035461.0,405114.5424385553,1316270.0,296602.0,1.8782149166666664E7,1.0173430008735174E7,2.8808462E7,5610420.0,NeedManualLabel
10.0.2.15-195.154.107.23-36629-443-6,10.0.2.15,36629,195.154.107.23,443,6,25/02/2016 11:55:55 PM,119139845,45,52,17832.0,13575.0,1057.0,0.0,396.2666666666666,310.6606889137466,1086.0,0.0,261.0576923076923,313.3238263135228,263.61457831340977,0.8141692646989763,1241040.0520833328,5355641.799751614,2.8683173E7,21.0,1.19139845E8,2707723.7499999995,7701656.160470071,2.8684859E7,111.0,1.14201858E8,2239252.11764706,7202006.55990846,2.8683173E7,154.0,1,0,0,0,900,1040,0.37770739083973126,0.436461873859245,0.0,1086.0,326.02040816326524,316.90819443953245,100430.80370292452,0,0,0,53,97,0,0,0,1.0,329.3814432989691,396.26666666666665,261.0576923076923,0,0,0,21633,35,6565,5,1981,5,1508,65535,65535,29,20,2593319.25,2474282.601440988,6304579.0,1333094.0,2.635844925E7,4542131.662247759,2.8683173E7,1.9546117E7,NeedManualLabel
