,precision,recall,f1-score,support
0,0.5560975609756098,0.4175824175824176,0.47698744769874474,273.0
1,0.37623762376237624,0.31932773109243695,0.34545454545454546,119.0
2,0.4672489082969432,0.44214876033057854,0.4543524416135881,242.0
3,0.7843137254901961,0.6896551724137931,0.7339449541284404,58.0
4,0.31869918699186994,0.5722627737226277,0.40939947780678854,1370.0
5,0.5462686567164179,0.6267123287671232,0.583732057416268,292.0
6,0.36363636363636365,0.06015037593984962,0.10322580645161289,133.0
7,0.16666666666666666,0.13,0.1460674157303371,100.0
8,0.3037974683544304,0.19047619047619047,0.23414634146341462,126.0
9,0.21212121212121213,0.06086956521739131,0.0945945945945946,345.0
10,0.15384615384615385,0.14285714285714285,0.14814814814814817,70.0
11,0.42332830568124685,0.4979302188054406,0.45760869565217394,1691.0
12,0.48148148148148145,0.17333333333333334,0.25490196078431376,75.0
13,0.2898550724637681,0.14705882352941177,0.1951219512195122,136.0
14,0.2708333333333333,0.08387096774193549,0.12807881773399016,155.0
15,0.45161290322580644,0.302158273381295,0.3620689655172414,139.0
16,0.3275862068965517,0.08796296296296297,0.1386861313868613,216.0
17,0.3453757225433526,0.2583783783783784,0.29560915275200994,925.0
18,0.8927068723702665,0.9125448028673835,0.9025168380007089,1395.0
19,0.0,0.0,0.0,25.0
20,0.30578512396694213,0.26811594202898553,0.28571428571428575,138.0
21,0.175,0.2978723404255319,0.22047244094488186,47.0
22,0.19672131147540983,0.08823529411764706,0.12182741116751268,136.0
23,0.36070381231671556,0.45387453874538747,0.40196078431372556,271.0
24,0.40963855421686746,0.21518987341772153,0.2821576763485477,158.0
25,0.4107142857142857,0.152317880794702,0.2222222222222222,151.0
26,0.07692307692307693,0.030303030303030304,0.043478260869565216,33.0
27,0.291970802919708,0.14814814814814814,0.19656019656019655,270.0
28,0.2708333333333333,0.09923664122137404,0.14525139664804468,131.0
29,0.24778761061946902,0.23529411764705882,0.2413793103448276,119.0
30,0.2857142857142857,0.16923076923076924,0.21256038647342995,130.0
31,0.2,0.08064516129032258,0.11494252873563218,62.0
32,0.494949494949495,0.6464379947229552,0.5606407322654463,1516.0
33,0.47619047619047616,0.1694915254237288,0.25,118.0
34,0.17647058823529413,0.18461538461538463,0.18045112781954886,65.0
35,0.3606194690265487,0.37995337995337997,0.3700340522133939,429.0
36,0.35714285714285715,0.2242152466367713,0.27548209366391185,446.0
37,0.36,0.21428571428571427,0.26865671641791045,42.0
38,0.9985728186831009,0.9990913221263062,0.9988320031146584,15407.0
accuracy,0.7560426798287,0.7560426798287,0.7560426798287,0.7560426798287
macro avg,0.3637808032379977,0.2864572955008874,0.30403254793310347,27554.0
weighted avg,0.7512486508352451,0.7560426798287,0.7465913701743787,27554.0
Total_training_time(s),154.4416875950992,,,
Input_size,22,,,
