Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.5-10.0.2.4-49175-5357-6,10.0.2.5,49175,10.0.2.4,5357,6,01/01/1970 08:00:29 AM,54520,5,2,949.0,0.0,733.0,0.0,189.8,317.7360539819175,0.0,0.0,0.0,0.0,17406.456346294937,128.39325018341893,9086.666666666668,21582.758374838624,53139.0,8.0,54520.0,13630.0,26542.511348149907,53437.0,8.0,1061.0,1061.0,0.0,1061.0,1061.0,0,0,0,0,112,52,91.70946441672781,36.68378576669112,0.0,733.0,118.62499999999999,259.496731330914,67338.55357142855,0,2,1,2,6,0,0,0,0.0,135.57142857142858,189.8,0.0,0,0,0,0,0,0,0,0,0,0,8192,256,2,20,0,0,0,0,0,0,0,0,WannaCry
10.0.2.5-10.0.2.4-49176-5357-6,10.0.2.5,49176,10.0.2.4,5357,6,01/01/1970 08:00:29 AM,26679,4,4,949.0,2358.0,733.0,0.0,237.25,345.82979917872893,1460.0,0.0,589.5,718.3228150815389,123955.17073353574,299.8613141422092,3811.285714285714,9242.722807958806,24746.0,0.0,1649.0,549.6666666666667,906.2242180240678,1596.0,15.0,26395.0,8798.333333333332,13835.67325189972,24746.0,0.0,0,0,0,0,92,92,149.9306570711046,149.9306570711046,0.0,1460.0,367.44444444444446,536.9834986084561,288351.27777777775,1,2,0,3,7,0,0,0,1.0,413.375,237.25,589.5,0,0,0,3307,4,132042,0,0,0,0,8192,256,2,20,0,0,0,0,0,0,0,0,WannaCry
10.0.2.4-10.0.2.5-49374-5357-6,10.0.2.4,49374,10.0.2.5,5357,6,01/01/1970 08:00:32 AM,53722,4,4,949.0,2358.0,733.0,0.0,237.25,345.82979917872893,1460.0,0.0,589.5,718.3228150815389,61557.648635568294,148.91478351513348,7674.571428571429,16708.166434981656,45241.0,47.0,46188.0,15396.0,25846.5631177532,45241.0,431.0,53408.0,17802.666666666664,25602.522226009947,47151.0,47.0,0,0,0,0,92,92,74.45739175756674,74.45739175756674,0.0,1460.0,367.44444444444446,536.9834986084561,288351.27777777775,1,2,0,3,7,0,0,0,1.0,413.375,237.25,589.5,0,0,0,3307,4,415191,0,0,0,0,8192,256,2,20,0,0,0,0,0,0,0,0,WannaCry
10.0.2.4-10.0.2.5-49377-5357-6,10.0.2.4,49377,10.0.2.5,5357,6,01/01/1970 08:00:36 AM,22203,4,4,949.0,2358.0,733.0,0.0,237.25,345.82979917872893,1460.0,0.0,589.5,718.3228150815389,148943.836418502,360.311669594199,3171.857142857143,5983.679871911917,16523.0,51.0,3433.0,1144.3333333333333,1640.7103136548308,3038.0,148.0,19518.0,6506.0,8794.747239119497,16523.0,51.0,0,0,0,0,92,92,180.1558347970995,180.1558347970995,0.0,1460.0,367.44444444444446,536.9834986084561,288351.27777777775,1,2,0,3,7,0,0,0,1.0,413.375,237.25,589.5,0,0,0,3307,4,174807,0,0,0,0,8192,256,2,20,0,0,0,0,0,0,0,0,WannaCry
10.0.2.4-10.0.2.5-49378-5357-6,10.0.2.4,49378,10.0.2.5,5357,6,01/01/1970 08:00:36 AM,17347,4,4,949.0,2358.0,733.0,0.0,237.25,345.82979917872893,1460.0,0.0,589.5,718.3228150815389,190638.15068887992,461.1748429123191,2478.1428571428573,3861.470550130327,10370.0,27.0,6037.0,2012.3333333333335,2889.472327836578,5342.0,163.0,12496.0,4165.333333333334,5472.358936814482,10370.0,27.0,0,0,0,0,92,92,230.58742145615955,230.58742145615955,0.0,1460.0,367.44444444444446,536.9834986084561,288351.27777777775,1,2,0,3,7,0,0,0,1.0,413.375,237.25,589.5,0,0,0,3307,4,288241,0,0,0,0,8192,256,2,20,0,0,0,0,0,0,0,0,WannaCry
10.0.2.4-10.0.2.5-49379-445-6,10.0.2.4,49379,10.0.2.5,445,6,01/01/1970 08:00:36 AM,12572146,10,7,752.0,730.0,238.0,0.0,75.2,80.89609247533392,223.0,0.0,104.28571428571429,73.40007785126272,117.87963645983749,1.3521955599306594,785759.125,3057904.3160090293,1.2249468E7,149.0,1.2572146E7,1396905.1111111112,4070912.0340917297,1.2249468E7,209.0,1.2570507E7,2095084.5,5122859.807443446,1.2552078E7,2392.0,0,0,0,0,212,152,0.7954091529003879,0.5567864070302715,0.0,238.0,82.33333333333333,77.41560870127054,5993.176470588236,0,2,1,12,16,0,0,0,0.0,87.17647058823529,75.2,104.28571428571429,0,0,0,741,6,78591,10,752,7,730,8192,254,6,20,317746.0,0.0,317746.0,317746.0,1.2249468E7,0.0,1.2249468E7,1.2249468E7,WannaCry
10.0.2.4-10.0.2.5-49380-139-6,10.0.2.4,49380,10.0.2.5,139,6,01/01/1970 08:00:36 AM,12552100,12,11,973.0,1033.0,214.0,0.0,81.08333333333333,68.43239309159387,334.0,0.0,93.9090909090909,103.58132509816095,159.8138956827941,1.832362712215486,570549.9999999999,2609945.237613964,1.2253968E7,115.0,1.2551909E7,1141082.6363636365,3686329.4970251177,1.2253968E7,553.0,1.2551639E7,1255163.9,3941606.449827967,1.2473104E7,359.0,0,0,0,0,252,232,0.9560153281124274,0.8763473841030585,0.0,334.0,83.58333333333334,85.22038777636266,7262.514492753622,2,2,0,18,22,0,0,0,0.0,87.21739130434783,81.08333333333333,93.9090909090909,0,0,0,1003,9,25840,12,973,11,1033,8192,253,9,20,294448.0,0.0,294448.0,294448.0,1.2253968E7,0.0,1.2253968E7,1.2253968E7,WannaCry
10.0.2.4-10.0.2.5-49163-445-6,10.0.2.4,49163,10.0.2.5,445,6,01/01/1970 08:00:49 AM,118000961,68277,67801,8.7041878E7,8.7125163E7,1460.0,0.0,1274.8345416465336,468.5481847126504,1460.0,0.0,1285.0129496615118,458.7515470886151,1475979.8524013716,1153.193998140405,867.1631576239768,40776.60380179224,6349441.0,0.0,1.18000961E8,1728.293412033506,60075.57456060848,6350238.0,0.0,1.17998327E8,1740.3883038348179,58186.63636161828,6349665.0,0.0,1,0,0,0,1367424,1356020,578.613931796708,574.580066343697,0.0,1460.0,1279.8983311164784,463.72589529351785,215041.70596577466,0,0,0,12327,136078,0,0,0,0.0,1279.907736739223,1274.8345416465281,1285.0129496615093,0,0,0,6450631,4739,3714816,2968,3784429,2947,3788050,254,3638,63871,20,3.0133211E7,2.538222016465857E7,4.8081151E7,1.2185271E7,5744774.5,855127.565012671,6349441.0,5140108.0,WannaCry
10.0.2.4-10.0.2.5-49163-445-6,10.0.2.4,49163,10.0.2.5,445,6,01/01/1970 08:02:50 AM,119741458,160755,157330,2.07392514E8,2.05091931E8,1460.0,0.0,1290.1154800783888,454.1928238289153,1460.0,0.0,1303.57802707686,438.7430317249065,3444792.237288442,2656.431659617841,376.4460268356779,17770.00042022299,5225454.0,0.0,1.19536635E8,743.5997549050046,26167.16784156293,5433613.0,0.0,1.19740707E8,761.0847777587214,25831.47192513989,5225454.0,0.0,1,0,0,0,3220632,3150180,1342.5174762779322,1313.914183339909,0.0,1460.0,1296.7704614475279,446.67239951711196,199516.23249037447,0,0,0,24180,318085,0,0,0,0.0,1296.774538252354,1290.1154800783802,1303.5780270768448,0,0,0,17934106,12989,5249502,7307,9426932,7151,9322360,3638,2900,149991,20,3.5694769E7,0.0,3.5694769E7,3.5694769E7,5225454.0,0.0,5225454.0,5225454.0,WannaCry
10.0.2.4-10.0.2.255-137-137-17,10.0.2.4,137,10.0.2.255,137,17,01/01/1970 08:00:26 AM,10546334,26,0,1588.0,0.0,68.0,50.0,61.07692307692309,8.93050089042301,0,0,0,0,150.57364957339678,2.465311642889368,421853.36,552345.0905300569,2757379.0,146.0,1.0546334E7,421853.36,552345.0905300569,2757379.0,146.0,0,0,0,0,0,0,0,0,0,208,0,2.465311642889368,0.0,50.0,68.0,61.33333333333333,8.857851797221402,78.46153846153841,0,0,0,0,0,0,0,0,0.0,63.69230769230769,61.07692307692308,0.0,0,0,0,794,13,203,26,1588,0,0,0,0,25,8,0,0,0,0,0,0,0,0,WannaCry
