Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
10.0.2.15-195.154.107.23-58167-443-6,10.0.2.15,58167,195.154.107.23,443,6,2016-02-24 17:52:12.394319,119751660,3382,6178,940252.0,6299129.0,1460.0,0.0,278.01655824955554,399.14965776870724,1420.0,0.0,1019.6065069601868,558.0003601082307,60453.28306931194,79.83187873971852,12527.634689821074,107944.90990628263,6805498.0,-1.0,1.1975166E8,35419.00621118017,180265.8918356594,6805611.0,0.0,1.19712617E8,19380.38157681715,134378.53795501377,6805652.0,0.0,1226,3168,0,0,0,0,67640,123560,28.241779696415065,51.59009904330345,0.0,1460.0,757.2574267782406,619.108817535219,383295.7279498571,0,0,0,4394,9560,0,0,0,1.8267297457125962,757.2574267782427,278.01655824955645,1019.6065069601813,5159,6,103741,13842,10,175461,0,98,0,658,65535,65535,1333,20,2.0441538E7,0.0,2.0441538E7,2.0441538E7,6805498.0,0.0,6805498.0,6805498.0,119751660,NeedManualLabel
10.0.2.15-195.154.107.23-58167-443-6,10.0.2.15,58167,195.154.107.23,443,6,2016-02-24 17:54:12.394325,119555213,512,619,263765.0,361960.0,1460.0,0.0,515.1660156250002,528.936411836509,1420.0,0.0,584.7495961227787,592.7584414266256,5233.774289708304,9.460064280091242,105801.07345132741,395287.93393555866,5218545.0,1.0,1.1955499E8,233962.79843444226,563047.4625211331,5218545.0,17.0,1.19555213E8,193455.0372168285,519376.9771634278,5218759.0,3.0,251,257,0,0,0,0,10240,12380,4.282540151553241,5.177524128538001,0.0,1460.0,553.2493368700274,565.5784333978631,319878.9643247811,0,0,0,508,1131,0,0,0,1.208984375,553.2493368700266,515.166015625,584.7495961227787,6226,6,26550,11047,8,108690,0,233,0,320,0,65535,317,0,3.06043625E7,1.9715495411607604E7,4.4545323E7,1.6663402E7,5165500.0,75016.95841608083,5218545.0,5112455.0,239555219,NeedManualLabel
10.0.2.15-195.154.107.23-58167-443-6,10.0.2.15,58167,195.154.107.23,443,6,2016-02-24 17:56:12.467112,114238504,135,128,53198.0,46263.0,1460.0,0.0,394.05925925925936,473.14900563856264,1420.0,0.0,361.4296875,419.89323134088,870.6434040837929,2.3022010162177895,436024.82442748116,1723772.0282114325,1.7365017E7,10.0,1.14238504E8,852526.1492537317,2339728.302712224,1.7365017E7,33.0,1.14238345E8,899514.5275590547,2396373.3552623335,1.7365272E7,54.0,62,63,0,0,0,0,2700,2560,1.181738164218257,1.1204628519995323,0.0,1460.0,378.1787072243346,447.4693157664789,200228.78855252083,0,0,0,125,263,0,0,0,0.9481481481481482,378.1787072243346,394.05925925925925,361.4296875,3699,4,16773,4124,4,12681,0,202,0,175,65535,65535,68,20,1.23221298E7,1.1459601344848638E7,3.0908191E7,720576.0,1.05000176E7,5897185.835860381,1.7365017E7,5074152.0,354311297,NeedManualLabel
10.0.2.15-37.97.149.8-51024-443-6,10.0.2.15,51024,37.97.149.8,443,6,2016-02-24 17:53:43.196688,6472320,19,25,5797.0,6652.0,1057.0,0.0,305.10526315789474,314.3326077645995,1338.0,0.0,266.08000000000004,352.0119458200247,1923.4215860773263,6.798180559675665,150519.06976744192,661742.7939620028,4357249.0,19.0,6472320.0,359573.3333333334,1002096.1409749184,4357370.0,182.0,6305857.0,262744.0416666666,877082.8627870063,4357428.0,37.0,12,12,0,0,0,0,392,504,2.9355779689508554,3.86260259072481,0.0,1338.0,282.93181818181824,333.0210132155762,110902.99524312897,0,2,0,24,43,0,0,0,1.3157894736842106,282.9318181818182,305.10526315789474,266.08,0,0,0,0,0,0,0,131,0,151,14600,65535,12,20,0,0,0,0,0,0,0,0,6472320,NeedManualLabel
10.0.2.15-195.154.107.23-58167-443-6,10.0.2.15,58167,195.154.107.23,443,6,2016-02-24 17:58:16.705937,119291649,80,76,46176.0,5886.0,1460.0,0.0,577.1999999999998,337.8493559883934,1057.0,0.0,77.4473684210526,241.38867108113377,436.4261910739451,1.3077193693583697,769623.5419354842,1605928.9928402416,1.7696833E7,37.0,1.19291301E8,1510016.4683544305,1990002.06014028,1.7696833E7,41.0,1.19291441E8,1590552.5466666666,2011089.7369865498,1.7697151E7,473.0,68,8,0,0,0,0,1600,1520,0.6706253176196768,0.6370940517386929,0.0,1460.0,333.7307692307694,386.2250780543829,149169.81091811418,0,0,0,76,156,0,0,0,0.95,333.7307692307692,577.2,77.44736842105263,0,0,0,0,0,0,0,296,0,37,65535,65535,71,20,296714.0,0.0,296714.0,296714.0,1.7696833E7,0.0,1.7696833E7,1.7696833E7,483603267,NeedManualLabel
10.0.2.15-37.97.149.8-51024-443-6,10.0.2.15,51024,37.97.149.8,443,6,2016-02-24 17:58:48.685781,115780080,352,494,105600.0,433145.0,1460.0,0.0,300.0000000000001,425.0657063335676,1420.0,0.0,876.8117408906886,595.1517056363969,4653.1752266883905,7.306956429810724,137017.84615384619,1454445.4461376204,3.1013202E7,0.0,1.15779664E8,329856.5925925922,2244551.6732302806,3.1013371E7,23.0,1.1578008E8,234848.03245436138,1899203.773250913,3.1013358E7,3.0,132,241,0,0,0,0,7040,9880,3.0402466469188827,4.266709782891842,0.0,1460.0,636.8144208037828,602.193577817445,362637.1051645752,0,0,0,373,846,0,0,0,1.4034090909090908,636.8144208037825,300.0,876.8117408906883,4128,6,20866,13592,10,211490,0,124,0,511,0,65535,150,0,5000620.2,6373459.809942846,1.4321808E7,231363.0,1.5380855E7,1.155637646391755E7,3.1013202E7,5904039.0,421269173,NeedManualLabel
10.0.2.15-195.154.82.180-40414-443-6,10.0.2.15,40414,195.154.82.180,443,6,2016-02-24 17:59:47.092671,119796265,224,249,120438.0,118893.0,1460.0,0.0,537.6696428571427,550.665123932474,1420.0,0.0,477.481927710843,519.1245894675162,1997.8168768450334,3.9483701766494974,253805.64618644025,1796890.7852040972,3.2052154E7,0.0,1.197961E8,537202.2421524661,2588273.402445279,3.2052154E7,19.0,1.19666154E8,482524.81451612886,2459460.6583740776,3.2052541E7,4.0,101,109,0,0,0,0,4492,4984,1.8698412675887683,2.078528909060729,0.0,1460.0,505.9852008456654,534.5708101381026,285765.9510517073,0,2,0,210,472,0,0,0,1.1116071428571428,505.985200845666,537.6696428571429,477.48192771084337,31673,25,2401926,22769,18,63263,0,254,0,251,14600,65535,134,20,3481045.285714286,5291716.569325929,1.424519E7,348.0,1.2088121714285715E7,9066775.517178653,3.2052154E7,5629332.0,119796265,NeedManualLabel
10.0.2.15-195.154.107.23-58167-443-6,10.0.2.15,58167,195.154.107.23,443,6,2016-02-24 18:00:16.995565,113925009,24,24,9231.0,5857.0,543.0,0.0,384.625,252.11795246773232,1057.0,0.0,244.04166666666666,413.0581050995196,132.43799699853435,0.42132978896670525,2423936.361702128,5468599.2508449955,2.4273006E7,35.0,1.13925009E8,4953261.2608695645,7031162.337893974,2.4273045E7,1951.0,1.13924658E8,4953245.999999999,7031104.482162186,2.4273077E7,1667.0,17,7,0,0,0,0,480,480,0.21066489448335263,0.21066489448335263,0.0,1057.0,314.3333333333334,345.89737337511167,119644.99290780142,0,0,0,24,48,0,0,0,1.0,314.3333333333333,384.625,244.04166666666666,0,0,0,0,0,0,0,192,0,122,65535,65535,16,20,5797689.2,1.296388461429074E7,2.8988191E7,39.0,1.69872844E7,6247060.471171205,2.4273006E7,1.0426935E7,598526255,NeedManualLabel
10.0.2.15-37.97.149.8-51024-443-6,10.0.2.15,51024,37.97.149.8,443,6,2016-02-24 18:00:49.961489,119057904,105,110,40340.0,61074.0,1460.0,0.0,384.1904761904762,498.0643319437548,1420.0,0.0,555.2181818181816,545.0211574349291,851.8040095851176,1.8058439866369562,556345.3457943927,2131189.948146041,1.6579026E7,6.0,1.19057904E8,1144787.5384615385,2951819.4024999375,1.6579026E7,27.0,1.190577E8,1092272.4770642202,2895180.719811154,1.6579204E7,6.0,44,52,0,0,0,0,2100,2200,0.8819238074273507,0.9239201792096055,0.0,1460.0,471.6930232558143,528.3932696212207,279199.44738100405,0,0,0,96,215,0,0,0,1.0476190476190477,471.69302325581396,384.1904761904762,555.2181818181818,3685,4,76988,7126,6,61942,0,187,0,284,65535,65535,55,20,5851533.714285714,6309935.573692379,1.8889335E7,422043.0,1.0978903142857144E7,4182572.444090336,1.6579026E7,5783177.0,545822705,NeedManualLabel
10.0.2.15-195.154.82.180-40414-443-6,10.0.2.15,40414,195.154.82.180,443,6,2016-02-24 18:01:47.421955,118524760,27,28,8572.0,8688.0,1057.0,0.0,317.4814814814816,397.41166124061897,543.0,0.0,310.2857142857143,273.6462784586805,145.62358109816043,0.46403806259552854,2194902.9629629627,6280689.068300431,3.3077469E7,37.0,1.18524706E8,4558642.538461539,8510264.353025004,3.3077469E7,944.0,1.18524702E8,4389803.777777777,8390986.529734498,3.307769E7,348.0,12,16,0,0,0,0,540,560,0.22780050345598674,0.2362375591395418,0.0,1057.0,313.81818181818187,336.89404263001734,113497.59595959594,0,0,0,28,55,0,0,0,1.037037037037037,313.8181818181818,317.48148148148147,310.2857142857143,0,0,0,0,0,0,0,155,0,157,0,65535,12,0,1709947.1666666665,1913827.8858862326,5333955.0,365023.0,1.8002541666666664E7,8729552.511727223,3.3077469E7,1.0667233E7,238854044,NeedManualLabel
