Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
131.202.240.150-173.194.204.188-34418-5228-6,131.202.240.150,34418,173.194.204.188,5228,6,2015-04-02 12:43:14.894456,90150448,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06655540968581765,1.80300896E7,2.463616983670354E7,4.501774E7,38260.0,9.0111999E7,4.50559995E7,0.7071067811865476,4.5056E7,4.5055999E7,9.0112188E7,4.5056094E7,87.68124086713189,4.5056156E7,4.5056032E7,0,0,0,0,0,0,96,96,0.033277704842908824,0.033277704842908824,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,443,366,0,32,38338.0,110.30865786510141,38416.0,38260.0,4.50176615E7,111.01576464628796,4.501774E7,4.5017583E7,-1,-1,90150448,0
131.202.240.150-131.202.244.3-19471-53-17,131.202.240.150,19471,131.202.244.3,53,17,2015-04-02 12:45:14.424265,485,1,1,45.0,189.0,45.0,45.0,45.0,0.0,189.0,189.0,189.0,0.0,482474.22680412367,4123.711340206185,485.0,0.0,485.0,485.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2061.8556701030925,2061.8556701030925,45.0,189.0,117.0,101.82337649086284,10368.0,0,0,0,0,0,0,0,0,1.0,117.0,45.0,189.0,0,0,0,0,0,0,0,22,0,94,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,0
131.202.240.150-131.202.6.3-10917-53-17,131.202.240.150,10917,131.202.6.3,53,17,2015-04-02 12:43:34.355478,1190,1,1,45.0,189.0,45.0,45.0,45.0,0.0,189.0,189.0,189.0,0.0,196638.65546218486,1680.672268907563,1190.0,0.0,1190.0,1190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,840.3361344537815,840.3361344537815,45.0,189.0,117.0,101.82337649086284,10368.0,0,0,0,0,0,0,0,0,1.0,117.0,45.0,189.0,0,0,0,0,0,0,0,22,0,94,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,0
131.202.240.150-131.202.244.3-1328-53-17,131.202.240.150,1328,131.202.244.3,53,17,2015-04-02 12:45:21.844048,439,1,1,36.0,164.0,36.0,36.0,36.0,0.0,164.0,164.0,164.0,0.0,455580.86560364463,4555.808656036446,439.0,0.0,439.0,439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2277.904328018223,2277.904328018223,36.0,164.0,100.0,90.50966799187809,8192.0,0,0,0,0,0,0,0,0,1.0,100.0,36.0,164.0,0,0,0,0,0,0,0,18,0,82,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,0
131.202.240.88-131.202.240.150-137-137-17,131.202.240.88,137,131.202.240.150,137,17,2015-04-02 12:43:28.175096,0,1,0,62.0,0.0,62.0,62.0,62.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,62.0,62.0,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0.0,0,0,0,0,0,0,1,62,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,0
131.202.240.150-131.202.244.3-18011-53-17,131.202.240.150,18011,131.202.244.3,53,17,2015-04-02 12:45:14.425516,410,1,1,36.0,164.0,36.0,36.0,36.0,0.0,164.0,164.0,164.0,0.0,487804.8780487805,4878.048780487805,410.0,0.0,410.0,410.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2439.0243902439024,2439.0243902439024,36.0,164.0,100.0,90.50966799187809,8192.0,0,0,0,0,0,0,0,0,1.0,100.0,36.0,164.0,0,0,0,0,0,0,0,18,0,82,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,0
131.202.240.150-131.202.243.255-138-138-17,131.202.240.150,138,131.202.243.255,138,17,2015-04-02 12:43:15.090285,2249504,2,0,382.0,0.0,191.0,191.0,191.0,0.0,0,0,0,0,169.81521259797717,0.8890848827119223,2249504.0,0.0,2249504.0,2249504.0,2249504.0,2249504.0,0.0,2249504.0,2249504.0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.8890848827119223,0.0,191.0,191.0,191.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,191.0,191.0,0.0,0,0,0,0,0,0,1,191,0,0,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0,0
131.202.240.150-131.202.243.255-137-137-17,131.202.240.150,137,131.202.243.255,137,17,2015-04-02 12:43:28.174731,0,1,0,50.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,0,0,0,0,0,0,1,50,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,0
131.202.240.150-173.194.123.38-57676-443-6,131.202.240.150,57676,173.194.123.38,443,6,2015-04-02 12:42:47.374414,59767107,3,5,0.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,12.6,28.17445651649735,1.0540915088963565,0.13385289001858497,8538158.142857144,1.699213831259119E7,4.5030811E7,65.0,5.974197E7,2.9870985E7,2.1474914969022065E7,4.5056043E7,1.4685927E7,5.9741875E7,1.4935468750000002E7,2.1234321425245393E7,4.5055962E7,65.0,0,1,0,0,0,0,96,160,0.05019483375696936,0.0836580562616156,0.0,63.0,7.875,22.273863607376246,496.125,2,0,0,1,8,0,0,0,1.6666666666666667,7.875,0.0,12.6,0,0,0,0,0,0,0,0,0,7,465,409,0,32,25191.5,57.27564927611035,25232.0,25151.0,2.98455105E7,2.1475257915810943E7,4.5030811E7,1.466021E7,-1,-1,59767107,0
131.202.240.150-131.202.244.3-61071-53-17,131.202.240.150,61071,131.202.244.3,53,17,2015-04-02 12:45:14.442032,423,1,1,36.0,164.0,36.0,36.0,36.0,0.0,164.0,164.0,164.0,0.0,472813.2387706856,4728.132387706856,423.0,0.0,423.0,423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2364.066193853428,2364.066193853428,36.0,164.0,100.0,90.50966799187809,8192.0,0,0,0,0,0,0,0,0,1.0,100.0,36.0,164.0,0,0,0,0,0,0,0,18,0,82,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,0
131.202.240.150-173.194.204.188-34418-5228-6,131.202.240.150,34418,173.194.204.188,5228,6,2015-04-02 12:45:30.062456,45094246,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08870311303131669,1.5031415333333332E7,2.596887995633374E7,4.5017695E7,38247.0,4.5055999E7,4.5055999E7,0.0,4.5055999E7,4.5055999E7,4.5055942E7,4.5055942E7,0.0,4.5055942E7,4.5055942E7,0,0,0,0,0,0,64,64,0.04435155651565834,0.04435155651565834,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,443,366,0,32,38304.0,0.0,38304.0,38304.0,4.5017695E7,0.0,4.5017695E7,4.5017695E7,-1,-1,180262246,0
131.202.240.150-131.202.244.5-20663-53-17,131.202.240.150,20663,131.202.244.5,53,17,2015-04-02 12:45:08.214910,345,1,1,36.0,164.0,36.0,36.0,36.0,0.0,164.0,164.0,164.0,0.0,579710.1449275363,5797.101449275363,345.0,0.0,345.0,345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2898.5507246376815,2898.5507246376815,36.0,164.0,100.0,90.50966799187809,8192.0,0,0,0,0,0,0,0,0,1.0,100.0,36.0,164.0,0,0,0,0,0,0,0,18,0,82,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,0
131.202.240.150-131.202.244.3-10917-53-17,131.202.240.150,10917,131.202.244.3,53,17,2015-04-02 12:43:34.355441,486,1,1,45.0,189.0,45.0,45.0,45.0,0.0,189.0,189.0,189.0,0.0,481481.48148148146,4115.22633744856,486.0,0.0,486.0,486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2057.61316872428,2057.61316872428,45.0,189.0,117.0,101.82337649086284,10368.0,0,0,0,0,0,0,0,0,1.0,117.0,45.0,189.0,0,0,0,0,0,0,0,22,0,94,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,0
131.202.240.150-131.202.244.3-20663-53-17,131.202.240.150,20663,131.202.244.3,53,17,2015-04-02 12:45:08.214873,340,1,1,36.0,164.0,36.0,36.0,36.0,0.0,164.0,164.0,164.0,0.0,588235.294117647,5882.35294117647,340.0,0.0,340.0,340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2941.176470588235,2941.176470588235,36.0,164.0,100.0,90.50966799187809,8192.0,0,0,0,0,0,0,0,0,1.0,100.0,36.0,164.0,0,0,0,0,0,0,0,18,0,82,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,0
173.194.123.37-131.202.240.150-443-57590-6,173.194.123.37,443,131.202.240.150,57590,6,2015-04-02 12:42:40.076573,25372,3,1,63.0,0.0,63.0,0.0,21.0,36.373066958946424,0.0,0.0,0.0,0.0,2483.0521835093805,157.65410688948447,8457.333333333334,14469.460747841757,25165.0,28.0,25372.0,12686.0,17901.115272518637,25344.0,28.0,0,0,0,0,0,1,0,0,0,0,0,96,32,118.24058016711336,39.41352672237112,0.0,63.0,15.75,31.5,992.25,2,0,0,1,4,0,0,0,0.3333333333333333,15.75,21.0,0.0,0,0,0,0,0,0,0,15,0,0,374,317,0,32,0,0,0,0,0,0,0,0,-1,-1,25372,0
