,precision,recall,f1-score,support
0,0.6355140186915887,0.5074626865671642,0.5643153526970954,268.0
1,0.48148148148148145,0.3170731707317073,0.3823529411764706,123.0
2,0.5111940298507462,0.5189393939393939,0.5150375939849624,264.0
3,0.7254901960784313,0.6981132075471698,0.7115384615384615,53.0
4,0.3521341463414634,0.6739606126914661,0.4625782227784731,1371.0
5,0.6693877551020408,0.6074074074074074,0.6368932038834951,270.0
6,0.3770491803278688,0.19327731092436976,0.2555555555555556,119.0
7,0.3695652173913043,0.1440677966101695,0.20731707317073172,118.0
8,0.5897435897435898,0.17293233082706766,0.26744186046511625,133.0
9,0.2887700534759358,0.16265060240963855,0.20809248554913296,332.0
10,0.24528301886792453,0.20967741935483872,0.22608695652173913,62.0
11,0.4514200298953662,0.5477629987908101,0.4949467358645179,1654.0
12,0.4032258064516129,0.3787878787878788,0.39062499999999994,66.0
13,0.41935483870967744,0.23853211009174313,0.304093567251462,109.0
14,0.17307692307692307,0.13636363636363635,0.15254237288135594,132.0
15,0.46078431372549017,0.3821138211382114,0.41777777777777775,123.0
16,0.37333333333333335,0.13526570048309178,0.19858156028368792,207.0
17,0.4126760563380282,0.31137088204038255,0.3549364021804966,941.0
18,0.9029391660970608,0.919276270006959,0.9110344827586206,1437.0
19,0.06896551724137931,0.1111111111111111,0.0851063829787234,18.0
20,0.5507246376811594,0.2345679012345679,0.32900432900432897,162.0
21,0.3076923076923077,0.1509433962264151,0.20253164556962025,53.0
22,0.1917808219178082,0.0958904109589041,0.1278538812785388,146.0
23,0.5833333333333334,0.3971631205673759,0.4725738396624473,282.0
24,0.3761467889908257,0.2808219178082192,0.3215686274509804,146.0
25,0.3508771929824561,0.12987012987012986,0.1895734597156398,154.0
26,0.058823529411764705,0.02564102564102564,0.035714285714285705,39.0
27,0.39751552795031053,0.2191780821917808,0.282560706401766,292.0
28,0.2,0.1,0.13333333333333333,130.0
29,0.43333333333333335,0.19548872180451127,0.2694300518134715,133.0
30,0.24427480916030533,0.2689075630252101,0.256,119.0
31,0.3076923076923077,0.11267605633802817,0.16494845360824745,71.0
32,0.5799319727891157,0.6712598425196851,0.6222627737226277,1524.0
33,0.3835616438356164,0.22950819672131148,0.28717948717948716,122.0
34,0.32142857142857145,0.28125,0.30000000000000004,64.0
35,0.454320987654321,0.4433734939759036,0.448780487804878,415.0
36,0.34796238244514105,0.2545871559633027,0.29403973509933773,436.0
37,0.38461538461538464,0.4166666666666667,0.4,48.0
38,0.9997550040424333,0.9997060192557388,0.9997305110490471,40819.0
accuracy,0.8837881219903692,0.8837881219903692,0.8837881219903692,0.8837881219903692
macro avg,0.42013228741481384,0.3300934884254614,0.3559984512232286,52955.0
weighted avg,0.8835069225486482,0.8837881219903692,0.8800320041143089,52955.0
Total_training_time(s),283.9747381237685,,,
Input_size,76,,,
