Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
10.8.8.222-80.239.235.110-53075-11666-17,10.8.8.222,53075,80.239.235.110,11666,17,2015-05-22 16:33:20.722088,119997802,6001,5996,498083.0,497668.0,83.0,83.0,83.0,0.0,83.0,83.0,83.0,0.0,8298.076993110257,99.97683124229226,10003.15121707236,5167.251550474902,24052.0,5.0,1.19997802E8,19999.633666666654,2777.023754721759,27709.0,10591.0,1.19985869E8,20014.323436196843,5461.750452188218,117249.0,81.0,0,0,0,0,0,0,48008,47968,50.00924933608368,49.967581906208586,83.0,83.0,83.0,0.0,0.0,0,0,0,0,0,0,0,0,0.9991668055324112,83.0,83.0,83.0,381,4,5306,381,4,111078,0,41,0,41,0,0,6000,8,0,0,0,0,0,0,0,0,-1,-1,0,normal
10.8.8.222-10.8.8.223-137-137-17,10.8.8.222,137,10.8.8.223,137,17,2015-05-22 16:35:09.054285,117321639,21,0,1050.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,8.94975563715062,0.17899511274301239,5866081.950000001,1.6582720665210983E7,7.2533142E7,28.0,1.17321639E8,5866081.950000001,1.6582720665210983E7,7.2533142E7,28.0,0,0,0,0,0,0,0,0,0,0,0,168,0,0.17899511274301239,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,450,9,283,0,0,0,1,50,0,0,0,0,20,8,1500781.0,734.94965813993,1501620.0,1500251.0,3.6061645666666664E7,3.16531820835317E7,7.2533142E7,1.5753121E7,-1,-1,0,normal
10.8.8.222-80.239.235.110-53075-11666-17,80.239.235.110,11666,10.8.8.222,53075,17,2015-05-22 16:35:20.727668,119994131,5996,6000,497668.0,498000.0,83.0,83.0,83.0,0.0,83.0,83.0,83.0,0.0,8297.639157035106,99.97155610885669,10003.679116298466,5455.058766401979,25199.0,10.0,1.19982892E8,20013.826855712985,5551.235321196895,188073.0,52.0,1.19979203E8,19999.86714452406,2746.0634475563465,26611.0,12424.0,0,0,0,0,0,0,47968,48000,49.96911057258292,50.00244553627377,83.0,83.0,83.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0006671114076051,83.0,83.0,83.0,448,5,107194,431,5,5157,0,41,0,41,0,0,5995,8,0,0,0,0,0,0,0,0,-1,-1,0,normal
10.8.8.222-77.72.169.162-44886-6901-17,10.8.8.222,44886,77.72.169.162,6901,17,2015-05-22 16:35:42.755757,128857,1,1,30.0,44.0,30.0,30.0,30.0,0.0,44.0,44.0,44.0,0.0,574.2800158315032,15.521081508959544,128857.0,0.0,128857.0,128857.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.760540754479772,7.760540754479772,30.0,44.0,37.0,9.899494936611665,98.0,0,0,0,0,0,0,0,0,1.0,37.0,30.0,44.0,0,0,0,0,0,0,0,15,0,22,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,normal
10.8.8.222-77.72.169.133-53075-11113-17,10.8.8.222,53075,77.72.169.133,11113,17,2015-05-22 16:35:57.983839,130799,2,2,126.0,85.0,108.0,18.0,63.0,63.63961030678928,67.0,18.0,42.5,34.64823227814083,1613.162180138992,30.581273557137287,43599.66666666667,75172.28458902478,130401.0,62.0,130799.0,130799.0,0.0,130799.0,130799.0,336.0,336.0,0.0,336.0,336.0,0,0,0,0,0,0,16,16,15.290636778568643,15.290636778568643,18.0,108.0,52.75,43.477005416656745,1890.25,0,0,0,0,0,0,0,0,1.0,52.75,63.0,42.5,0,0,0,0,0,0,0,31,0,21,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0,normal
10.8.8.222-80.239.235.110-53075-11666-17,80.239.235.110,11666,10.8.8.222,53075,17,2015-05-22 16:37:20.728507,119995300,5993,6000,497419.0,498000.0,83.0,83.0,83.0,0.0,83.0,83.0,83.0,0.0,8295.483239760224,99.94558120193041,10006.279186124111,5735.516986180445,24542.0,9.0,1.199953E8,20025.917890520574,6420.196970184857,213746.0,67.0,1.19982348E8,20000.391398566386,2758.7331995177415,27808.0,12432.0,0,0,0,0,0,0,47944,48000,49.94362279189268,50.00195841003772,83.0,83.0,83.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0011680293675955,83.0,83.0,83.0,511,6,58552,461,5,5149,0,41,0,41,0,0,5992,8,0,0,0,0,0,0,0,0,-1,-1,0,normal
10.8.8.222-77.72.169.133-53075-11113-17,10.8.8.222,53075,77.72.169.133,11113,17,2015-05-22 16:38:38.950611,132700,1,1,118.0,18.0,118.0,118.0,118.0,0.0,18.0,18.0,18.0,0.0,1024.8681235870383,15.071590052750564,132700.0,0.0,132700.0,132700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.535795026375282,7.535795026375282,18.0,118.0,68.0,70.71067811865476,5000.0,0,0,0,0,0,0,0,0,1.0,68.0,118.0,18.0,0,0,0,0,0,0,0,59,0,9,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,normal
10.8.8.222-80.239.235.110-53075-11666-17,10.8.8.222,53075,80.239.235.110,11666,17,2015-05-22 16:39:20.742849,119998992,6001,5984,498083.0,496672.0,83.0,83.0,83.0,0.0,83.0,83.0,83.0,0.0,8289.694633434921,99.87583895704724,10013.267022696959,5986.125652352731,24191.0,18.0,1.19998992E8,19999.83200000005,2758.7039197170293,25783.0,15477.0,1.19984391E8,20054.218786561974,5779.665893598539,107519.0,78.0,0,0,0,0,0,0,48008,47872,50.00875340686195,49.86708555018529,83.0,83.0,83.0,0.0,0.0,0,0,0,0,0,0,0,0,0.9971671388101983,83.0,83.0,83.0,352,4,5502,381,4,39461,0,41,0,41,0,0,6000,8,0,0,0,0,0,0,0,0,-1,-1,0,normal
10.8.8.222-10.8.8.223-137-137-17,10.8.8.222,137,10.8.8.223,137,17,2015-05-22 16:37:10.974120,33123390,12,0,600.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,18.114087960199726,0.3622817592039945,3011217.272727273,6723026.519848335,2.3216738E7,749752.0,3.312339E7,3011217.272727273,6723026.519848335,2.3216738E7,749752.0,0,0,0,0,0,0,0,0,0,0,0,96,0,0.3622817592039945,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,0,0,0,0,0,0,1,50,0,0,0,0,11,8,1501465.0,0.0,1501465.0,1501465.0,2.3216738E7,0.0,2.3216738E7,2.3216738E7,-1,-1,0,normal
10.8.8.222-8.8.8.8-49378-53-17,10.8.8.222,49378,8.8.8.8,53,17,2015-05-22 16:36:25.583729,117102,1,1,40.0,108.0,40.0,40.0,40.0,0.0,108.0,108.0,108.0,0.0,1263.855442264009,17.079127598162287,117102.0,0.0,117102.0,117102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8.539563799081144,8.539563799081144,40.0,108.0,74.0,48.08326112068523,2312.0,0,0,0,0,0,0,0,0,1.0,74.0,40.0,108.0,0,0,0,0,0,0,0,20,0,54,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,normal
