Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.15-148.251.190.229-43771-9010-6,10.0.2.15,43771,148.251.190.229,9010,6,27/07/2015 11:30:06 PM,373,2,1,6.0,6.0,6.0,0.0,3.0,4.242640687119285,6.0,6.0,6.0,0.0,32171.581769436994,8042.895442359249,186.5,20.506096654409877,201.0,172.0,172.0,172.0,0.0,172.0,172.0,0,0,0,0,0,0,0,0,0,40,20,5361.930294906166,2680.965147453083,0.0,6.0,4.5,3.0,9.0,2,0,0,0,3,0,0,0,0.0,6.0,3.0,6.0,0,0,0,0,0,0,0,0,0,0,65535,65535,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-5.9.123.81-44722-9001-6,10.0.2.15,44722,5.9.123.81,9001,6,27/07/2015 11:29:41 PM,486,2,1,6.0,6.0,6.0,0.0,3.0,4.242640687119285,6.0,6.0,6.0,0.0,24691.35802469136,6172.83950617284,243.0,26.870057685088806,262.0,224.0,224.0,224.0,0.0,224.0,224.0,0,0,0,0,0,0,0,0,0,40,20,4115.22633744856,2057.61316872428,0.0,6.0,4.5,3.0,9.0,2,0,0,0,3,0,0,0,0.0,6.0,3.0,6.0,0,0,0,0,0,0,0,0,0,0,65535,65535,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,27/07/2015 11:52:40 PM,7546238,147,186,66499.0,52234.0,1460.0,0.0,452.3741496598641,283.2362441710355,1338.0,6.0,280.8279569892472,380.50359585347564,15734.065106348356,44.12794825713157,22729.632530120485,43160.46696032305,583353.0,30.0,7546106.0,51685.65753424655,59790.93669807852,583397.0,166.0,7544254.0,40779.75135135132,54350.01478123486,583407.0,325.0,0,0,0,0,2940,3720,19.4799050864815,24.648043170650066,0.0,1460.0,355.4880239520959,351.06193875316154,123244.48484112856,0,0,0,186,333,0,0,0,1.0,356.55555555555554,452.3741496598639,280.8279569892473,0,0,0,118733,302,15737,0,0,0,0,65535,65535,116,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,27/07/2015 10:52:39 PM,119981872,3614,4581,1835287.0,887205.0,1460.0,0.0,507.8270614277815,163.81483281482826,1420.0,6.0,193.67059593975156,342.1183635191869,22690.86116609349,68.30198481984011,14642.649743714928,17792.061753979917,124955.0,9.0,1.19962361E8,33202.97841129246,18230.482003041234,125120.0,91.0,1.19981748E8,26196.888209607027,17653.376492170293,125163.0,9.0,1,0,0,0,72280,91620,30.121216978511555,38.18076784132857,0.0,1460.0,332.2395070766213,318.71670855302483,101580.34031087375,0,0,0,4573,8195,0,0,0,1.0,332.28004881025015,507.82706142778085,193.67059593975114,0,0,0,2722492,7920,22690,0,0,0,0,65535,65535,3338,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,27/07/2015 10:54:39 PM,119949331,3228,4074,1585681.0,827624.0,1460.0,0.0,491.22707558860037,184.79144816865036,1420.0,6.0,203.14776632302446,338.9383270623839,20119.37023642091,60.875704258825756,16429.16463498152,19651.973352271034,121659.0,9.0,1.19949148E8,37170.48280136358,19738.484282171514,121914.0,69.0,1.19944997E8,29448.808494966932,19414.54971599924,121882.0,15.0,0,0,0,0,64560,81480,26.91136309880711,33.96434116001864,0.0,1460.0,330.4539230453247,315.67977115912527,99653.71791907768,0,0,0,4068,7302,0,0,0,1.0,330.49917830731306,491.22707558859975,203.14776632302406,0,0,0,2413305,6957,20120,0,0,0,0,65535,65535,2883,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,27/07/2015 10:56:39 PM,119947461,2707,3464,1222153.0,836288.0,1460.0,0.0,451.47875877354943,232.1720644849633,1420.0,6.0,241.4226327944568,344.2465401593209,17161.188597397657,51.44752501263866,19440.43128038902,22416.011038275934,118804.0,12.0,1.19947175E8,44326.376570583845,22431.05471033063,121593.0,67.0,1.19947243E8,34636.80132832803,22059.265647312564,118937.0,15.0,1,0,0,0,54140,69280,22.56821426174248,28.879310750896177,0.0,1460.0,333.60077770576675,317.8226116823016,101011.21249655909,0,0,0,3462,6171,0,0,0,1.0,333.65483714146814,451.47875877355006,241.4226327944573,0,0,0,2058441,5674,17161,0,0,0,0,65535,65535,2209,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,27/07/2015 10:58:39 PM,119984190,2694,3442,1198385.0,829466.0,1460.0,0.0,444.8348181143277,226.5390532045918,1420.0,6.0,240.98373038930876,340.6614158637972,16900.985038112103,51.14007103769255,19557.325183374138,22110.685084659566,114313.0,11.0,1.19983958E8,44554.01336799102,22187.83622972343,114527.0,67.0,1.19983863E8,34868.89363557111,21734.32038700993,114556.0,15.0,1,0,0,0,53880,68840,22.45295817723985,28.6871128604527,0.0,1460.0,330.51882027048964,312.8018714276197,97845.01076862111,0,0,0,3440,6136,0,0,0,1.0,330.5726857887875,444.83481811432813,240.98373038930853,0,0,0,2027851,5624,16900,0,0,0,0,65535,65535,2181,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,27/07/2015 11:00:39 PM,119951256,2694,3392,1198327.0,821216.0,1460.0,0.0,444.81328878990286,227.3754508506988,1420.0,6.0,242.10377358490555,352.0018361858033,16836.363931028784,50.73727614823808,19712.613968775666,22806.77649903262,116315.0,9.0,1.19951043E8,44541.79093947279,23052.888591547482,117992.0,54.0,1.19934442E8,35368.45827189626,22406.5921194287,132950.0,15.0,1,0,0,0,53880,67840,22.459122895720242,28.27815325251784,0.0,1460.0,331.86890093642194,319.4670464793229,102059.19378622186,0,0,0,3387,6086,0,0,0,1.0,331.9234308248439,444.8132887899035,242.10377358490567,0,0,0,2019543,5572,16836,0,0,0,0,65535,65535,2179,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,27/07/2015 11:02:39 PM,119998112,3031,3737,1436203.0,855298.0,1460.0,0.0,473.8380072583311,215.69461777969758,1420.0,6.0,228.87289269467462,377.7805573671477,19096.142112635906,56.400887373961346,17732.837594207194,50404.06912965323,3561285.0,6.0,1.19997837E8,39603.24653465341,71537.22254822616,3561285.0,69.0,1.19957415E8,32108.515792291266,65032.33723385835,3561775.0,6.0,1,0,0,0,60620,74740,25.2587307373636,31.142156636597747,0.0,1460.0,338.6089525779278,338.31244954794374,114455.31351912998,0,0,0,3719,6768,0,0,0,1.0,338.65898345153664,473.8380072583306,228.87289269467487,0,0,0,1145479,3163,19858,1515,718101,1868,427649,65535,65535,2589,20,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-198.52.200.39-38894-443-6,10.0.2.15,38894,198.52.200.39,443,6,27/07/2015 11:04:39 PM,119989734,3667,4624,1797276.0,1067534.0,1460.0,0.0,490.1216253067896,183.392608397436,1420.0,6.0,230.86807958477516,397.4237530973304,23875.45921220227,69.09757796446152,14474.03305186973,17940.220438714437,110887.0,6.0,1.19989734E8,32730.423895253683,18519.200459695196,111026.0,50.0,1.19951468E8,25946.672723339838,18025.305825876083,112385.0,6.0,1,0,0,0,73340,92480,30.560947822419543,38.536630142041986,0.0,1460.0,345.65219488663803,345.8881911932023,119638.64080690528,0,0,0,4604,8291,0,0,0,1.0,345.6938849354722,490.1216253067903,230.86807958477507,0,0,0,2864810,7899,23882,0,0,0,0,65535,65535,3274,20,0,0,0,0,0,0,0,0,NeedManualLabel
