,precision,recall,f1-score,support
0,0.4396551724137931,0.5604395604395604,0.49275362318840576,273.0
1,0.4155844155844156,0.2689075630252101,0.32653061224489793,119.0
2,0.43673469387755104,0.44214876033057854,0.4394250513347022,242.0
3,0.8260869565217391,0.6551724137931034,0.7307692307692308,58.0
4,0.3228180862250263,0.6722627737226278,0.43618280843002605,1370.0
5,0.6751824817518248,0.6335616438356164,0.6537102473498233,292.0
6,0.3125,0.07518796992481203,0.1212121212121212,133.0
7,0.1935483870967742,0.12,0.14814814814814814,100.0
8,0.4,0.12698412698412698,0.19277108433734938,126.0
9,0.21705426356589147,0.16231884057971013,0.1857379767827529,345.0
10,0.1590909090909091,0.1,0.12280701754385966,70.0
11,0.42010771992818674,0.553518628030751,0.4776728757336055,1691.0
12,0.5217391304347826,0.16,0.24489795918367344,75.0
13,0.3870967741935484,0.08823529411764706,0.1437125748502994,136.0
14,0.21739130434782608,0.06451612903225806,0.09950248756218905,155.0
15,0.6349206349206349,0.28776978417266186,0.396039603960396,139.0
16,0.2247191011235955,0.18518518518518517,0.20304568527918782,216.0
17,0.3857729138166895,0.30486486486486486,0.34057971014492755,925.0
18,0.9375470278404816,0.8931899641577061,0.9148311306901615,1395.0
19,0.058823529411764705,0.04,0.04761904761904763,25.0
20,0.3709677419354839,0.16666666666666666,0.23,138.0
21,0.2857142857142857,0.2553191489361702,0.2696629213483146,47.0
22,0.16363636363636364,0.0661764705882353,0.09424083769633508,136.0
23,0.45544554455445546,0.33948339483394835,0.3890063424947146,271.0
24,0.33695652173913043,0.1962025316455696,0.24799999999999997,158.0
25,0.3870967741935484,0.15894039735099338,0.22535211267605632,151.0
26,0.125,0.030303030303030304,0.04878048780487805,33.0
27,0.2542372881355932,0.16666666666666666,0.20134228187919465,270.0
28,0.41935483870967744,0.09923664122137404,0.16049382716049382,131.0
29,0.3125,0.25210084033613445,0.27906976744186046,119.0
30,0.3783783783783784,0.1076923076923077,0.16766467065868262,130.0
31,0.23076923076923078,0.04838709677419355,0.07999999999999999,62.0
32,0.5733173076923077,0.6292875989445911,0.6,1516.0
33,0.2698412698412698,0.1440677966101695,0.1878453038674033,118.0
34,0.2753623188405797,0.2923076923076923,0.28358208955223885,65.0
35,0.5621890547263682,0.2634032634032634,0.35873015873015873,429.0
36,0.34415584415584416,0.23766816143497757,0.2811671087533157,446.0
37,0.4166666666666667,0.35714285714285715,0.3846153846153846,42.0
38,0.998961780546363,0.9992211332511196,0.9990914400674931,15407.0
accuracy,0.7633011540974087,0.7633011540974087,0.7633011540974087,0.7633011540974087
macro avg,0.3935108900610508,0.28729582559759953,0.31298958284900846,27554.0
weighted avg,0.7647215567364022,0.7633011540974087,0.7549662243576213,27554.0
Total_training_time(s),209.62988766341005,,,
Input_size,27,,,
