,precision,recall,f1-score,support
0,0.4117647058823529,0.4923547400611621,0.44846796657381616,327.0
1,0.4523809523809524,0.1292517006802721,0.20105820105820107,147.0
2,0.526595744680851,0.2955223880597015,0.37858508604206503,335.0
3,0.6716417910447762,0.6716417910447762,0.6716417910447762,67.0
4,0.8098011648925487,0.9151157512482978,0.8592434736281299,8812.0
5,0.4735376044568245,0.5466237942122186,0.5074626865671642,311.0
6,0.24074074074074073,0.09848484848484848,0.13978494623655913,132.0
7,0.11320754716981132,0.043795620437956206,0.06315789473684211,137.0
8,0.4166666666666667,0.034482758620689655,0.06369426751592357,145.0
9,0.13005780346820808,0.11508951406649616,0.12211668928086837,391.0
10,0.17391304347826086,0.1,0.126984126984127,80.0
11,0.3471223021582734,0.49209586945436,0.40708711242353934,1961.0
12,0.375,0.24,0.2926829268292683,25.0
13,0.17647058823529413,0.05128205128205128,0.07947019867549669,117.0
14,0.25,0.10526315789473684,0.14814814814814814,152.0
15,0.6176470588235294,0.1320754716981132,0.21761658031088082,159.0
16,0.2248062015503876,0.2,0.21167883211678834,290.0
17,0.27714581178903824,0.23163353500432152,0.2523540489642184,1157.0
18,0.8837588267246062,0.9140449438202247,0.8986467826567246,1780.0
19,0.26666666666666666,0.16,0.2,25.0
20,0.2605633802816901,0.20441988950276244,0.22910216718266252,181.0
21,0.19642857142857142,0.1375,0.16176470588235292,80.0
22,0.08695652173913043,0.014492753623188406,0.02484472049689441,138.0
23,0.44907407407407407,0.2747875354107649,0.3409490333919157,353.0
24,0.2872340425531915,0.16363636363636364,0.20849420849420852,165.0
25,0.36585365853658536,0.10714285714285714,0.16574585635359115,140.0
26,0.2631578947368421,0.12195121951219512,0.16666666666666666,41.0
27,0.4819277108433735,0.13468013468013468,0.21052631578947367,297.0
28,0.30392156862745096,0.1751412429378531,0.22222222222222224,177.0
29,0.995904346677236,0.9967603305785124,0.9963321547764598,30250.0
30,0.16666666666666666,0.0625,0.09090909090909091,144.0
31,0.36363636363636365,0.05555555555555555,0.09638554216867468,72.0
32,0.4898785425101215,0.5918937805730259,0.5360759493670886,1431.0
33,0.288135593220339,0.11971830985915492,0.1691542288557214,142.0
34,0.23214285714285715,0.46987951807228917,0.3107569721115538,83.0
35,0.4011299435028249,0.2897959183673469,0.33649289099526064,490.0
36,0.3,0.17964071856287425,0.2247191011235955,501.0
37,0.4186046511627907,0.34615384615384615,0.37894736842105264,52.0
38,0.9997107653149766,0.9992483376698468,0.9994794980047423,17295.0
accuracy,0.8817328161908372,0.8817328161908372,0.8817328161908372,0.8817328161908372
macro avg,0.3894833941914071,0.292657852510482,0.31178078084632727,68582.0
weighted avg,0.8723373908682741,0.8817328161908372,0.8734859205362822,68582.0
Total_training_time(s),372.4745701960055,,,
Input_size,88,,,
