Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
10.0.2.15-195.154.107.23-58167-443-6,10.0.2.15,58167,195.154.107.23,443,6,2016-02-23 17:54:45.667610,119095358,2493,3869,726758.0,3858300.0,1460.0,0.0,291.51945447252274,436.56573729522034,1420.0,0.0,997.2344275006465,567.5635085061044,38499.04880423635,53.41937844462418,18722.74139286276,233305.278313132,1.2303171E7,0.0,1.19095358E8,47791.07463884426,371517.55677352345,1.2303171E7,19.0,1.19095103E8,30789.840486039324,299462.9660089931,1.2343157E7,3.0,814,1900,0,0,0,0,49860,77380,20.932805794160338,32.48657265046384,0.0,1460.0,720.6944357120426,623.8978263448391,389248.497717815,0,0,0,2714,6362,0,0,0,1.5519454472523064,720.6944357120402,291.5194544725231,997.2344275006461,6028,7,209836,13872,10,129755,0,114,0,606,65535,65535,942,20,1.4966079E7,1.6256141871034436E7,3.3136422E7,1801554.0,9195633.333333334,3410052.342205957,1.2303171E7,5547619.0,119095358,NeedManualLabel
195.154.82.180-10.0.2.15-443-40146-6,195.154.82.180,443,10.0.2.15,40146,6,2016-02-23 17:52:57.242956,499379,2,2,543.0,543.0,543.0,0.0,271.5,383.9589821842953,543.0,0.0,271.5,383.9589821842953,2174.7009786154404,8.009948355857976,166459.6666666667,288100.09916925285,499129.0,69.0,499379.0,499379.0,0.0,499379.0,499379.0,499129.0,499129.0,0.0,499129.0,499129.0,1,1,0,0,0,0,40,40,4.004974177928988,4.004974177928988,0.0,543.0,271.5,313.5011961699668,98283.0,0,0,0,2,4,0,0,0,1.0,271.5,271.5,271.5,0,0,0,0,0,0,0,135,0,135,65535,65535,0,20,0,0,0,0,0,0,0,0,499379,NeedManualLabel
10.0.2.15-195.154.107.23-58167-443-6,10.0.2.15,58167,195.154.107.23,443,6,2016-02-23 17:56:58.803240,119176258,1942,2946,622972.0,2733642.0,1460.0,0.0,320.78887744593175,427.146256559041,1420.0,0.0,927.9164969450106,600.2744175679171,28165.123291587155,41.01488066524122,24386.383875588297,251601.72445040577,1.2422666E7,0.0,1.19176138E8,61399.349819680596,396839.3959686143,1.2422666E7,18.0,1.1917609E8,40467.26315789482,323675.43426838645,1.2422952E7,3.0,778,1411,0,0,0,0,38840,58920,16.29519195006106,24.719688715180165,0.0,1460.0,686.7049918166935,614.7267595184533,377888.98886805825,0,0,0,2189,4888,0,0,0,1.516992790937178,686.7049918166939,320.78887744593203,927.9164969450102,6630,7,66873,12061,9,143334,0,127,0,559,65535,65535,838,20,3.62961305E7,3.3508069969631862E7,5.9989914E7,1.2602347E7,8912314.0,4964387.407103519,1.2422666E7,5401962.0,252311888,NeedManualLabel
10.0.2.15-195.154.107.23-58167-443-6,10.0.2.15,58167,195.154.107.23,443,6,2016-02-23 17:58:58.827054,119850407,3328,5631,1004328.0,5682481.0,1460.0,0.0,301.7812499999997,426.8314603054251,1420.0,0.0,1009.1424258568649,569.5228341115965,55792.960302587875,74.7515192000975,13379.147912480461,156259.79067833963,8524279.0,0.0,1.19812264E8,36012.1021941689,255278.90311071987,8524279.0,22.0,1.19850407E8,21287.816518650015,196959.8509558851,8524572.0,3.0,1219,2583,0,0,0,0,66560,112620,27.767949090068587,46.983570110028914,0.0,1460.0,746.3789485433634,623.1811756474723,388354.7776813657,0,0,0,3802,8959,0,0,0,1.6920072115384615,746.3789485433642,301.78125,1009.1424258568638,5625,6,188440,14009,10,200512,0,112,0,634,0,65535,1349,0,1.7069073E7,1.248717466096987E7,2.5711905E7,2752377.0,7036375.0,1288737.1451727462,8524279.0,6271217.0,373009851,NeedManualLabel
195.154.82.180-10.0.2.15-443-40146-6,195.154.82.180,443,10.0.2.15,40146,6,2016-02-23 17:57:57.231959,66115336,544,201,678402.0,28228.0,1420.0,0.0,1247.0625000000007,355.67735258749093,1460.0,0.0,140.43781094527358,330.3393064156673,10687.837992685994,11.268187459563089,88864.69892473119,2236352.860579987,6.1001252E7,1.0,6.6115336E7,121759.36648250453,2617648.448412781,6.1001435E7,3.0,6.6115108E7,330575.54000000015,4311961.692961379,6.1001448E7,21.0,212,34,0,0,0,0,10880,4020,8.228045608056805,3.040141851506283,0.0,1460.0,948.4966442953017,602.6995322141848,363246.72613119724,0,0,0,246,745,0,0,0,0.3694852941176471,948.496644295302,1247.0625,140.43781094527364,26050,19,253831,5770,6,64319,0,910,0,37,65535,65535,508,20,513392.0,0.0,513392.0,513392.0,6.1001252E7,0.0,6.1001252E7,6.1001252E7,366104339,NeedManualLabel
10.0.2.15-195.154.107.23-58167-443-6,10.0.2.15,58167,195.154.107.23,443,6,2016-02-23 18:00:59.260277,118358487,3568,6338,1081305.0,6345694.0,1460.0,0.0,303.05633408071645,415.000489992263,1420.0,0.0,1001.2139476175465,570.749365789678,62750.03329503528,83.6948853528349,11949.36769308424,91276.15462072894,4130183.0,0.0,1.18321586E8,33171.17633865985,150960.4516449766,4130363.0,20.0,1.18358487E8,18677.368944295453,114288.46030658371,4130333.0,3.0,1391,3089,0,0,0,0,71360,126760,30.14570471824298,53.54918063459193,0.0,1460.0,749.7475267514648,618.6856478858956,382771.9308999904,0,0,0,4480,9906,0,0,0,1.7763452914798206,749.7475267514637,303.0563340807175,1001.2139476175449,4861,6,111114,14217,10,187969,0,109,0,640,0,65535,1505,0,0,0,0,0,0,0,0,0,491951154,NeedManualLabel
195.154.82.180-10.0.2.15-443-40146-6,195.154.82.180,443,10.0.2.15,40146,6,2016-02-23 18:01:31.743009,134,1,1,0.0,543.0,0.0,0.0,0.0,0.0,543.0,543.0,543.0,0.0,4052238.805970149,14925.373134328358,134.0,0.0,134.0,134.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,20,7462.686567164179,7462.686567164179,0.0,543.0,271.5,383.9589821842953,147424.5,0,0,0,1,2,0,0,0,1.0,271.5,0.0,543.0,0,0,0,0,0,0,0,0,0,271,0,65535,0,0,0,0,0,0,0,0,0,0,514500187,NeedManualLabel
10.0.2.15-195.154.107.23-58167-443-6,10.0.2.15,58167,195.154.107.23,443,6,2016-02-23 18:02:59.549594,119813521,2250,4083,429433.0,4440535.0,1460.0,0.0,190.85911111111105,336.7693611960318,1420.0,0.0,1087.5667401420503,508.11356510376436,40646.23057025426,52.85713955439137,18921.9079279849,197678.56255499602,9278339.0,-31.0,1.19813437E8,53274.09381947526,329738.2614309963,9278505.0,16.0,1.19813388E8,29351.638412542892,246316.59351203445,9278486.0,3.0,609,2036,0,0,0,0,45000,81660,18.779182693412373,34.077956860978986,0.0,1460.0,768.9827885678193,625.2445238814233,390930.7146437078,0,0,0,2645,6333,0,0,0,1.8146666666666667,768.9827885678194,190.8591111111111,1087.5667401420524,3859,4,64944,16065,12,168285,0,67,0,701,65535,65535,640,20,2.0195063333333336E7,2.796132571022215E7,5.2109027E7,166.0,7991936.0,1352657.6642325285,9278339.0,6581559.0,613695505,NeedManualLabel
195.154.82.180-10.0.2.15-443-40146-6,195.154.82.180,443,10.0.2.15,40146,6,2016-02-23 18:04:03.193667,39431,1,1,543.0,0.0,543.0,543.0,543.0,0.0,0.0,0.0,0.0,0.0,13770.890923385154,50.72151352996373,39431.0,0.0,39431.0,39431.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,20,25.360756764981865,25.360756764981865,0.0,543.0,271.5,383.9589821842953,147424.5,0,0,0,1,2,0,0,0,1.0,271.5,543.0,0.0,0,0,0,0,0,0,0,271,0,0,65535,65535,0,20,0,0,0,0,0,0,0,0,665990142,NeedManualLabel
10.0.2.15-195.154.107.23-58167-443-6,10.0.2.15,58167,195.154.107.23,443,6,2016-02-23 18:04:59.627808,119990118,1948,3051,689318.0,2706280.0,1460.0,0.0,353.8593429158105,432.32435740438586,1420.0,0.0,887.0140937397575,611.10672631615,28298.980421037675,41.66176417961353,24007.626650660233,196948.09638754447,8390665.0,0.0,1.19952837E8,61609.05855161779,312528.23464608873,8390703.0,18.0,1.1999011E8,39341.019672131246,251772.74149721544,8390703.0,3.0,869,1448,0,0,0,0,38960,61020,16.234670258429116,25.42709392118441,0.0,1460.0,679.2554510902195,606.8966874134913,368323.589193469,0,0,0,2317,4999,0,0,0,1.5662217659137576,679.255451090218,353.8593429158111,887.0140937397574,4785,6,179781,14038,10,127479,0,137,0,541,0,65535,961,0,4.606737E7,0.0,4.606737E7,4.606737E7,8390665.0,0.0,8390665.0,8390665.0,733950316,NeedManualLabel
