Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.4-192.168.1.5-49252-5357-6,192.168.1.4,49252,192.168.1.5,5357,6,01/01/1970 08:00:17 AM,13849,6,11,952.0,13081.0,733.0,0.0,158.66666666666669,294.686047628093,1460.0,0.0,1189.1818181818182,588.2103056189712,1013286.1578453318,1227.525453101307,865.5624999999999,2609.3856229324683,10544.0,12.0,13645.0,2729.0,4594.5530250504235,10889.0,185.0,13567.0,1356.7000000000003,3287.861211250324,10544.0,12.0,0,0,0,0,132,232,433.2442775651672,794.2811755361398,0.0,1460.0,779.6111111111111,713.7542944252298,509445.19281045755,1,2,0,3,16,0,0,0,1.0,825.4705882352941,158.66666666666666,1189.1818181818182,0,0,0,14033,11,1185119,0,0,0,0,8192,256,2,20,0,0,0,0,0,0,0,0,Cerber
192.168.1.4-192.168.1.5-49253-5357-6,192.168.1.4,49253,192.168.1.5,5357,6,01/01/1970 08:00:19 AM,117701,6,11,952.0,13081.0,733.0,0.0,158.66666666666669,294.686047628093,1460.0,0.0,1189.1818181818182,588.2103056189712,119225.83495467328,144.4337771131936,7356.312499999997,28725.86803032823,115076.0,11.0,117450.0,23490.0,51691.298527895386,115958.0,230.0,117284.0,11728.400000000003,36314.30477618672,115076.0,11.0,0,0,0,0,132,232,50.97662721642127,93.45714989677234,0.0,1460.0,779.6111111111111,713.7542944252298,509445.19281045755,1,2,0,3,16,0,0,0,1.0,825.4705882352941,158.66666666666666,1189.1818181818182,0,0,0,14033,11,120056,0,0,0,0,8192,256,2,20,0,0,0,0,0,0,0,0,Cerber
192.168.1.5-192.168.1.4-49252-2869-6,192.168.1.5,49252,192.168.1.4,2869,6,01/01/1970 08:00:21 AM,3848,4,6,308.0,5895.0,308.0,0.0,77.0,154.0,1460.0,0.0,982.5,681.1489558092268,1612006.237006237,2598.7525987525987,427.5555555555555,564.4984745575294,1470.0,0.0,3740.0,1246.6666666666667,797.4317107648362,1998.0,410.0,3613.0,722.6,1270.7705536405854,2977.0,0.0,0,0,0,0,88,128,1039.5010395010395,1559.2515592515592,0.0,1460.0,563.9090909090909,686.1918761608089,470859.29090909084,1,2,0,3,9,0,0,0,1.0,620.3,77.0,982.5,0,0,0,6203,6,2945394,0,0,0,0,8192,64240,1,20,0,0,0,0,0,0,0,0,Cerber
192.168.1.4-192.168.1.5-49256-5357-6,192.168.1.4,49256,192.168.1.5,5357,6,01/01/1970 08:00:22 AM,6241,6,11,952.0,13081.0,733.0,0.0,158.66666666666669,294.686047628093,1460.0,0.0,1189.1818181818182,588.2103056189712,2248517.8657266465,2723.922448325589,390.0625,1012.9636037390485,4170.0,14.0,5970.0,1194.0,1900.608981353082,4586.0,193.0,5911.0,591.1,1284.7734300905613,4170.0,14.0,0,0,0,0,132,232,961.3843935266784,1762.5380547989105,0.0,1460.0,779.6111111111111,713.7542944252298,509445.19281045755,1,2,0,3,16,0,0,0,1.0,825.4705882352941,158.66666666666666,1189.1818181818182,0,0,0,14033,11,2558432,0,0,0,0,8192,256,2,20,0,0,0,0,0,0,0,0,Cerber
192.168.1.5-192.168.1.4-49251-2869-6,192.168.1.5,49251,192.168.1.4,2869,6,01/01/1970 08:00:18 AM,59994262,6,6,235.0,5876.0,235.0,0.0,39.166666666666664,95.93834825900781,1460.0,0.0,979.3333333333334,685.4113120358218,101.85974118658214,0.2000191284959885,5454023.818181818,1.808771417200274E7,5.9990534E7,0.0,5.9994262E7,1.19988524E7,2.6828165617683467E7,5.9990534E7,323.0,3152.0,630.4,1011.2038864640504,2408.0,0.0,0,0,0,0,128,128,0.10000956424799425,0.10000956424799425,0.0,1460.0,470.07692307692304,663.7074482956153,440507.57692307694,0,2,1,3,11,0,0,0,1.0,509.25,39.166666666666664,979.3333333333334,0,0,0,6111,6,2354913,6,235,6,5876,8192,64240,1,20,3728.0,0.0,3728.0,3728.0,5.9990534E7,0.0,5.9990534E7,5.9990534E7,Cerber
192.168.1.5-192.168.1.4-49253-2869-6,192.168.1.5,49253,192.168.1.4,2869,6,01/01/1970 08:00:21 AM,67157862,6,6,191.0,5615.0,191.0,0.0,31.833333333333336,77.97542347859783,1460.0,0.0,935.8333333333333,673.7852526337057,86.45302019888602,0.17868347268112855,6105260.181818182,2.024816509216554E7,6.7155775E7,0.0,6.7157862E7,1.34315724E7,3.003274226483675E7,6.7155775E7,275.0,1723.0,344.6,536.109876797658,1283.0,0.0,0,0,0,0,132,132,0.08934173634056428,0.08934173634056428,0.0,1460.0,446.61538461538464,643.4327909038025,414005.75641025644,0,2,1,3,11,0,0,0,1.0,483.8333333333333,31.833333333333332,935.8333333333334,0,0,0,5806,6,4667202,6,191,6,5615,8192,256,1,20,2087.0,0.0,2087.0,2087.0,6.7155775E7,0.0,6.7155775E7,6.7155775E7,Cerber
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,01/01/1970 08:00:20 AM,97500247,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.16410214837712153,6500016.466666667,8970303.231568301,2.3499819E7,237.0,9.7500247E7,6500016.466666667,8970303.231568301,2.3499819E7,237.0,0,0,0,0,0,0,0,0,0,0,0,0.16410214837712153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,744152.0,1652599.9543865721,3700376.0,237.0,1.5629872500000002E7,7494601.93148943,2.3499819E7,5944726.0,Cerber
134.221.96.0-0.0.0.104-0-0-0,134.221.96.0,0,0.0.0.104,0,0,01/01/1970 08:00:22 AM,118433209,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2110894419824426,4934717.041666666,2316482.7774967556,7547425.0,2456947.0,1.18433209E8,4934717.041666666,2316482.7774967556,7547425.0,2456947.0,0,0,0,0,0,0,0,0,0,0,0,0.2110894419824426,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2701286.4166666665,163977.43538861925,2976815.0,2456947.0,7168147.666666666,556552.3246745144,7547425.0,5457482.0,Cerber
134.221.96.0-0.0.0.28-0-0-0,134.221.96.0,0,0.0.0.28,0,0,01/01/1970 08:00:21 AM,119437849,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2595492154250032,3981261.6333333333,2756508.623963373,7546868.0,400.0,1.19437849E8,3981261.6333333333,2756508.623963373,7546868.0,400.0,0,0,0,0,0,0,0,0,0,0,0,0.2595492154250032,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3545453.090909091,2773623.5756215537,1.1898732E7,2457274.0,7312533.181818182,153197.1260747523,7546868.0,7135293.0,Cerber
134.221.96.0-0.0.0.136-0-0-0,134.221.96.0,0,0.0.0.136,0,0,01/01/1970 08:00:22 AM,118427518,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.41375518821563073,2467239.9583333326,2969671.761605026,7546592.0,134.0,1.18427518E8,2467239.9583333326,2969671.761605026,7546592.0,134.0,0,0,0,0,0,0,0,0,0,0,0,0.41375518821563073,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2711190.1666666665,166877.49392665995,2971911.0,2457544.0,7157758.5,554906.5177541988,7546592.0,5457777.0,Cerber
