,precision,recall,f1-score,support
0,0.6345381526104418,0.5917602996254682,0.6124031007751939,267.0
1,0.31868131868131866,0.23577235772357724,0.27102803738317754,123.0
2,0.6460176991150443,0.553030303030303,0.5959183673469387,264.0
3,0.5066666666666667,0.7169811320754716,0.59375,53.0
4,0.3965201465201465,0.6311953352769679,0.4870641169853768,1372.0
5,0.7532467532467533,0.6444444444444445,0.6946107784431139,270.0
6,0.3783783783783784,0.23529411764705882,0.2901554404145078,119.0
7,0.3783783783783784,0.23728813559322035,0.2916666666666667,118.0
8,0.4666666666666667,0.21052631578947367,0.29015544041450775,133.0
9,0.3151750972762646,0.24397590361445784,0.27504244482173174,332.0
10,0.22580645161290322,0.22580645161290322,0.22580645161290322,62.0
11,0.5624249699879952,0.5665054413542926,0.5644578313253011,1654.0
12,0.38461538461538464,0.45454545454545453,0.41666666666666663,66.0
13,0.34545454545454546,0.3486238532110092,0.34703196347031967,109.0
14,0.2719298245614035,0.23484848484848486,0.2520325203252033,132.0
15,0.4,0.4065040650406504,0.4032258064516129,123.0
16,0.415929203539823,0.22705314009661837,0.29375,207.0
17,0.3800383877159309,0.4208289054197662,0.3993948562783662,941.0
18,0.9309352517985612,0.9004871259568545,0.9154580827732578,1437.0
19,0.14285714285714285,0.16666666666666666,0.15384615384615383,18.0
20,0.33793103448275863,0.30246913580246915,0.31921824104234525,162.0
21,0.36363636363636365,0.3018867924528302,0.32989690721649484,53.0
22,0.3185840707964602,0.2465753424657534,0.277992277992278,146.0
23,0.6331658291457286,0.44680851063829785,0.5239085239085238,282.0
24,0.3949579831932773,0.3219178082191781,0.3547169811320755,146.0
25,0.24074074074074073,0.16883116883116883,0.1984732824427481,154.0
26,0.125,0.07692307692307693,0.09523809523809525,39.0
27,0.3469387755102041,0.2328767123287671,0.2786885245901639,292.0
28,0.22448979591836735,0.16923076923076924,0.1929824561403509,130.0
29,0.3411764705882353,0.21804511278195488,0.26605504587155965,133.0
30,0.23931623931623933,0.23529411764705882,0.23728813559322035,119.0
31,0.24561403508771928,0.19718309859154928,0.21875,71.0
32,0.6502242152466368,0.666010498687664,0.6580226904376014,1524.0
33,0.3761467889908257,0.3360655737704918,0.354978354978355,122.0
34,0.3333333333333333,0.3125,0.3225806451612903,64.0
35,0.5592705167173252,0.4433734939759036,0.49462365591397844,415.0
36,0.28256513026052105,0.32339449541284404,0.30160427807486634,436.0
37,0.3793103448275862,0.22916666666666666,0.28571428571428575,48.0
38,0.9998774900154362,0.9999264904069981,0.9999019896108987,40811.0
accuracy,0.889568814097116,0.889568814097116,0.889568814097116,0.889568814097116
macro avg,0.4165779378843975,0.3712978666258099,0.3867717717194905,52947.0
weighted avg,0.8904069288504685,0.889568814097116,0.8885203204242884,52947.0
Total_training_time(s),362.79931983014103,,,
Input_size,76,,,
