Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
131.202.240.242-131.202.243.255-137-137-17,131.202.240.242,137,131.202.243.255,137,17,2015-04-29 16:43:07.134464,118296669,118,0,5900.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,49.87460805003732,0.9974921610007464,1011082.641025641,1730917.4327412797,1.2037392E7,57.0,1.18296669E8,1011082.641025641,1730917.4327412797,1.2037392E7,57.0,0,0,0,0,0,0,0,0,0,0,0,944,0,0.9974921610007464,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,427,8,147,0,0,0,1,50,0,0,0,0,117,8,1.5042588000000002E7,1.786623498480076E7,4.4842886E7,1501496.0,7686812.0,2803584.3314048,1.2037392E7,5055562.0,-1,-1,0,0
131.202.240.242-178.237.19.227-31776-443-6,131.202.240.242,31776,178.237.19.227,443,6,2015-04-29 16:43:21.999987,119994188,5,4,30.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.4500217960556557,0.07500363267594261,1.49992735E7,1.5848820554706262E7,2.9826614E7,172737.0,1.19994188E8,2.9998547E7,1306.6233836368713,2.999994E7,2.9997202E7,8.9993829E7,2.9997943E7,3740.021256624085,3.0000858E7,2.9993726E7,5,0,0,0,0,0,100,80,0.04166868481996812,0.03333494785597449,6.0,6.0,6.0,0.0,0.0,0,0,0,5,9,0,0,0,0.8,6.0,6.0,6.0,0,0,0,0,0,0,0,3,0,2,64800,16384,4,20,174059.5,1813.9247503686609,176706.0,172737.0,2.98244875E7,2568.373090758345,2.9826614E7,2.9820989E7,-1,-1,119994188,0
131.202.240.242-178.237.18.202-31773-443-6,131.202.240.242,31773,178.237.18.202,443,6,2015-04-29 16:43:22.000831,119994387,5,4,30.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.45002104973460133,0.07500350828910023,1.4999298375E7,1.584920124892891E7,2.9827354E7,172005.0,1.19994387E8,2.999859675E7,1463.752113576876,3.0000044E7,2.9996843E7,8.999628E7,2.999876E7,2538.0782099848698,3.0000945E7,2.9995976E7,5,0,0,0,0,0,100,80,0.04166861571616679,0.033334892572933435,6.0,6.0,6.0,0.0,0.0,0,0,0,5,9,0,0,0,0.8,6.0,6.0,6.0,0,0,0,0,0,0,0,3,0,2,64319,16384,4,20,173728.25,1812.2272438448044,176107.0,172005.0,2.98248685E7,2273.0673109258214,2.9827354E7,2.9821865E7,-1,-1,119994387,0
131.202.240.242-205.188.12.43-31783-443-6,131.202.240.242,31783,205.188.12.43,443,6,2015-04-29 16:43:23.191549,96254734,44,44,2744.0,5836.0,202.0,0.0,62.36363636363637,75.29943046484355,394.0,6.0,132.63636363636363,110.0255976366707,89.13847291916053,0.9142407478888259,1106376.252873563,3479131.42190769,2.9818677E7,26.0,9.6254734E7,2238482.186046512,4724669.363524355,2.9839736E7,12427.0,9.6170172E7,2236515.627906977,4729757.865306189,2.9851357E7,34.0,19,32,0,0,0,0,880,880,0.45712037394441296,0.45712037394441296,0.0,394.0,97.5,100.17192118105478,10034.413793103451,0,0,0,51,88,0,0,0,1.0,97.5,62.36363636363637,132.63636363636363,0,0,0,0,0,0,0,31,0,66,64518,16384,18,20,4223809.0,4262324.663143811,9278209.0,30629.0,9691108.0,9881490.644956155,2.9818677E7,5152485.0,-1,-1,96254734,0
131.202.240.242-131.202.240.45-51434-161-17,131.202.240.242,51434,131.202.240.45,161,17,2015-04-29 16:43:31.144355,90056158,16,16,1264.0,1504.0,79.0,79.0,79.0,0.0,94.0,94.0,94.0,0.0,30.736376739500702,0.35533383513873645,2905037.3548387093,9008225.058375308,2.9979952E7,35.0,9.0026341E7,6001756.066666666,1.2424693862452492E7,3.00103E7,35.0,9.0047694E7,6003179.599999999,1.2412385411298204E7,2.9988095E7,7020.0,0,0,0,0,0,0,128,128,0.17766691756936823,0.17766691756936823,79.0,94.0,86.5,7.620007620011428,58.064516129032235,0,0,0,0,0,0,0,0,1.0,86.5,79.0,94.0,316,4,1792907,376,4,16873,0,39,0,47,0,0,15,8,30617.666666666668,180.8986825085615,30825.0,30492.0,2.9978098333333332E7,1654.285444937884,2.9979952E7,2.9976772E7,-1,-1,0,0
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2015-04-29 16:43:26.818942,99003157,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07070481600904908,1.6500526166666668E7,1.6094742771672536E7,3.9003937E7,1105.0,9.9003157E7,1.6500526166666668E7,1.6094742771672536E7,3.9003937E7,1105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07070481600904908,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1281.5,249.60869375885127,1458.0,1105.0,2.47501485E7,1.2629707051995004E7,3.9003937E7,9348812.0,-1,-1,0,0
131.202.240.242-131.202.243.255-137-137-17,131.202.240.242,137,131.202.243.255,137,17,2015-04-29 16:45:12.438183,114597917,48,0,2400.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,20.94278903865242,0.41885578077304847,2438253.553191489,4798370.92525958,2.5107849E7,60.0,1.14597917E8,2438253.553191489,4798370.92525958,2.5107849E7,60.0,0,0,0,0,0,0,0,0,0,0,0,384,0,0.41885578077304847,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,525,10,143,0,0,0,1,50,0,0,0,0,47,8,3488522.5714285714,2788971.7396372007,7662335.0,1505236.0,1.2170481142857144E7,6560726.370929579,2.5107849E7,5127197.0,-1,-1,0,0
131.202.240.242-178.237.19.227-31776-443-6,131.202.240.242,31776,178.237.19.227,443,6,2015-04-29 16:45:22.166484,119827959,4,4,24.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.40057429335001854,0.0667623822250031,1.7118279857142854E7,1.5851164046451295E7,2.9838289E7,172338.0,8.998967E7,2.9996556666666668E7,8478.989346221242,3.0002928E7,2.9986933E7,9.0013364E7,3.0004454666666668E7,5965.397919110957,3.0011163E7,2.9999746E7,4,0,0,0,0,0,80,80,0.03338119111250155,0.03338119111250155,6.0,6.0,6.0,0.0,0.0,0,0,0,4,8,0,0,0,1.0,6.0,6.0,6.0,0,0,0,0,0,0,0,3,0,3,0,16384,4,0,172674.33333333334,292.97155720877294,172874.0,172338.0,2.9827484E7,9833.758793055142,2.9838289E7,2.9814595E7,-1,-1,239994456,0
131.202.240.242-178.237.18.202-31773-443-6,131.202.240.242,31773,178.237.18.202,443,6,2015-04-29 16:45:22.167493,119827755,4,4,24.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,0.40057497530517866,0.06676249588419644,1.7118250714285713E7,1.5851460440462824E7,2.9837856E7,172028.0,8.9989899E7,2.9996633E7,8585.352409773288,3.0002879E7,2.9986843E7,9.001345E7,3.0004483333333332E7,4832.351946343864,3.0009884E7,3.0000568E7,4,0,0,0,0,0,80,80,0.03338124794209822,0.03338124794209822,6.0,6.0,6.0,0.0,0.0,0,0,0,4,8,0,0,0,1.0,6.0,6.0,6.0,0,0,0,0,0,0,0,3,0,3,0,16384,4,0,172328.33333333334,266.8151669851872,172538.0,172028.0,2.98276925E7,9838.518469092116,2.9837856E7,2.9814305E7,-1,-1,239994417,0
131.202.240.242-131.202.240.45-51434-161-17,131.202.240.242,51434,131.202.240.45,161,17,2015-04-29 16:45:31.172901,90063967,16,16,1264.0,1504.0,79.0,79.0,79.0,0.0,94.0,94.0,94.0,0.0,30.73371174067871,0.3553030259038001,2905289.2580645164,9009109.628398124,2.9982902E7,51.0,9.0033142E7,6002209.466666666,1.2425621137160122E7,3.0012628E7,51.0,9.0055923E7,6003728.199999999,1.2413600858745053E7,2.9990982E7,6978.0,0,0,0,0,0,0,128,128,0.17765151295190004,0.17765151295190004,79.0,94.0,86.5,7.620007620011428,58.064516129032235,0,0,0,0,0,0,0,0,1.0,86.5,79.0,94.0,316,4,1639429,376,4,16961,0,39,0,47,0,0,15,8,29974.666666666668,86.39637338067688,30074.0,29917.0,2.9981008666666668E7,2992.24703748426,2.9982902E7,2.9977559E7,-1,-1,0,0
131.202.240.242-224.0.0.252-49473-5355-17,131.202.240.242,49473,224.0.0.252,5355,17,2015-04-29 16:43:09.640969,420481,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0,0,0,0,104.64206468306534,4.756457485593879,420481.0,0.0,420481.0,420481.0,420481.0,420481.0,0.0,420481.0,420481.0,0,0,0,0,0,0,0,0,0,0,0,16,0,4.756457485593879,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,22.0,22.0,0.0,0,0,0,0,0,0,1,22,0,0,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0,0
131.202.240.242-205.188.12.43-31783-443-6,131.202.240.242,31783,205.188.12.43,443,6,2015-04-29 16:45:29.996690,95617452,26,28,1714.0,4090.0,234.0,0.0,65.92307692307693,74.66722069391525,500.0,6.0,146.0714285714286,147.52524669594155,60.700216106992684,0.5647504599892497,1804102.867924528,4550898.320030454,2.4972367E7,52.0,9.5617452E7,3824698.0799999996,6085844.142499795,2.4979527E7,17395.0,9.5536951E7,3538405.592592592,5939231.402104461,2.4990674E7,147.0,13,18,0,0,0,0,520,560,0.27191688814297205,0.2928335718462776,0.0,500.0,107.4814814814815,123.89903691597928,15350.971348707195,0,0,0,31,54,0,0,0,1.0769230769230769,107.48148148148148,65.92307692307692,146.07142857142858,0,0,0,0,0,0,0,31,0,75,64678,16384,12,20,4530268.0,2773452.8658868535,9334830.0,2889197.0,1.42146642E7,6410569.177305374,2.4972367E7,9294694.0,-1,-1,222422593,0
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2015-04-29 16:46:05.828041,119998118,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.05833424820879274,1.9999686333333332E7,1.2517512226529785E7,3.0401832E7,1600.0,1.19998118E8,1.9999686333333332E7,1.2517512226529785E7,3.0401832E7,1600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05833424820879274,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1600.0,0.0,1600.0,1600.0,2.39993036E7,8711090.823083943,3.0401832E7,1.0487555E7,-1,-1,0,0
131.202.240.242-131.202.243.255-137-137-17,131.202.240.242,137,131.202.243.255,137,17,2015-04-29 16:47:13.586314,119265270,71,0,3550.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,29.76558054159438,0.5953116108318875,1703789.5714285714,2817288.1224897946,1.8010164E7,62399.0,1.1926527E8,1703789.5714285714,2817288.1224897946,1.8010164E7,62399.0,0,0,0,0,0,0,0,0,0,0,0,568,0,0.5953116108318875,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,360,7,115,0,0,0,1,50,0,0,0,0,70,8,1.0617589333333332E7,1.1427649018955171E7,3.0410787E7,1509072.0,9133938.333333334,4907556.017950714,1.8010164E7,5002283.0,-1,-1,0,0
