Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
131.202.240.150-131.202.244.5-54561-53-17,131.202.240.150,54561,131.202.244.5,53,17,2015-04-02 12:20:37.122565,440,1,1,45.0,188.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,0.0,529545.4545454545,4545.454545454545,440.0,0.0,440.0,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2272.7272727272725,2272.7272727272725,45.0,188.0,116.5,101.1162697096763,10224.5,0,0,0,0,0,0,0,0,1.0,116.5,45.0,188.0,0,0,0,0,0,0,0,22,0,94,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
131.202.240.150-131.202.244.5-35695-53-17,131.202.240.150,35695,131.202.244.5,53,17,2015-04-02 12:20:37.115898,499,1,1,35.0,163.0,35.0,35.0,35.0,0.0,163.0,163.0,163.0,0.0,396793.5871743487,4008.0160320641285,499.0,0.0,499.0,499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2004.0080160320642,2004.0080160320642,35.0,163.0,99.0,90.50966799187809,8192.0,0,0,0,0,0,0,0,0,1.0,99.0,35.0,163.0,0,0,0,0,0,0,0,17,0,81,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
131.202.240.150-131.202.244.5-48856-53-17,131.202.240.150,48856,131.202.244.5,53,17,2015-04-02 12:20:37.037199,355,1,1,35.0,85.0,35.0,35.0,35.0,0.0,85.0,85.0,85.0,0.0,338028.1690140845,5633.802816901409,355.0,0.0,355.0,355.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2816.9014084507044,2816.9014084507044,35.0,85.0,60.0,35.35533905932738,1250.0,0,0,0,0,0,0,0,0,1.0,60.0,35.0,85.0,0,0,0,0,0,0,0,17,0,42,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
131.202.240.150-131.202.244.5-8724-53-17,131.202.240.150,8724,131.202.244.5,53,17,2015-04-02 12:20:37.121682,301,1,1,35.0,85.0,35.0,35.0,35.0,0.0,85.0,85.0,85.0,0.0,398671.09634551493,6644.518272425249,301.0,0.0,301.0,301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3322.2591362126245,3322.2591362126245,35.0,85.0,60.0,35.35533905932738,1250.0,0,0,0,0,0,0,0,0,1.0,60.0,35.0,85.0,0,0,0,0,0,0,0,17,0,42,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
131.202.240.150-131.202.244.5-12221-53-17,131.202.240.150,12221,131.202.244.5,53,17,2015-04-02 12:20:37.037120,474,1,1,35.0,163.0,35.0,35.0,35.0,0.0,163.0,163.0,163.0,0.0,417721.5189873418,4219.409282700422,474.0,0.0,474.0,474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2109.704641350211,2109.704641350211,35.0,163.0,99.0,90.50966799187809,8192.0,0,0,0,0,0,0,0,0,1.0,99.0,35.0,163.0,0,0,0,0,0,0,0,17,0,81,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
131.202.240.150-131.202.244.5-47826-53-17,131.202.240.150,47826,131.202.244.5,53,17,2015-04-02 12:20:37.119049,476,1,1,35.0,85.0,35.0,35.0,35.0,0.0,85.0,85.0,85.0,0.0,252100.84033613445,4201.680672268907,476.0,0.0,476.0,476.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2100.8403361344535,2100.8403361344535,35.0,85.0,60.0,35.35533905932738,1250.0,0,0,0,0,0,0,0,0,1.0,60.0,35.0,85.0,0,0,0,0,0,0,0,17,0,42,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
131.202.240.150-131.202.244.5-37511-53-17,131.202.240.150,37511,131.202.244.5,53,17,2015-04-02 12:20:37.124108,354,1,1,35.0,85.0,35.0,35.0,35.0,0.0,85.0,85.0,85.0,0.0,338983.05084745766,5649.717514124294,354.0,0.0,354.0,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2824.858757062147,2824.858757062147,35.0,85.0,60.0,35.35533905932738,1250.0,0,0,0,0,0,0,0,0,1.0,60.0,35.0,85.0,0,0,0,0,0,0,0,17,0,42,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
131.202.240.150-131.202.244.5-25727-53-17,131.202.240.150,25727,131.202.244.5,53,17,2015-04-02 12:20:37.125129,446,1,1,45.0,188.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,0.0,522421.52466367715,4484.304932735426,446.0,0.0,446.0,446.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2242.152466367713,2242.152466367713,45.0,188.0,116.5,101.1162697096763,10224.5,0,0,0,0,0,0,0,0,1.0,116.5,45.0,188.0,0,0,0,0,0,0,0,22,0,94,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
131.202.240.150-131.202.244.5-29132-53-17,131.202.240.150,29132,131.202.244.5,53,17,2015-04-02 12:20:37.121623,396,1,1,35.0,163.0,35.0,35.0,35.0,0.0,163.0,163.0,163.0,0.0,500000.00000000006,5050.505050505051,396.0,0.0,396.0,396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2525.2525252525256,2525.2525252525256,35.0,163.0,99.0,90.50966799187809,8192.0,0,0,0,0,0,0,0,0,1.0,99.0,35.0,163.0,0,0,0,0,0,0,0,17,0,81,0,0,0,8,0,0,0,0,0,0,0,0,0,NeedManualLabel
131.202.240.150-131.202.240.72-44486-22-6,131.202.240.150,44486,131.202.240.72,22,6,2015-04-02 12:20:37.037859,4784077,76,62,4865.0,75925.0,1448.0,0.0,64.01315789473685,178.0517148412076,7696.0,0.0,1224.5967741935483,1863.2569533179753,16887.270000043896,28.84568956561527,34920.270072992724,388577.2165352742,4549295.0,6.0,4784077.0,63787.69333333334,525032.7529384567,4549295.0,6.0,4783791.0,78422.80327868856,592322.3203572194,4628460.0,33.0,49,46,0,0,0,0,2440,1992,15.88603193468667,12.9596576309286,0.0,7696.0,585.4347826086957,1377.9935003317403,1898866.0869565222,2,2,0,95,137,0,0,0,0.8157894736842105,585.4347826086956,64.01315789473684,1224.5967741935483,0,0,0,0,0,0,0,35,0,550,29200,227,50,32,0,0,0,0,0,0,0,0,4784077,NeedManualLabel
