Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
54.84.145.193-131.202.240.150-80-44224-6,54.84.145.193,80,131.202.240.150,44224,6,02/04/2015 12:09:06 AM,387,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5167.958656330749,387.0,0.0,387.0,387.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2583.9793281653747,2583.9793281653747,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,149,238,0,32,0,0,0,0,0,0,0,0,normal
131.202.240.150-72.21.91.8-38996-80-6,131.202.240.150,38996,72.21.91.8,80,6,02/04/2015 12:09:06 AM,43167,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.331688558389516,43167.0,0.0,43167.0,43167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,23.165844279194758,23.165844279194758,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,229,29,0,32,0,0,0,0,0,0,0,0,normal
131.202.240.150-72.21.91.29-58631-80-6,131.202.240.150,58631,72.21.91.29,80,6,02/04/2015 12:09:06 AM,43947,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.509363551550734,43947.0,0.0,43947.0,43947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,22.754681775775367,22.754681775775367,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,229,29,0,32,0,0,0,0,0,0,0,0,normal
131.202.240.150-23.50.75.27-45725-80-6,131.202.240.150,45725,23.50.75.27,80,6,02/04/2015 12:09:06 AM,50597,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.528035259007446,50597.0,0.0,50597.0,50597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.764017629503723,19.764017629503723,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,229,453,0,32,0,0,0,0,0,0,0,0,normal
131.202.240.150-54.210.8.41-55134-443-6,131.202.240.150,55134,54.210.8.41,443,6,02/04/2015 12:09:06 AM,57568,3,1,31.0,31.0,31.0,0.0,10.333333333333332,17.8978583448784,31.0,31.0,31.0,0.0,1076.987215119511,69.48304613674263,19189.333333333336,33189.27125342365,57513.0,15.0,57568.0,28784.0,40685.50997591157,57553.0,15.0,0,0,0,0,0,1,0,0,0,84,32,52.112284602556976,17.370761534185657,0.0,31.0,18.6,16.97939928266015,288.30000000000007,1,0,1,2,3,0,0,0,0.0,23.25,10.333333333333334,31.0,0,0,0,0,0,0,0,0,0,0,338,61,0,20,0,0,0,0,0,0,0,0,normal
54.210.8.41-131.202.240.150-443-55134-6,54.210.8.41,443,131.202.240.150,55134,6,02/04/2015 12:09:07 AM,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222222,9.0,0.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,111111.11111111111,111111.11111111111,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,61,0,0,32,0,0,0,0,0,0,0,0,normal
131.202.240.150-209.216.230.62-54519-80-6,131.202.240.150,54519,209.216.230.62,80,6,02/04/2015 12:09:06 AM,103957,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23872370306954,103957.0,0.0,103957.0,103957.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9.61936185153477,9.61936185153477,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,229,227,0,32,0,0,0,0,0,0,0,0,normal
131.202.240.150-63.245.217.105-34149-443-6,131.202.240.150,34149,63.245.217.105,443,6,02/04/2015 12:09:06 AM,104446,2,1,53.0,0.0,53.0,0.0,26.5,37.476659402887016,0.0,0.0,0.0,0.0,507.43925090477376,28.722976466307948,52223.0,73834.67587793693,104432.0,14.0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,0,1,0,0,0,64,32,19.148650977538633,9.574325488769317,0.0,53.0,26.499999999999996,30.599564267050166,936.3333333333334,2,0,0,1,3,0,0,0,0.0,35.333333333333336,26.5,0.0,0,0,0,0,0,0,0,0,0,0,317,17,0,32,0,0,0,0,0,0,0,0,normal
131.202.240.150-72.167.239.239-59366-80-6,131.202.240.150,59366,72.167.239.239,80,6,02/04/2015 12:09:07 AM,100187,4,4,429.0,2181.0,429.0,0.0,107.25,214.5,2181.0,0.0,545.25,1090.5,26051.284098735367,79.8506792298402,14312.428571428572,24007.113201834873,49851.0,6.0,100181.0,33393.666666666664,28681.66331183276,50010.0,275.0,50336.0,16778.666666666664,28228.461972508056,49370.0,36.0,0,0,0,0,136,136,39.9253396149201,39.9253396149201,0.0,2181.0,290.0,723.1789197702045,522987.74999999994,1,2,0,2,7,0,0,0,1.0,326.25,107.25,545.25,0,0,0,0,0,0,0,0,0,0,29200,122,1,32,0,0,0,0,0,0,0,0,normal
131.202.240.150-209.148.205.40-43643-80-6,131.202.240.150,43643,209.148.205.40,80,6,02/04/2015 12:09:07 AM,21413,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.40120487554289,21413.0,0.0,21413.0,21413.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,46.700602437771444,46.700602437771444,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,229,453,0,32,0,0,0,0,0,0,0,0,normal
