Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,2015-07-17 15:03:14.815130,119987311,11506,8509,1.3723587E7,939395.0,1460.0,0.0,1192.7330957761183,435.6445182870159,1420.0,6.0,110.40016453167198,299.0024840652178,122204.43876769602,166.80930536063101,5995.168931747818,241233.329197305,3.3903801E7,0.0,1.19987311E8,10429.144806605847,318366.10917962395,3.3903801E7,0.0,1.19986933E8,14102.836506817128,370470.3792585916,3.3942098E7,0.0,4296,1129,0,0,0,0,230120,170180,95.89347326901925,70.91583209161175,0.0,1460.0,732.599650262308,658.3406591981012,433412.42355339037,0,0,0,5425,20015,0,0,0,0.7395272031983313,732.5996502623033,1192.733095776117,110.40016453167235,12639,8,32475334,2541,4,11728,0,685,0,46,65535,65535,10884,20,1.0102349E7,0.0,1.0102349E7,1.0102349E7,3.3903801E7,0.0,3.3903801E7,3.3903801E7,119987311,NeedManualLabel
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,2015-07-17 15:05:14.872274,119974963,20539,15095,2.4547628E7,1676606.0,1460.0,0.0,1195.1715273382301,436.025178640043,1420.0,6.0,111.07028817489248,308.78055893767316,218580.88841419356,297.01196907224715,3366.962169898684,12928.585988692346,208601.0,0.0,1.19937771E8,5839.797984224358,20551.481520405927,210165.0,0.0,1.19974584E8,7948.49503113822,22416.124533065475,208601.0,0.0,7486,1925,0,0,0,0,410780,301900,171.19405154557123,125.81791752667596,0.0,1460.0,735.9329292249025,661.0116836960451,436936.4459826804,0,0,0,9411,35634,0,0,0,0.7349432786406349,735.9329292248975,1195.1715273382347,111.07028817489235,5840,4,5073848,3096,4,13373,0,688,0,47,0,65535,19340,0,0,0,0,0,0,0,0,0,240032107,NeedManualLabel
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,2015-07-17 15:07:14.898187,119909656,19045,14059,2.2705314E7,1583688.0,1460.0,0.0,1192.1929115253413,439.2709863343505,1420.0,6.0,112.64584963368695,308.65367397765317,202560.85131292514,276.07451396574766,3622.3199105821323,13671.72959837595,349526.0,0.0,1.19907886E8,6296.36032346147,21765.250344250377,349867.0,0.0,1.19909499E8,8529.627187366652,23778.98024445347,349526.0,4.0,6947,1858,0,0,0,0,380900,281180,158.82790957218657,117.2466043935611,0.0,1460.0,733.7180401159957,660.4699101365366,436220.5021957646,0,0,0,8805,33104,0,0,0,0.7381990023628249,733.7180401159981,1192.1929115253347,112.64584963368661,7021,5,9449528,3121,4,12561,0,685,0,47,0,65535,17892,0,0,0,0,0,0,0,0,0,359992713,NeedManualLabel
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,2015-07-17 15:09:14.934469,119978532,20791,15353,2.4823882E7,1742650.0,1460.0,0.0,1193.9724880958147,437.17911760380224,1420.0,6.0,113.50550381033025,314.53694819303956,221427.38002495313,301.25389432169413,3319.5510057272277,12959.180699500028,349209.0,0.0,1.19914539E8,5767.895093795054,20479.812399354483,349456.0,0.0,1.19978532E8,7815.172746221984,22262.876080273996,349209.0,0.0,7590,1987,0,0,0,0,415820,307060,173.28933479532822,127.96455952636593,0.0,1460.0,735.0191456396607,661.22212101713,437214.69332239206,0,0,0,9577,36144,0,0,0,0.7384445192631427,735.0191456396635,1193.9724880958106,113.50550381033023,7073,5,14773182,3148,4,13903,0,686,0,48,0,65535,19565,0,0,0,0,0,0,0,0,0,480097871,NeedManualLabel
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,2015-07-17 15:11:14.949501,119970689,21448,15771,2.5617287E7,1753465.0,1460.0,0.0,1194.3904792987687,436.70150507919914,1420.0,6.0,111.1828672880599,311.6099691899935,228145.32639718358,310.2341106001317,3223.458783384364,12735.815735227185,350825.0,0.0,1.19951979E8,5592.949083787942,20111.319260558037,350866.0,0.0,1.19885971E8,7602.15415345594,21928.151519863262,390300.0,0.0,7822,1992,0,0,0,0,428960,315420,178.77700110566175,131.45710949446993,0.0,1460.0,735.3972970794481,661.4813926051582,437557.6327628596,0,0,0,9814,37219,0,0,0,0.735313315926893,735.3972970794487,1194.3904792987692,111.18286728806036,5776,4,10627874,3132,4,14014,0,688,0,47,65535,65535,20190,20,0,0,0,0,0,0,0,0,600105060,NeedManualLabel
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,2015-07-17 15:13:14.957477,119973575,19598,14417,2.3395832E7,1593266.0,1460.0,0.0,1193.7867129298904,438.1028517523955,1420.0,6.0,110.5130054796419,305.56047643534833,208288.35016377564,283.52076696889293,3527.1821896866227,13522.069772934536,346096.0,0.0,1.19941681E8,6120.410317905785,21385.538718132142,346410.0,0.0,1.19947042E8,8320.410793562703,23635.254834408497,355824.0,0.0,7137,1856,0,0,0,0,391960,288340,163.35263827888767,120.16812869000528,0.0,1460.0,734.6493605762147,660.852509005079,436726.038658308,0,0,0,8993,34015,0,0,0,0.7356362894172874,734.6493605762164,1193.7867129298909,110.51300547964209,6434,4,11493599,3065,4,12541,0,687,0,46,65535,65535,18430,20,0,0,0,0,0,0,0,0,720115922,NeedManualLabel
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,2015-07-17 15:15:14.969595,119970130,18896,13961,2.2530565E7,1566865.0,1460.0,0.0,1192.3457345469922,438.8884030618924,1420.0,6.0,112.23157366950808,308.6490758593335,200861.91454489547,273.8765057602255,3651.391831020204,17628.35334074401,1927766.0,0.0,1.1997001E8,6349.299285525276,26170.020821526297,1927808.0,0.0,1.19934224E8,8591.276790830943,29138.19562820743,1928078.0,0.0,6905,1824,0,0,0,0,377920,279220,157.50587250343065,116.37063325679485,0.0,1460.0,733.4032321879755,660.5616542979392,436341.69912883017,0,0,0,8729,32857,0,0,0,0.7388336155800169,733.4032321879661,1192.345734546994,112.23157366950791,6151,4,13186495,3143,4,12722,0,685,0,47,65535,65535,17767,20,0,0,0,0,0,0,0,0,840124595,NeedManualLabel
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,2015-07-17 15:17:14.997266,119716832,4257,3194,5052834.0,376783.0,1460.0,0.0,1186.947145877375,434.0066782698774,1420.0,6.0,117.96587351283654,321.7845778243441,45353.831280801016,62.23853300762252,16069.373422818864,609590.4383212148,5.0097307E7,0.0,1.19680505E8,28120.41940789473,806495.7618376599,5.0097307E7,0.0,1.19716832E8,37493.52709051053,931625.2075261477,5.0133728E7,1.0,1638,420,0,0,0,0,85140,63880,35.558909544148314,26.67962346347421,0.0,1460.0,728.7098376056927,657.1820158593652,431888.2019689788,0,0,0,2058,7451,0,0,0,0.7502936340145643,728.7098376056905,1186.9471458773785,117.96587351283657,0,0,0,4362,6,14085,0,678,0,50,0,65535,4044,0,1.01377405E7,1.219279388032293E7,2.445405E7,338.0,1.9049277E7,2.0763603804659102E7,5.0097307E7,7419928.0,959898968,NeedManualLabel
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,2015-07-17 15:19:15.128606,104524926,951,712,1137073.0,82067.0,1460.0,0.0,1195.6603575184015,420.04522976445287,1338.0,6.0,115.26264044943812,325.20555413763066,11663.629400703905,15.91008062517069,62891.05054151602,1001651.0182642112,2.239151E7,0.0,1.04488028E8,109987.39789473692,1323298.0274510651,2.2391748E7,0.0,1.04485794E8,146956.10970464145,1529511.0682203535,2.2392262E7,6.0,373,89,0,0,0,0,19020,14240,9.098308282944874,6.811772342225815,0.0,1460.0,733.0968129885742,657.3088194474581,432054.884123411,0,0,0,462,1663,0,0,0,0.7486855941114616,733.0968129885748,1195.6603575184017,115.26264044943821,0,0,0,4813,5,32830,0,683,0,49,0,65535,917,0,1081958.8333333333,1814201.1490900798,4611786.0,253.0,1.5769554E7,5973016.781084313,2.239151E7,7112650.0,1064838402,NeedManualLabel
10.0.2.15-198.52.200.39-36922-443-6,10.0.2.15,36922,198.52.200.39,443,6,2015-07-17 15:21:26.170537,119802932,22487,16467,2.8008603E7,1636391.0,1460.0,0.0,1245.5464490594566,366.9578030626745,1420.0,6.0,99.37396004129506,327.9213828442645,247447.98399424815,325.1506398858419,3075.576515287657,319072.0247859501,5.9976691E7,0.0,1.19802932E8,5327.889887040826,419963.46992996015,5.9976691E7,0.0,1.19766154E8,7273.542694036193,491112.2645878442,6.0014425E7,0.0,8580,1352,0,0,0,0,449740,329340,187.69991372164415,137.45072616419773,0.0,1460.0,761.0256713046103,666.1684621017997,443780.41989907704,0,0,0,9932,38954,0,0,0,0.7322897674211767,761.0256713046157,1245.5464490594566,99.37396004129471,6396,4,8194465,3635,4,43983,0,719,0,42,65535,65535,22091,20,4453138.0,4087306.2978553493,7343300.0,1562976.0,3.9485477E7,2.897895274828944E7,5.9976691E7,1.8994263E7,1211158339,NeedManualLabel
