Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
10.0.2.15-195.154.107.23-48847-443-6,10.0.2.15,48847,195.154.107.23,443,6,2016-02-24 17:07:08.736877,119941721,865,1288,218968.0,1237485.0,1460.0,0.0,253.14219653179214,407.51594139153036,1420.0,6.0,960.7802795031057,564.2897198880449,12143.005685236081,17.950384420446994,55735.00046468407,514121.72015450225,1.2647625E7,0.0,1.19941721E8,138821.43634259264,805110.4835998679,1.2647625E7,23.0,1.19941563E8,93194.68764568765,662640.9217769477,1.2647787E7,3.0,266,679,0,0,0,0,17300,25760,7.211835821498676,10.738548598948318,0.0,1460.0,676.4760798885271,614.4252955255437,377518.44378165173,0,0,0,945,2153,0,0,0,1.4890173410404623,676.4760798885277,253.1421965317919,960.7802795031056,0,0,0,13311,11,48037,0,101,0,574,65535,65535,301,20,7560946.571428571,1.0640111339883508E7,2.8548389E7,328220.0,8470156.142857142,2089801.0844630986,1.2647625E7,5993920.0,119941721,NeedManualLabel
10.0.2.15-195.154.107.23-48847-443-6,10.0.2.15,48847,195.154.107.23,443,6,2016-02-24 17:09:08.773753,112260120,1499,2523,178789.0,2933103.0,1460.0,0.0,119.27218145430278,275.53906498914296,1420.0,6.0,1162.545778834718,435.77395643074914,27720.369441971023,35.8275049055711,27918.458095001235,420031.1777922667,1.2517581E7,2.0,1.12258908E8,74939.19092122834,685918.3674601553,1.2517581E7,18.0,1.12260069E8,44512.31919111816,530215.4572582153,1.2517781E7,3.0,263,1548,0,0,0,0,29980,50460,13.35291642303607,22.474588482535026,0.0,1460.0,773.7175534559941,633.9718496729555,401920.3061777485,0,0,0,1811,4022,0,0,0,1.6831220813875918,773.7175534559921,119.27218145430287,1162.5457788347205,0,0,0,15573,12,124394,0,44,0,729,0,65535,271,0,3918208.777777778,7916685.465773141,2.4688501E7,482983.0,8468310.111111112,2555829.0739530805,1.2517581E7,5508969.0,232296996,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2016-02-24 17:07:13.751619,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
37.97.149.8-10.0.2.15-443-37132-6,37.97.149.8,443,10.0.2.15,37132,6,2016-02-24 17:09:40.861215,99970331,37,26,15495.0,8688.0,1420.0,6.0,418.78378378378386,438.77766675258306,543.0,0.0,334.1538461538461,269.40344352776077,241.90176983609265,0.6301869701721804,1612424.6935483865,1.1535975153579252E7,9.0941753E7,6.0,9.9930433E7,2775845.361111111,1.512013826558082E7,9.0941878E7,6.0,9.9970258E7,3998810.3199999994,1.811921467208184E7,9.0941896E7,49.0,19,16,0,0,0,0,740,520,0.3701098078788996,0.2600771622932808,0.0,1420.0,383.85714285714283,377.91345045772897,142818.57603686638,0,0,0,35,63,0,0,0,0.7027027027027027,383.85714285714283,418.7837837837838,334.15384615384613,4176,5,7472,0,0,0,0,245,0,137,65535,41180,36,20,636622.0,0.0,636622.0,636622.0,9.0941753E7,0.0,9.0941753E7,9.0941753E7,99970331,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2016-02-24 17:12:04.252514,30992386,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.06453197891895125,3.0992386E7,0.0,3.0992386E7,3.0992386E7,3.0992386E7,3.0992386E7,0.0,3.0992386E7,3.0992386E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06453197891895125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0992386E7,0.0,3.0992386E7,3.0992386E7,0,NeedManualLabel
10.0.2.15-195.154.107.23-48847-443-6,10.0.2.15,48847,195.154.107.23,443,6,2016-02-24 17:11:14.253182,76458391,115,154,42781.0,53598.0,1057.0,0.0,372.00869565217386,288.49839598362735,1420.0,6.0,348.038961038961,381.43305433942703,1260.5418285613673,3.518253477240974,285292.5037313433,2150322.459729134,3.0508712E7,11.0,7.6458391E7,670687.6403508773,3266184.1375206,3.0508712E7,157.0,7.6458195E7,499726.7647058824,2831488.473450327,3.0508923E7,46.0,75,78,0,0,0,0,2300,3080,1.504086059043539,2.014167418197435,0.0,1420.0,358.2862453531598,344.3918875866226,118605.7722354769,0,0,0,153,269,0,0,0,1.3391304347826087,358.28624535315987,372.0086956521739,348.038961038961,0,0,0,3419,4,10382,0,159,0,199,65535,65535,74,20,1.39826155E7,1.9101179424889043E7,2.7489189E7,476042.0,2.40068835E7,9194974.044923916,3.0508712E7,1.7505055E7,321974696,NeedManualLabel
37.97.149.8-10.0.2.15-443-37132-6,37.97.149.8,443,10.0.2.15,37132,6,2016-02-24 17:16:19.357849,360136,2,2,549.0,543.0,543.0,6.0,274.5,379.716341497176,543.0,0.0,271.5,383.9589821842953,3032.187840149277,11.106915165381967,120045.33333333334,207740.1595174446,359923.0,55.0,359923.0,359923.0,0.0,359923.0,359923.0,360136.0,360136.0,0.0,360136.0,360136.0,1,1,0,0,0,0,40,40,5.553457582690983,5.553457582690983,0.0,543.0,273.0,311.77876771839357,97206.0,0,0,0,2,4,0,0,0,1.0,273.0,274.5,271.5,0,0,0,0,0,0,0,137,0,135,0,41811,2,0,0,0,0,0,0,0,0,0,398856770,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2016-02-24 17:16:24.361551,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-195.154.107.23-48847-443-6,10.0.2.15,48847,195.154.107.23,443,6,2016-02-24 17:17:08.336944,66920835,694,1058,114354.0,1114350.0,1460.0,0.0,164.77521613832843,311.80819976342485,1420.0,6.0,1053.2608695652173,523.4722204309545,18360.55990634307,26.180187381104854,38218.63792118793,319517.95666299615,7960783.0,-83.0,6.6920835E7,96566.86147186143,502999.6714877269,7960783.0,18.0,6.6920601E7,63311.826868495795,410590.05901682086,7998469.0,3.0,167,540,0,0,0,0,13880,21160,10.370462353017562,15.809725028087293,0.0,1460.0,701.3150684931505,626.7655989129363,392835.11598069174,0,0,0,707,1752,0,0,0,1.5244956772334295,701.3150684931506,164.77521613832852,1053.2608695652175,0,0,0,15485,13,56768,0,65,0,636,65535,65535,174,20,2759373.0,2440239.6440103995,4484883.0,1033863.0,7088039.0,1234246.4012797445,7960783.0,6215295.0,666520902,NeedManualLabel
10.0.2.15-195.154.107.23-48847-443-6,10.0.2.15,48847,195.154.107.23,443,6,2016-02-24 17:21:29.268859,61126028,50,67,23341.0,42001.0,1460.0,0.0,466.81999999999994,475.3898374502976,1420.0,6.0,626.8805970149252,594.800412728048,1068.9717970878135,1.9140782384878665,526948.5172413791,2693438.8456172897,2.1316969E7,6.0,6.1126028E7,1247469.9591836738,4057670.489081261,2.1317145E7,34.0,6.1087205E7,925563.7121212123,3530028.8240861455,2.1317133E7,6.0,25,31,0,0,0,0,1000,1340,0.8179821531999429,1.0960960852879236,0.0,1460.0,558.4786324786324,550.5272018443115,303080.1999705274,0,0,0,56,117,0,0,0,1.34,558.4786324786324,466.82,626.8805970149253,0,0,0,6763,6,18784,0,199,0,358,65535,65535,29,20,1264607.3333333335,2189837.61325294,3793214.0,176.0,1.6174548333333334E7,5108542.883348376,2.1316969E7,1.1100571E7,921658010,NeedManualLabel
37.97.149.8-10.0.2.15-443-37132-6,37.97.149.8,443,10.0.2.15,37132,6,2016-02-24 17:21:19.269277,9999646,3,3,555.0,1086.0,543.0,6.0,185.0,310.037094554829,543.0,0.0,362.0,313.5011961699668,164.10580934565084,0.6000212407519226,1999929.2,4276259.1391462935,9644603.0,62.0,9999485.0,4999742.5,6569134.427201235,9644822.0,354663.0,9999489.0,4999744.5,6568821.886003951,9644603.0,354886.0,1,2,0,0,0,0,60,60,0.3000106203759613,0.3000106203759613,0.0,543.0,273.5,295.2305878461783,87161.1,0,0,0,3,6,0,0,0,1.0,273.5,185.0,362.0,0,0,0,0,0,0,0,92,0,181,0,41811,3,0,354886.0,0.0,354886.0,354886.0,9644603.0,0.0,9644603.0,9644603.0,708407708,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,2016-02-24 17:21:24.275008,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
10.0.2.15-195.154.107.23-48847-443-6,10.0.2.15,48847,195.154.107.23,443,6,2016-02-24 17:23:37.642678,43213976,504,815,91967.0,904269.0,1460.0,0.0,182.47420634920633,370.3029216824058,1420.0,6.0,1109.5325153374215,483.5353792720788,23053.560264855056,30.522532802813608,32787.53869499237,481622.67709154566,1.6726963E7,0.0,4.3213976E7,85912.47713717686,777400.2276414527,1.6726963E7,19.0,4.3213616E7,53087.9803439804,612614.2294269063,1.6727221E7,3.0,105,411,0,0,0,0,10080,16300,11.662893504638406,18.8596392981752,0.0,1460.0,755.2964366944647,632.2971122492697,399799.6381587656,0,0,0,516,1319,0,0,0,1.617063492063492,755.2964366944655,182.47420634920636,1109.5325153374233,0,0,0,19932,16,83903,0,69,0,685,65535,65535,119,20,1.2679123E7,0.0,1.2679123E7,1.2679123E7,1.6726963E7,0.0,1.6726963E7,1.6726963E7,1032119777,NeedManualLabel
10.0.2.15-195.154.107.23-48847-443-6,10.0.2.15,48847,195.154.107.23,443,6,2016-02-24 17:27:26.050571,119391462,1930,2945,524054.0,2909666.0,1460.0,0.0,271.53056994818587,413.1828025883719,1420.0,6.0,988.0020373514434,569.8752479530441,28760.180522791485,40.832065529107936,24495.581042265112,288748.7789392495,1.2409581E7,0.0,1.19391366E8,61892.88024883353,457282.4740155461,1.2409703E7,0.0,1.19391221E8,40554.08322010874,371016.8211204112,1.2409717E7,0.0,648,1340,0,0,0,0,38600,58900,16.16531004536991,24.666755483738022,0.0,1460.0,704.3528205128197,621.708921112636,386521.98259103775,0,0,0,1988,4875,0,0,0,1.5259067357512954,704.3528205128205,271.53056994818655,988.0020373514432,0,0,0,12846,10,83441,0,107,0,596,65535,65535,742,20,1.3783046E7,1.123521859945551E7,2.4361567E7,1989840.0,1.0129086E7,2499314.2929493682,1.2409581E7,7457147.0,1336705156,NeedManualLabel
