Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
10.152.152.11-5.135.183.226-39019-33398-6,10.152.152.11,39019,5.135.183.226,33398,6,2016-02-23 21:15:07.339328,119993086,8940,24026,33036.0,3.0734313E7,117.0,0.0,3.695302013422832,9.9654846940213,1460.0,0.0,1279.2105635561588,376.5959022347134,256409.34845195996,274.7324958373018,3640.0147429091517,9483.504054163532,100797.0,0.0,1.19986492E8,13422.809262781022,17755.214390926903,102435.0,11.0,1.19992711E8,4994.493694068687,13474.380713710752,150084.0,0.0,1201,6776,0,0,0,0,178800,480520,74.5042926889971,200.22820314830471,0.0,1460.0,933.3054965722288,651.8862645247634,424955.7018760498,0,0,0,7977,32966,0,0,0,2.6874720357941833,933.3054965722259,3.6953020134228187,1279.2105635561475,136,5,360,29077,22,474936,0,1,0,932,11061,1075,1201,20,0,0,0,0,0,0,0,0,119993086,0
188.122.93.132-10.152.152.11-19008-42650-6,188.122.93.132,19008,10.152.152.11,42650,6,2016-02-23 21:15:10.091903,81765066,2,2,4.0,1062.0,4.0,0.0,2.0,2.8284271247461903,1062.0,0.0,531.0,750.9474016201135,13.037352651314437,0.04892064784733372,2.7255022E7,4.720690966040693E7,8.1764866E7,13.0,8.1765066E7,8.1765066E7,0.0,8.1765066E7,8.1765066E7,8.1764866E7,8.1764866E7,0.0,8.1764866E7,8.1764866E7,1,1,0,0,0,0,40,40,0.02446032392366686,0.02446032392366686,0.0,1062.0,266.5,530.3366855121377,281257.0,0,0,0,2,4,0,0,0,1.0,266.5,2.0,531.0,0,0,0,0,0,0,0,1,0,265,993,1047,0,20,13.0,0.0,13.0,13.0,8.1764866E7,0.0,8.1764866E7,8.1764866E7,81765066,0
125.164.29.163-10.152.152.11-39953-46670-6,125.164.29.163,39953,10.152.152.11,46670,6,2016-02-23 21:15:13.547816,44516902,2,2,5.0,975.0,5.0,0.0,2.5,3.5355339059327378,975.0,0.0,487.5,689.4291116568838,22.014110505713088,0.08985351226821668,1.4838967333333332E7,2.5701031293126553E7,4.4515962E7,27.0,4.4516902E7,4.4516902E7,0.0,4.4516902E7,4.4516902E7,4.4515962E7,4.4515962E7,0.0,4.4515962E7,4.4515962E7,1,1,0,0,0,0,40,40,0.04492675613410834,0.04492675613410834,0.0,975.0,245.0,486.672374395753,236850.00000000003,0,0,0,2,4,0,0,0,1.0,245.0,2.5,487.5,0,0,0,0,0,0,0,1,0,243,993,1032,0,20,27.0,0.0,27.0,27.0,4.4515962E7,0.0,4.4515962E7,4.4515962E7,44516902,0
185.21.217.78-10.152.152.11-54335-35010-6,185.21.217.78,54335,10.152.152.11,35010,6,2016-02-23 21:15:28.980144,62877116,2,2,4.0,1062.0,4.0,0.0,2.0,2.8284271247461903,1062.0,0.0,531.0,750.9474016201135,16.953703792648504,0.06361614931575424,2.0959038666666664E7,3.630179335717769E7,6.2876739E7,44.0,6.2877116E7,6.2877116E7,0.0,6.2877116E7,6.2877116E7,6.2876739E7,6.2876739E7,0.0,6.2876739E7,6.2876739E7,1,1,0,0,0,0,40,40,0.03180807465787712,0.03180807465787712,0.0,1062.0,266.5,530.3366855121377,281257.0,0,0,0,2,4,0,0,0,1.0,266.5,2.0,531.0,0,0,0,0,0,0,0,1,0,265,993,1047,0,20,44.0,0.0,44.0,44.0,6.2876739E7,0.0,6.2876739E7,6.2876739E7,62877116,0
105.158.120.211-10.152.152.11-52470-60705-6,105.158.120.211,52470,10.152.152.11,60705,6,2016-02-23 21:15:32.384470,69037581,3,3,92.0,753.0,88.0,0.0,30.666666666666664,49.6923870762246,753.0,0.0,251.0,434.7447526997882,12.239710426702233,0.08690918646179101,1.38075162E7,2.764801117184357E7,6.3047704E7,23.0,6.9037558E7,3.4518779E7,4.034599265492485E7,6.3047704E7,5989854.0,6.9037549E7,3.45187745E7,4.034642611138172E7,6.3048006E7,5989543.0,2,1,0,0,0,0,60,60,0.043454593230895504,0.043454593230895504,0.0,753.0,140.83333333333337,301.9154959035171,91152.96666666667,0,0,0,3,6,0,0,0,1.0,140.83333333333334,30.666666666666668,251.0,0,0,0,0,0,0,0,15,0,125,993,1045,1,20,155.5,174.65537495307723,279.0,32.0,3.45186235E7,4.03462125651338E7,6.3047704E7,5989543.0,69037581,0
194.226.155.207-10.152.152.11-56999-33591-6,194.226.155.207,56999,10.152.152.11,33591,6,2016-02-23 21:15:35.999201,111391695,18,18,16401.0,1538.0,1460.0,0.0,911.1666666666664,548.3262500287473,1089.0,0.0,85.44444444444446,271.82481863535526,161.04432202059587,0.3231838782954151,3182619.8571428587,1.3085628204563199E7,6.0853583E7,5.0,1.11391651E8,6552450.05882353,1.845033274348966E7,6.0853859E7,26.0,1.1139154E8,6552443.529411764,1.8450250157518156E7,6.0853583E7,18.0,9,2,0,0,0,0,360,360,0.16159193914770756,0.16159193914770756,0.0,1460.0,498.3055555555555,597.7030232216111,357248.9039682539,0,0,0,11,36,0,0,0,1.0,498.30555555555554,911.1666666666666,85.44444444444444,16397,15,80601,0,0,0,0,455,0,42,993,2591,15,20,138.0,24.041630560342615,155.0,121.0,5.529103E7,7866637.894019147,6.0853583E7,4.9728477E7,111391695,0
10.152.152.11-201.210.203.146-36825-40357-6,10.152.152.11,36825,201.210.203.146,40357,6,2016-02-23 21:15:36.658077,90501856,3,3,683.0,92.0,683.0,0.0,227.66666666666669,394.3302338565144,88.0,0.0,30.666666666666668,49.6923870762246,8.563360291749154,0.06629698290386442,1.81003712E7,2.6936886659228936E7,6.0171211E7,72.0,9.0501856E7,4.5250928E7,2.110087810919138E7,6.0171502E7,3.0330354E7,9.0501594E7,4.5250797E7,2.11006518350214E7,6.0171211E7,3.0330383E7,1,2,0,0,0,0,60,60,0.03314849145193221,0.03314849145193221,0.0,683.0,129.16666666666666,273.5488378090221,74828.96666666666,0,0,0,3,6,0,0,0,1.0,129.16666666666666,227.66666666666666,30.666666666666668,0,0,0,0,0,0,0,113,0,15,1028,1079,0,20,145.5,62.932503525602726,190.0,101.0,4.52507465E7,2.1100723252806302E7,6.0171211E7,3.0330282E7,90501856,0
195.154.77.164-10.152.152.11-45000-41810-6,195.154.77.164,45000,10.152.152.11,41810,6,2016-02-23 21:15:38.948277,52947520,2,2,4.0,1062.0,4.0,0.0,2.0,2.8284271247461903,1062.0,0.0,531.0,750.9474016201135,20.133143157602095,0.07554650340563637,1.7649173333333336E7,3.0535109988226492E7,5.2908074E7,106.0,5.294752E7,5.294752E7,0.0,5.294752E7,5.294752E7,5.2908074E7,5.2908074E7,0.0,5.2908074E7,5.2908074E7,1,1,0,0,0,0,40,40,0.037773251702818186,0.037773251702818186,0.0,1062.0,266.5,530.3366855121377,281257.0,0,0,0,2,4,0,0,0,1.0,266.5,2.0,531.0,0,0,0,0,0,0,0,1,0,265,1073,6485,0,20,106.0,0.0,106.0,106.0,5.2908074E7,0.0,5.2908074E7,5.2908074E7,52947520,0
10.152.152.11-130.111.182.45-53697-51413-6,10.152.152.11,53697,130.111.182.45,51413,6,2016-02-23 21:15:41.554577,37922058,2,2,798.0,8.0,798.0,0.0,399.0,564.2712113868649,8.0,0.0,4.0,5.656854249492381,21.2541207547333,0.10547950746765906,1.2640686E7,2.189366434233911E7,3.7921312E7,25.0,3.7922058E7,3.7922058E7,0.0,3.7922058E7,3.7922058E7,3.7921312E7,3.7921312E7,0.0,3.7921312E7,3.7921312E7,1,1,0,0,0,0,40,40,0.05273975373382953,0.05273975373382953,0.0,798.0,201.49999999999997,397.68454835459727,158153.0,0,0,0,2,4,0,0,0,1.0,201.5,399.0,4.0,0,0,0,0,0,0,0,199,0,2,980,1093,0,20,721.0,0.0,721.0,721.0,3.7921312E7,0.0,3.7921312E7,3.7921312E7,37922058,0
10.152.152.11-188.143.23.156-37781-52111-6,10.152.152.11,37781,188.143.23.156,52111,6,2016-02-23 21:15:39.988128,41522606,2,2,771.0,8.0,771.0,0.0,385.5,545.1793282948281,8.0,0.0,4.0,5.656854249492381,18.760864864791962,0.09633306734167889,1.3840868666666668E7,2.397255428134871E7,4.152199E7,45.0,4.1522606E7,4.1522606E7,0.0,4.1522606E7,4.1522606E7,4.152199E7,4.152199E7,0.0,4.152199E7,4.152199E7,1,1,0,0,0,0,40,40,0.048166533670839444,0.048166533670839444,0.0,771.0,194.75,384.1851767051925,147598.24999999997,0,0,0,2,4,0,0,0,1.0,194.75,385.5,4.0,0,0,0,0,0,0,0,192,0,2,980,1090,0,20,571.0,0.0,571.0,571.0,4.152199E7,0.0,4.152199E7,4.152199E7,41522606,0
